,1,2,3,4,5,6,7
6905,2021-5-6 17,9,17,60,25,113,0.5
6906,2021-5-6 18,9,20,60,29,107,0.5
6907,2021-5-6 19,10,21,65,27,96,0.6
6908,2021-5-6 20,9,18,62,26,94,0.5
6909,2021-5-6 21,8,22,59,23,80,0.5
6910,2021-5-6 22,10,20,61,25,78,0.5
6911,2021-5-6 23,12,18,54,27,77,0.6
6912,2021-5-7 0,11,19,58,26,73,0.6
6913,2021-5-7 1,10,23,60,27,64,0.6
6914,2021-5-7 2,10,26,60,25,56,0.6
6915,2021-5-7 3,10,17,62,27,62,0.6
6916,2021-5-7 4,10,17,58,24,58,0.6
6917,2021-5-7 5,8,18,54,27,54,0.6
6918,2021-5-7 6,9,20,55,24,49,0.6
6919,2021-5-7 7,9,19,55,27,54,0.6
6920,2021-5-7 8,11,20,56,30,63,0.7
6921,2021-5-7 9,9,18,59,26,76,0.6
6922,2021-5-7 10,9,16,57,27,95,0.6
6923,2021-5-7 11,8,15,51,27,115,0.5
6924,2021-5-7 12,9,17,56,27,151,0.6
6925,2021-5-7 13,9,15,68,37,151,0.5
6926,2021-5-7 14,8,15,57,29,151,0.5
6927,2021-5-7 15,8,14,62,30,151,0.4
6928,2021-5-7 16,8,16,59,30,152,0.4
6929,2021-5-7 17,10,21,61,33,147,0.5
6930,2021-5-7 18,10,29,74,34,113,0.7
6931,2021-5-7 19,11,29,81,28,87,0.7
6932,2021-5-7 20,12,32,73,34,63,0.7
6933,2021-5-7 21,12,31,69,28,53,0.7
6934,2021-5-7 22,10,28,64,29,44,0.6
6935,2021-5-7 23,9,26,60,29,42,0.6
6936,2021-5-8 0,7,22,56,27,41,0.5
6937,2021-5-8 1,8,14,53,26,44,0.4
6938,2021-5-8 2,8,17,42,18,40,0.4
6939,2021-5-8 3,7,12,43,12,45,0.4
6940,2021-5-8 4,7,12,39,18,43,0.4
6941,2021-5-8 5,8,16,40,21,37,0.4
6942,2021-5-8 6,8,22,37,21,30,0.5
6943,2021-5-8 7,9,18,42,20,34,0.5
6944,2021-5-8 8,11,14,47,21,40,0.5
6945,2021-5-8 9,10,14,50,28,54,0.5
6946,2021-5-8 10,10,15,54,25,76,0.5
6947,2021-5-8 11,10,13,58,28,98,0.5
6948,2021-5-8 12,9,13,56,25,110,0.4
6949,2021-5-8 13,8,10,51,22,103,0.4
6950,2021-5-8 14,8,10,38,17,101,0.4
6951,2021-5-8 15,9,11,47,19,107,0.4
6952,2021-5-8 16,9,11,48,20,111,0.4
6953,2021-5-8 17,9,15,47,23,104,0.4
6954,2021-5-8 18,9,20,51,22,93,0.4
6955,2021-5-8 19,8,22,58,22,69,0.5
6956,2021-5-8 20,8,19,72,26,52,0.4
6957,2021-5-8 21,9,29,50,24,37,0.5
6958,2021-5-8 22,8,27,49,27,33,0.5
6959,2021-5-8 23,10,32,51,23,21,0.6
6960,2021-5-9 0,10,31,64,23,24,0.6
6961,2021-5-9 1,9,16,51,22,44,0.5
6962,2021-5-9 2,9,11,37,19,46,0.4
6963,2021-5-9 3,9,12,36,17,42,0.4
6964,2021-5-9 4,9,17,35,16,36,0.4
6965,2021-5-9 5,10,20,40,20,28,0.4
6966,2021-5-9 6,9,17,43,19,32,0.4
6967,2021-5-9 7,10,13,34,22,41,0.4
6968,2021-5-9 8,10,12,34,20,48,0.4
6969,2021-5-9 9,10,11,51,21,60,0.4
6970,2021-5-9 10,10,11,47,23,82,0.4
6971,2021-5-9 11,10,15,59,26,94,0.4
6972,2021-5-9 12,10,10,56,23,107,0.4
6973,2021-5-9 13,10,8,51,28,104,0.3
6974,2021-5-9 14,9,8,46,22,92,0.3
6975,2021-5-9 15,9,14,38,16,85,0.3
6976,2021-5-9 16,10,21,46,21,77,0.4
6977,2021-5-9 17,10,24,67,20,67,0.5
6978,2021-5-9 18,9,29,60,25,41,0.6
6979,2021-5-9 19,9,29,54,25,31,0.6
6980,2021-5-9 20,10,25,48,22,28,0.6
6981,2021-5-9 21,11,25,53,21,29,0.5
6982,2021-5-9 22,12,20,49,18,35,0.5
6983,2021-5-9 23,12,20,53,20,41,0.4
6984,2021-5-10 0,20,20,35,17,36,0.4
6985,2021-5-10 1,13,21,36,16,29,0.5
6986,2021-5-10 2,11,16,37,18,30,0.4
6987,2021-5-10 3,10,14,28,16,29,0.4
6988,2021-5-10 4,11,18,27,13,23,0.4
6989,2021-5-10 5,11,16,29,12,25,0.4
6990,2021-5-10 6,11,20,27,15,20,0.5
6991,2021-5-10 7,13,20,30,15,19,0.6
6992,2021-5-10 8,11,15,28,16,26,0.5
6993,2021-5-10 9,11,15,33,16,34,0.4
6994,2021-5-10 10,11,15,33,12,51,0.4
6995,2021-5-10 11,11,15,38,14,75,0.4
6996,2021-5-10 12,9,11,35,13,88,0.4
6997,2021-5-10 13,9,9,33,14,94,0.3
6998,2021-5-10 14,10,11,29,13,92,0.3
6999,2021-5-10 15,10,12,36,13,84,0.3
7000,2021-5-10 16,10,11,36,13,75,0.3
7001,2021-5-10 17,10,15,30,12,74,0.4
7002,2021-5-10 18,10,17,40,14,54,0.4
7003,2021-5-10 19,11,18,40,14,38,0.5
7004,2021-5-10 20,12,18,36,15,30,0.4
7005,2021-5-10 21,10,16,33,15,31,0.4
7006,2021-5-10 22,9,15,35,18,30,0.4
7007,2021-5-10 23,10,18,30,16,26,0.4
7008,2021-5-11 0,10,14,28,13,30,0.4
7009,2021-5-11 1,10,13,28,14,31,0.5
7010,2021-5-11 2,9,15,41,10,29,0.4
7011,2021-5-11 3,10,21,31,11,22,0.4
7012,2021-5-11 4,10,19,33,15,24,0.4
7013,2021-5-11 5,11,20,29,14,23,0.5
7014,2021-5-11 6,11,19,33,17,25,0.5
7015,2021-5-11 7,11,15,32,15,31,0.5
7016,2021-5-11 8,11,17,29,16,36,0.5
7017,2021-5-11 9,10,12,34,17,46,0.4
7018,2021-5-11 10,9,12,36,13,60,0.4
7019,2021-5-11 11,9,13,34,16,70,0.4
7020,2021-5-11 12,9,10,37,13,70,0.4
7021,2021-5-11 13,10,10,33,15,75,0.3
7022,2021-5-11 14,10,11,37,13,69,0.3
7023,2021-5-11 15,9,10,31,12,71,0.3
7024,2021-5-11 16,10,14,32,9,72,0.3
7025,2021-5-11 17,10,14,41,16,69,0.4
7026,2021-5-11 18,11,16,47,24,51,0.4
7027,2021-5-11 19,11,18,45,12,36,0.4
7028,2021-5-11 20,10,15,41,14,31,0.4
7029,2021-5-11 21,10,17,39,16,27,0.4
7030,2021-5-11 22,11,16,35,13,27,0.4
7031,2021-5-11 23,10,16,35,15,26,0.4
7032,2021-5-12 0,10,14,30,13,26,0.4
7033,2021-5-12 1,9,12,29,12,28,0.4
7034,2021-5-12 2,10,13,29,11,25,0.4
7035,2021-5-12 3,9,17,28,15,21,0.4
7036,2021-5-12 4,10,16,28,17,22,0.4
7037,2021-5-12 5,10,18,28,14,21,0.4
7038,2021-5-12 6,11,19,32,12,20,0.4
7039,2021-5-12 7,12,17,36,14,26,0.5
7040,2021-5-12 8,12,15,36,17,34,0.5
7041,2021-5-12 9,10,16,34,18,44,0.5
7042,2021-5-12 10,10,11,37,17,59,0.4
7043,2021-5-12 11,9,11,38,15,73,0.4
7044,2021-5-12 12,10,12,34,13,73,0.3
7045,2021-5-12 13,9,7,36,13,71,0.3
7046,2021-5-12 14,9,9,31,15,64,0.3
7047,2021-5-12 15,9,11,26,12,59,0.3
7048,2021-5-12 16,9,12,33,13,55,0.3
7049,2021-5-12 17,9,13,241,12,49,0.3
7050,2021-5-12 18,9,18,59,13,37,0.4
7051,2021-5-12 19,9,20,33,9,29,0.4
7052,2021-5-12 20,12,21,44,15,22,0.4
7053,2021-5-12 21,12,20,40,15,23,0.4
7054,2021-5-12 22,11,18,37,12,22,0.4
7055,2021-5-12 23,16,20,33,15,38,0.5
7056,2021-5-13 0,18,18,33,15,28,0.5
7057,2021-5-13 1,14,18,28,18,21,0.5
7058,2021-5-13 2,12,16,33,12,21,0.5
7059,2021-5-13 3,11,15,29,17,21,0.4
7060,2021-5-13 4,11,17,37,17,19,0.4
7061,2021-5-13 5,10,23,27,12,15,0.4
7062,2021-5-13 6,12,23,29,14,17,0.5
7063,2021-5-13 7,12,15,32,16,26,0.5
7064,2021-5-13 8,11,12,34,18,34,0.4
7065,2021-5-13 9,11,14,37,19,42,0.4
7066,2021-5-13 10,10,12,43,17,58,0.4
7067,2021-5-13 11,10,12,35,19,69,0.4
7068,2021-5-13 12,12,16,37,22,105,0.4
7069,2021-5-13 13,9,12,49,22,69,0.3
7070,2021-5-13 14,9,11,29,14,54,0.3
7071,2021-5-13 15,9,14,28,12,62,0.3
7072,2021-5-13 16,9,17,35,15,49,0.3
7073,2021-5-13 17,9,18,35,15,44,0.4
7074,2021-5-13 18,10,20,37,20,39,0.4
7075,2021-5-13 19,10,13,66,19,34,0.4
7076,2021-5-13 20,10,14,42,16,27,0.5
7077,2021-5-13 21,13,17,36,19,22,0.6
7078,2021-5-13 22,12,20,32,20,19,0.6
7079,2021-5-13 23,11,20,36,21,20,0.5
7080,2021-5-14 0,10,16,36,17,25,0.5
7081,2021-5-14 1,11,18,41,18,24,0.5
7082,2021-5-14 2,11,19,29,18,20,0.4
7083,2021-5-14 3,11,16,34,20,22,0.5
7084,2021-5-14 4,10,12,30,13,25,0.4
7085,2021-5-14 5,10,15,31,18,26,0.4
7086,2021-5-14 6,10,15,34,17,27,0.5
7087,2021-5-14 7,11,17,42,22,28,0.6
7088,2021-5-14 8,12,14,43,25,33,0.5
7089,2021-5-14 9,12,12,39,19,42,0.4
7090,2021-5-14 10,12,11,41,22,52,0.4
7091,2021-5-14 11,11,10,36,18,72,0.4
7092,2021-5-14 12,10,15,34,20,53,0.4
7093,2021-5-14 13,8,11,33,17,55,0.4
7094,2021-5-14 14,10,11,31,19,54,0.4
7095,2021-5-14 15,9,9,38,17,57,0.3
7096,2021-5-14 16,9,9,34,17,62,0.3
7097,2021-5-14 17,11,11,36,19,61,0.4
7098,2021-5-14 18,11,12,41,19,52,0.4
7099,2021-5-14 19,10,14,36,18,45,0.4
7100,2021-5-14 20,10,16,37,16,39,0.4
7101,2021-5-14 21,10,15,40,20,38,0.5
7102,2021-5-14 22,9,12,34,17,39,0.4
7103,2021-5-14 23,9,9,28,15,40,0.4
7104,2021-5-15 0,8,12,27,14,35,0.4
7105,2021-5-15 1,9,15,31,19,31,0.5
7106,2021-5-15 2,9,16,31,14,26,0.4
7107,2021-5-15 3,9,14,29,17,27,0.4
7108,2021-5-15 4,11,13,28,11,27,0.5
7109,2021-5-15 5,12,14,25,14,27,0.5
7110,2021-5-15 6,11,13,28,14,28,0.4
7111,2021-5-15 7,12,15,28,12,30,0.5
7112,2021-5-15 8,12,14,30,13,37,0.5
7113,2021-5-15 9,10,11,35,19,48,0.4
7114,2021-5-15 10,9,10,35,17,66,0.4
7115,2021-5-15 11,10,11,39,20,82,0.4
7116,2021-5-15 12,10,11,44,24,89,0.4
7117,2021-5-15 13,9,7,43,21,90,0.3
7118,2021-5-15 14,9,8,38,21,83,0.3
7119,2021-5-15 15,9,11,34,17,79,0.3
7120,2021-5-15 16,9,11,39,23,78,0.3
7121,2021-5-15 17,9,13,41,20,81,0.3
7122,2021-5-15 18,10,15,47,19,63,0.4
7123,2021-5-15 19,10,15,43,21,51,0.4
7124,2021-5-15 20,10,13,45,22,43,0.4
7125,2021-5-15 21,10,14,45,22,43,0.4
7126,2021-5-15 22,11,16,40,19,39,0.4
7127,2021-5-15 23,10,15,39,23,37,0.4
7128,2021-5-16 0,10,15,38,23,34,0.5
7129,2021-5-16 1,10,12,38,25,37,0.4
7130,2021-5-16 2,9,12,31,17,37,0.4
7131,2021-5-16 3,9,14,30,17,34,0.4
7132,2021-5-16 4,10,18,35,15,28,0.4
7133,2021-5-16 5,10,19,34,16,29,0.4
7134,2021-5-16 6,10,19,32,16,31,0.4
7135,2021-5-16 7,10,16,32,14,33,0.4
7136,2021-5-16 8,10,14,31,12,37,0.4
7137,2021-5-16 9,10,13,44,19,44,0.4
7138,2021-5-16 10,9,12,42,18,59,0.4
7139,2021-5-16 11,9,8,39,10,74,0.4
7140,2021-5-16 12,9,9,38,16,83,0.3
7141,2021-5-16 13,9,7,37,14,77,0.3
7142,2021-5-16 14,9,8,31,16,73,0.3
7143,2021-5-16 15,10,9,35,13,70,0.3
7144,2021-5-16 16,9,9,38,15,67,0.3
7145,2021-5-16 17,9,11,33,12,58,0.3
7146,2021-5-16 18,9,12,42,14,50,0.4
7147,2021-5-16 19,9,11,42,18,42,0.4
7148,2021-5-16 20,8,12,38,14,35,0.4
7149,2021-5-16 21,9,13,38,14,33,0.4
7150,2021-5-16 22,9,13,36,18,32,0.4
7151,2021-5-16 23,16,14,30,14,54,0.4
7152,2021-5-17 0,16,12,30,17,40,0.4
7153,2021-5-17 1,10,11,28,21,33,0.4
7154,2021-5-17 2,10,12,27,19,34,0.4
7155,2021-5-17 3,9,13,32,14,30,0.4
7156,2021-5-17 4,9,16,31,16,26,0.4
7157,2021-5-17 5,9,20,31,13,23,0.4
7158,2021-5-17 6,10,23,31,17,19,0.4
7159,2021-5-17 7,11,20,36,17,24,0.5
7160,2021-5-17 8,10,15,31,11,37,0.5
7161,2021-5-17 9,10,18,34,18,38,0.5
7162,2021-5-17 10,15,14,36,12,64,0.4
7163,2021-5-17 11,9,10,11,10,68,0.3
7164,2021-5-17 12,8,11,19,10,89,0.4
7165,2021-5-17 13,9,11,17,16,96,0.4
7166,2021-5-17 14,9,10,17,15,60,0.3
7167,2021-5-17 15,8,11,26,12,52,0.3
7168,2021-5-17 16,9,13,19,11,44,0.3
7169,2021-5-17 17,8,11,23,10,34,0.3
7170,2021-5-17 18,9,11,18,7,29,0.3
7171,2021-5-17 19,9,14,14,9,25,0.3
7172,2021-5-17 20,10,19,15,14,20,0.4
7173,2021-5-17 21,10,17,20,15,23,0.4
7174,2021-5-17 22,10,17,20,15,21,0.4
7175,2021-5-17 23,9,13,18,17,20,0.4
7176,2021-5-18 0,9,12,10,15,21,0.4
7177,2021-5-18 1,9,17,14,17,18,0.4
7178,2021-5-18 2,10,20,17,16,16,0.4
7179,2021-5-18 3,9,21,18,18,15,0.4
7180,2021-5-18 4,9,18,19,20,16,0.4
7181,2021-5-18 5,10,21,16,15,14,0.4
7182,2021-5-18 6,10,20,12,16,17,0.4
7183,2021-5-18 7,10,15,15,15,26,0.4
7184,2021-5-18 8,10,14,13,11,33,0.5
7185,2021-5-18 9,9,16,18,15,42,0.4
7186,2021-5-18 10,9,13,18,9,53,0.4
7187,2021-5-18 11,9,11,20,18,59,0.4
7188,2021-5-18 12,9,10,18,17,70,0.4
7189,2021-5-18 13,9,8,20,12,62,0.3
7190,2021-5-18 14,8,9,17,12,59,0.3
7191,2021-5-18 15,9,10,15,12,54,0.3
7192,2021-5-18 16,9,8,17,11,52,0.3
7193,2021-5-18 17,9,10,16,10,47,0.3
7194,2021-5-18 18,9,12,19,14,41,0.4
7195,2021-5-18 19,9,15,18,14,31,0.4
7196,2021-5-18 20,9,18,24,18,24,0.4
7197,2021-5-18 21,9,16,21,16,24,0.4
7198,2021-5-18 22,10,15,18,13,27,0.4
7199,2021-5-18 23,10,16,21,14,23,0.4
7200,2021-5-19 0,10,9,21,18,28,0.4
7201,2021-5-19 1,9,8,17,18,32,0.3
7202,2021-5-19 2,9,11,18,17,30,0.4
7203,2021-5-19 3,9,11,21,20,30,0.3
7204,2021-5-19 4,10,16,21,18,26,0.4
7205,2021-5-19 5,11,17,21,20,28,0.4
7206,2021-5-19 6,10,20,16,15,25,0.5
7207,2021-5-19 7,10,16,22,18,30,0.5
7208,2021-5-19 8,10,12,15,13,40,0.5
7209,2021-5-19 9,10,10,22,16,57,0.4
7210,2021-5-19 10,9,14,21,12,76,0.4
7211,2021-5-19 11,10,11,34,21,94,0.4
7212,2021-5-19 12,10,9,32,18,86,0.3
7213,2021-5-19 13,10,7,23,14,79,0.3
7214,2021-5-19 14,9,7,23,13,72,0.3
7215,2021-5-19 15,10,10,28,15,75,0.3
7216,2021-5-19 16,10,10,26,15,70,0.3
7217,2021-5-19 17,10,12,26,14,67,0.4
7218,2021-5-19 18,11,13,35,17,61,0.4
7219,2021-5-19 19,11,14,30,17,50,0.4
7220,2021-5-19 20,10,11,30,15,44,0.4
7221,2021-5-19 21,10,11,18,16,42,0.4
7222,2021-5-19 22,10,9,26,15,45,0.4
7223,2021-5-19 23,9,10,17,14,42,0.4
7224,2021-5-20 0,9,9,23,18,38,0.4
7225,2021-5-20 1,9,10,19,17,38,0.4
7226,2021-5-20 2,9,7,17,15,40,0.4
7227,2021-5-20 3,9,8,17,14,38,0.3
7228,2021-5-20 4,10,10,17,18,35,0.4
7229,2021-5-20 5,10,13,15,15,33,0.4
7230,2021-5-20 6,9,14,22,17,32,0.4
7231,2021-5-20 7,9,13,27,17,35,0.4
7232,2021-5-20 8,9,13,30,13,40,0.5
7233,2021-5-20 9,9,10,29,14,47,0.4
7234,2021-5-20 10,9,9,27,17,55,0.5
7235,2021-5-20 11,9,7,25,12,56,0.3
7236,2021-5-20 12,9,6,30,9,61,0.3
7237,2021-5-20 13,9,5,21,8,60,0.3
7238,2021-5-20 14,10,8,17,12,58,0.3
7239,2021-5-20 15,9,12,17,10,54,0.3
7240,2021-5-20 16,9,16,22,11,46,0.3
7241,2021-5-20 17,10,14,22,10,46,0.4
7242,2021-5-20 18,9,13,34,11,40,0.4
7243,2021-5-20 19,9,15,30,9,33,0.4
7244,2021-5-20 20,9,14,24,15,28,0.4
7245,2021-5-20 21,9,16,25,18,27,0.4
7246,2021-5-20 22,9,17,22,13,27,0.4
7247,2021-5-20 23,9,12,23,16,28,0.4
7248,2021-5-21 0,9,9,17,14,29,0.4
7249,2021-5-21 1,9,11,13,18,27,0.4
7250,2021-5-21 2,8,15,13,14,22,0.4
7251,2021-5-21 3,9,15,19,17,22,0.4
7252,2021-5-21 4,10,16,17,15,21,0.4
7253,2021-5-21 5,9,18,13,12,19,0.4
7254,2021-5-21 6,10,20,21,10,19,0.5
7255,2021-5-21 7,10,14,23,14,27,0.4
7256,2021-5-21 8,10,13,19,11,35,0.5
7257,2021-5-21 9,9,12,21,12,43,0.4
7258,2021-5-21 10,9,8,18,10,54,0.4
7259,2021-5-21 11,9,9,14,9,60,0.3
7260,2021-5-21 12,9,7,19,8,61,0.3
7261,2021-5-21 13,10,6,22,8,59,0.3
7262,2021-5-21 14,9,7,16,5,61,0.3
7263,2021-5-21 15,9,8,17,8,61,0.3
7264,2021-5-21 16,10,11,20,8,72,0.3
7265,2021-5-21 17,10,11,34,12,64,0.3
7266,2021-5-21 18,11,13,28,13,50,0.4
7267,2021-5-21 19,9,15,27,10,38,0.4
7268,2021-5-21 20,9,13,23,8,34,0.4
7269,2021-5-21 21,10,16,22,8,32,0.4
7270,2021-5-21 22,10,15,20,12,29,0.4
7271,2021-5-21 23,10,11,12,10,29,0.4
7272,2021-5-22 0,8,14,9,10,24,0.4
7273,2021-5-22 1,9,9,10,8,30,0.4
7274,2021-5-22 2,10,9,11,10,31,0.4
7275,2021-5-22 3,9,13,15,8,26,0.4
7276,2021-5-22 4,10,15,15,17,23,0.4
7277,2021-5-22 5,9,18,18,9,20,0.4
7278,2021-5-22 6,10,18,20,14,23,0.4
7279,2021-5-22 7,10,14,17,12,29,0.4
7280,2021-5-22 8,10,14,15,11,36,0.4
7281,2021-5-22 9,10,10,11,12,52,0.4
7282,2021-5-22 10,9,9,15,9,68,0.4
7283,2021-5-22 11,10,10,20,13,80,0.3
7284,2021-5-22 12,10,9,23,14,83,0.3
7285,2021-5-22 13,9,6,19,10,78,0.3
7286,2021-5-22 14,10,7,29,8,73,0.3
7287,2021-5-22 15,9,8,28,13,77,0.3
7288,2021-5-22 16,10,7,25,13,73,0.3
7289,2021-5-22 17,10,9,25,10,68,0.4
7290,2021-5-22 18,12,13,26,14,59,0.5
7291,2021-5-22 19,11,15,28,17,44,0.5
7292,2021-5-22 20,12,18,26,13,32,0.5
7293,2021-5-22 21,12,21,29,16,25,0.5
7294,2021-5-22 22,11,20,20,13,24,0.4
7295,2021-5-22 23,10,13,14,12,31,0.4
7296,2021-5-23 0,10,17,10,11,24,0.4
7297,2021-5-23 1,11,18,11,10,24,0.4
7298,2021-5-23 2,10,16,14,8,24,0.4
7299,2021-5-23 3,10,13,14,7,26,0.4
7300,2021-5-23 4,9,9,17,7,31,0.4
7301,2021-5-23 5,11,14,9,12,27,0.4
7302,2021-5-23 6,11,18,13,8,25,0.5
7303,2021-5-23 7,11,12,21,10,34,0.4
7304,2021-5-23 8,11,10,18,9,41,0.5
7305,2021-5-23 9,10,12,19,12,54,0.5
7306,2021-5-23 10,10,11,19,9,77,0.4
7307,2021-5-23 11,12,12,32,17,103,0.4
7308,2021-5-23 12,12,10,31,19,108,0.4
7309,2021-5-23 13,10,7,34,16,98,0.3
7310,2021-5-23 14,9,7,22,12,90,0.3
7311,2021-5-23 15,9,8,18,8,90,0.3
7312,2021-5-23 16,10,10,25,10,81,0.3
7313,2021-5-23 17,9,8,25,11,70,0.3
7314,2021-5-23 18,8,9,23,11,55,0.3
7315,2021-5-23 19,9,8,19,9,51,0.4
7316,2021-5-23 20,9,10,21,9,41,0.4
7317,2021-5-23 21,9,10,19,11,39,0.3
7318,2021-5-23 22,10,16,17,10,32,0.4
7319,2021-5-23 23,11,16,18,9,44,0.4
7320,2021-5-24 0,16,15,15,10,36,0.4
7321,2021-5-24 1,11,16,14,10,29,0.4
7322,2021-5-24 2,11,19,17,9,24,0.4
7323,2021-5-24 3,12,15,19,10,27,0.4
7324,2021-5-24 4,10,11,24,10,29,0.4
7325,2021-5-24 5,10,15,12,9,26,0.4
7326,2021-5-24 6,10,27,20,13,20,0.5
7327,2021-5-24 7,11,20,19,14,28,0.5
7328,2021-5-24 8,11,15,25,13,36,0.5
7329,2021-5-24 9,10,20,27,15,39,0.5
7330,2021-5-24 10,10,15,35,13,61,0.4
7331,2021-5-24 11,10,14,24,13,73,0.5
7332,2021-5-24 12,10,14,34,13,82,0.4
7333,2021-5-24 13,10,22,29,16,67,0.4
7334,2021-5-24 14,9,19,30,18,59,0.4
7335,2021-5-24 15,10,19,18,13,60,0.4
7336,2021-5-24 16,10,29,32,13,44,0.4
7337,2021-5-24 17,10,29,31,18,43,0.4
7338,2021-5-24 18,10,32,35,15,39,0.5
7339,2021-5-24 19,11,31,38,18,34,0.5
7340,2021-5-24 20,11,25,27,11,39,0.5
7341,2021-5-24 21,11,52,37,15,16,0.6
7342,2021-5-24 22,10,43,50,21,22,0.5
7343,2021-5-24 23,13,58,35,16,8,0.8
7344,2021-5-25 0,12,52,42,18,5,0.7
7345,2021-5-25 1,11,47,46,22,8,0.7
7346,2021-5-25 2,11,49,45,20,6,0.7
7347,2021-5-25 3,12,48,55,24,5,0.7
7348,2021-5-25 4,13,45,46,21,5,0.6
7349,2021-5-25 5,12,51,50,22,5,0.7
7350,2021-5-25 6,11,50,52,27,11,0.7
7351,2021-5-25 7,10,36,34,23,18,0.6
7352,2021-5-25 8,10,34,33,19,26,0.6
7353,2021-5-25 9,11,46,40,25,27,0.8
7354,2021-5-25 10,13,43,45,23,20,0.7
7355,2021-5-25 11,12,34,33,11,32,0.6
7356,2021-5-25 12,15,22,32,14,57,0.4
7357,2021-5-25 13,11,20,19,15,98,0.5
7358,2021-5-25 14,10,16,20,19,128,0.5
7359,2021-5-25 15,11,16,19,19,90,0.4
7360,2021-5-25 16,12,24,18,4,81,0.4
7361,2021-5-25 17,10,20,32,10,83,0.5
7362,2021-5-25 18,9,27,27,11,60,0.5
7363,2021-5-25 19,10,59,20,13,32,0.9
7364,2021-5-25 20,10,37,38,17,27,0.6
7365,2021-5-25 21,10,17,31,14,33,0.4
7366,2021-5-25 22,10,19,17,8,25,0.4
7367,2021-5-25 23,10,21,19,5,23,0.4
7368,2021-5-26 0,9,21,23,9,21,0.4
7369,2021-5-26 1,10,23,21,13,19,0.5
7370,2021-5-26 2,9,16,19,10,23,0.4
7371,2021-5-26 3,10,30,10,7,10,0.5
7372,2021-5-26 4,14,27,23,12,12,0.4
7373,2021-5-26 5,11,28,22,15,11,0.5
7374,2021-5-26 6,10,29,22,9,13,0.6
7375,2021-5-26 7,11,26,21,10,19,0.7
7376,2021-5-26 8,11,18,22,7,34,0.6
7377,2021-5-26 9,10,18,23,9,49,0.5
7378,2021-5-26 10,10,23,29,11,62,0.6
7379,2021-5-26 11,9,19,32,13,56,0.5
7380,2021-5-26 12,9,19,21,9,49,0.5
7381,2021-5-26 13,8,16,14,5,44,0.4
7382,2021-5-26 14,9,13,16,4,65,0.4
7383,2021-5-26 15,9,14,13,4,78,0.4
7384,2021-5-26 16,9,22,17,11,84,0.5
7385,2021-5-26 17,9,18,28,8,82,0.5
7386,2021-5-26 18,9,27,28,6,71,0.5
7387,2021-5-26 19,9,26,32,11,32,0.5
7388,2021-5-26 20,9,20,28,11,23,0.5
7389,2021-5-26 21,9,24,29,9,19,0.5
7390,2021-5-26 22,10,22,35,6,18,0.5
7391,2021-5-26 23,16,21,33,5,40,0.4
7392,2021-5-27 0,20,26,31,9,21,0.5
7393,2021-5-27 1,13,30,18,7,11,0.5
7394,2021-5-27 2,11,33,28,11,8,0.5
7395,2021-5-27 3,10,26,27,8,12,0.5
7396,2021-5-27 4,10,31,31,9,7,0.4
7397,2021-5-27 5,10,32,26,13,6,0.5
7398,2021-5-27 6,10,28,34,9,9,0.6
7399,2021-5-27 7,11,20,31,10,22,0.5
7400,2021-5-27 8,10,13,19,7,34,0.5
7401,2021-5-27 9,10,16,19,1,50,0.5
7402,2021-5-27 10,10,13,21,2,65,0.5
7403,2021-5-27 11,9,10,22,5,76,0.4
7404,2021-5-27 12,10,9,21,7,92,0.4
7405,2021-5-27 13,10,9,22,6,96,0.4
7406,2021-5-27 14,9,12,24,3,71,0.3
7407,2021-5-27 15,9,16,26,5,57,0.3
7408,2021-5-27 16,10,21,19,4,61,0.4
7409,2021-5-27 17,9,21,21,7,62,0.5
7410,2021-5-27 18,9,17,27,9,40,0.5
7411,2021-5-27 19,9,16,21,8,31,0.4
7412,2021-5-27 20,10,20,24,6,22,0.5
7413,2021-5-27 21,10,23,28,5,17,0.5
7414,2021-5-27 22,9,26,31,6,13,0.5
7415,2021-5-27 23,9,29,33,10,9,0.5
7416,2021-5-28 0,10,22,32,10,16,0.4
7417,2021-5-28 1,10,18,16,6,20,0.4
7418,2021-5-28 2,10,19,29,4,17,0.4
7419,2021-5-28 3,10,21,37,6,15,0.4
7420,2021-5-28 4,10,22,35,10,14,0.4
7421,2021-5-28 5,11,28,34,13,9,0.4
7422,2021-5-28 6,10,22,29,15,16,0.5
7423,2021-5-28 7,10,13,26,10,25,0.5
7424,2021-5-28 8,10,12,18,8,30,0.5
7425,2021-5-28 9,10,11,24,5,47,0.5
7426,2021-5-28 10,10,9,19,2,59,0.5
7427,2021-5-28 11,10,9,22,4,65,0.5
7428,2021-5-28 12,10,7,20,2,78,0.4
7429,2021-5-28 13,9,9,21,2,84,0.4
7430,2021-5-28 14,9,9,22,2,71,0.4
7431,2021-5-28 15,9,8,21,2,64,0.3
7432,2021-5-28 16,9,9,19,5,67,0.4
7433,2021-5-28 17,9,13,21,6,64,0.4
7434,2021-5-28 18,8,15,21,6,51,0.4
7435,2021-5-28 19,10,14,23,3,41,0.4
7436,2021-5-28 20,9,16,20,3,32,0.4
7437,2021-5-28 21,9,23,18,5,26,0.4
7438,2021-5-28 22,9,12,19,5,32,0.4
7439,2021-5-28 23,10,10,19,7,32,0.4
7440,2021-5-29 0,10,7,15,6,35,0.4
7441,2021-5-29 1,10,8,11,5,33,0.4
