,place,1,2,3,4,5,6,7,8,9,10,11,12
12404,A3,2020-9-30 11,7,28,51,22,131,0.8,32.5,52,1006,0.9,213.3
12405,A3,2020-9-30 12,6,28,50,25,176,0.8,32.4,53,1005.2,1.1,168
12406,A3,2020-9-30 13,7,28,60,28,204,0.8,32.5,53,1004.2,1.2,333.1
12407,A3,2020-9-30 14,7,28,66,33,163,0.8,31,58,1003.4,3,341
12408,A3,2020-9-30 15,5,30,59,27,96,0.8,29,67,1003,3.6,343.2
12409,A3,2020-9-30 16,4,25,36,22,63,0.9,28.1,64,1003.4,2.9,8
12410,A3,2020-9-30 17,4,31,22,1,58,0.9,27.8,66,1003.9,2,346.9
12411,A3,2020-9-30 18,4,38,22,5,47,0.9,27.8,66,1004.4,1.7,354.6
12412,A3,2020-9-30 19,6,39,25,8,36,1,27.8,67,1005.4,2.4,18
12413,A3,2020-9-30 20,7,29,35,10,30,0.9,27.7,64,1006.4,3.2,27.1
12414,A3,2020-9-30 21,7,38,21,7,18,0.9,27.5,66,1007,2.5,43.5
12415,A3,2020-9-30 22,6,41,30,8,13,0.9,27.3,66,1007.3,2.3,22.2
12416,A3,2020-9-30 23,6,38,31,14,13,0.9,27.2,67,1007.1,2.4,27.2
12417,A3,2020-10-1 0,6,32,37,12,17,0.9,27.1,66,1006.7,2.2,25.8
12418,A3,2020-10-1 1,7,31,33,12,17,0.9,26.8,67,1006.1,2.5,23.7
12419,A3,2020-10-1 2,6,35,27,10,12,0.9,25,76,1005.7,2.1,23.6
12420,A3,2020-10-1 3,5,30,23,10,14,0.9,24.3,80,1005.6,1.5,6.1
12421,A3,2020-10-1 4,4,28,20,8,13,0.8,24.1,82,1005.8,1.5,351.5
12422,A3,2020-10-1 5,5,27,15,10,13,0.8,24,82,1006.3,2.2,7.7
12423,A3,2020-10-1 6,5,27,17,8,12,0.8,23.9,82,1007,2.5,8.7
12424,A3,2020-10-1 7,6,24,14,6,16,0.8,23.9,81,1007.9,2.5,19.6
12425,A3,2020-10-1 8,6,20,14,10,23,0.8,24.4,79,1008.5,2.4,10.7
12426,A3,2020-10-1 9,12,18,19,12,32,0.8,25.1,76,1008.6,3,13
12427,A3,2020-10-1 10,19,17,21,13,41,0.7,25.7,72,1008.8,2.2,12.7
12428,A3,2020-10-1 11,7,16,26,16,66,0.6,26.7,66,1008.7,2.2,26.4
12429,A3,2020-10-1 12,6,16,37,15,92,0.7,27.6,64,1008,1.9,16
12430,A3,2020-10-1 13,6,15,36,17,118,0.7,27.9,62,1007,1.7,18.5
12431,A3,2020-10-1 14,5,9,35,17,147,0.6,29,56,1006.1,1.8,149.7
12432,A3,2020-10-1 15,5,8,29,15,167,0.6,29.1,53,1005.9,2,133.4
12433,A3,2020-10-1 16,5,8,32,12,168,0.6,29.1,51,1006,1.6,130
12434,A3,2020-10-1 17,5,10,27,10,153,0.6,28.7,56,1006.4,1.8,153.4
12435,A3,2020-10-1 18,5,12,32,16,136,0.6,28,61,1007,2.2,150.9
12436,A3,2020-10-1 19,5,13,37,14,118,0.6,27.6,61,1007.7,2,143.8
12437,A3,2020-10-1 20,5,12,38,14,116,0.6,27.5,62,1008.6,1.5,146.2
12438,A3,2020-10-1 21,5,13,38,20,115,0.6,27.5,60,1009.3,1.4,131.6
12439,A3,2020-10-1 22,5,9,36,21,124,0.6,27.3,60,1009.3,1.4,98.9
12440,A3,2020-10-1 23,4,9,37,11,123,0.6,27.2,62,1008.9,1.3,93.5
12441,A3,2020-10-2 0,5,13,37,16,113,0.6,27.1,63,1008.4,1.9,73
12442,A3,2020-10-2 1,5,10,42,17,119,0.6,27.1,63,1007.8,2,63.4
12443,A3,2020-10-2 2,5,16,38,15,101,0.6,26.7,65,1007.2,1.6,38
12444,A3,2020-10-2 3,5,16,40,19,94,0.6,26.4,65,1007.2,1.6,38.8
12445,A3,2020-10-2 4,5,14,38,21,97,0.6,26.1,64,1007.4,2.2,44.6
12446,A3,2020-10-2 5,5,13,38,19,94,0.6,26,65,1007.7,1.4,57.5
12447,A3,2020-10-2 6,5,19,36,16,81,0.6,25.9,67,1008.3,1.1,29.9
12448,A3,2020-10-2 7,6,19,39,14,81,0.6,26.4,66,1008.9,1,46
12449,A3,2020-10-2 8,6,15,46,21,99,0.6,27.3,61,1009.4,1.7,62
12450,A3,2020-10-2 9,6,12,48,21,118,0.6,28,56,1010,2.2,82.1
12451,A3,2020-10-2 10,6,10,43,18,137,0.6,29,52,1010.3,2.2,71.2
12452,A3,2020-10-2 11,5,8,45,14,151,0.6,29.7,48,1010.1,2.3,100.2
12453,A3,2020-10-2 12,5,6,39,16,161,0.6,30.1,48,1009.3,2.4,75.5
12454,A3,2020-10-2 13,5,5,37,16,155,0.6,30.6,48,1008.5,2.4,66.8
12455,A3,2020-10-2 14,5,5,30,12,160,0.6,30.7,50,1007.7,2,91.8
12456,A3,2020-10-2 15,5,5,37,15,162,0.5,30.9,50,1007.3,2,86.9
12457,A3,2020-10-2 16,5,5,40,13,154,0.5,31.1,48,1007.2,1.9,132.7
12458,A3,2020-10-2 17,5,8,28,9,152,0.6,30.6,50,1007.3,2.4,154.1
12459,A3,2020-10-2 18,5,12,37,14,146,0.6,30,53,1007.6,2.1,152.8
12460,A3,2020-10-2 19,6,13,43,22,133,0.7,29.2,58,1008.2,1.8,143.1
12461,A3,2020-10-2 20,5,11,48,22,123,0.6,28.4,62,1008.8,1.8,126.4
12462,A3,2020-10-2 21,6,14,43,22,103,0.6,28.1,59,1009.5,1.8,121.9
12463,A3,2020-10-2 22,6,16,37,17,92,0.6,27.8,57,1009.8,2.3,143.1
12464,A3,2020-10-2 23,5,14,33,13,93,0.6,27.6,59,1010,1.8,153.4
12465,A3,2020-10-3 0,5,12,36,18,94,0.6,27.4,60,1009.9,0.9,129.4
12466,A3,2020-10-3 1,5,12,27,11,90,0.6,27.2,61,1009.6,0.7,124.7
12467,A3,2020-10-3 2,5,17,33,15,73,0.6,27,63,1009.1,1.1,66.6
12468,A3,2020-10-3 3,6,19,33,16,71,0.6,26.8,65,1008.8,1.4,60
12469,A3,2020-10-3 4,6,25,38,18,60,0.7,26.6,66,1008.6,1.6,66.7
12470,A3,2020-10-3 5,5,25,43,14,53,0.7,26.4,68,1009,1.6,52.7
12471,A3,2020-10-3 6,6,25,47,19,57,0.6,26.3,69,1009.2,1.4,65.9
12472,A3,2020-10-3 7,6,26,44,18,57,0.7,26.8,68,1009.6,1.6,35.4
12473,A3,2020-10-3 8,6,27,44,18,57,0.7,26.9,68,1009.7,1.5,18
12474,A3,2020-10-3 9,6,27,44,18,57,0.7,26.9,68,1009.7,1.5,18
12475,A3,2020-10-3 10,5,11,39,16,107,0.6,29.4,56,1010.6,1.9,113.5
12476,A3,2020-10-3 11,5,8,42,18,128,0.6,30.1,53,1010.1,1.8,97.1
12477,A3,2020-10-3 12,5,5,42,17,134,0.6,31,50,1009.3,1.9,96
12478,A3,2020-10-3 13,5,5,40,15,134,0.6,31.5,48,1008.6,2.8,146
12479,A3,2020-10-3 14,5,5,33,13,133,0.6,32.3,43,1007.4,1.7,153.9
12480,A3,2020-10-3 15,5,6,26,9,148,0.6,32.8,43,1006.9,1.6,171
12481,A3,2020-10-3 16,5,8,32,11,157,0.6,32.5,46,1006.8,1.9,179
12482,A3,2020-10-3 17,5,11,35,19,155,0.7,31.6,50,1007.1,2,150
12483,A3,2020-10-3 18,5,15,42,17,131,0.7,30.8,53,1007.6,2.5,150.2
12484,A3,2020-10-3 19,6,18,46,17,112,0.8,30.2,57,1008.5,2.4,156
12485,A3,2020-10-3 20,6,21,61,23,96,0.8,29.6,59,1009.4,1.9,176
12486,A3,2020-10-3 21,6,20,56,24,86,0.9,28.9,63,1009.9,1.9,203.4
12487,A3,2020-10-3 22,5,16,55,18,93,0.7,28.3,65,1009.8,1.5,204.6
12488,A3,2020-10-3 23,5,13,38,14,91,0.6,28,66,1009.5,2.3,167
12489,A3,2020-10-4 0,5,15,37,15,83,0.7,27.6,68,1009,1.9,150.8
12490,A3,2020-10-4 1,6,15,38,19,81,0.7,27.4,69,1008.4,1.5,153.7
12491,A3,2020-10-4 2,6,12,39,13,81,0.7,27.2,70,1008.1,1.1,131.7
12492,A3,2020-10-4 3,6,15,37,17,72,0.7,27,71,1007.9,0.7,190.8
12493,A3,2020-10-4 4,6,22,38,19,58,0.7,26.9,71,1008,0.4,135.5
12494,A3,2020-10-4 5,6,28,39,20,48,0.7,26.9,71,1008.4,0.6,45.2
12495,A3,2020-10-4 6,6,16,36,18,60,0.6,27,70,1008.7,1,124.4
12496,A3,2020-10-4 7,8,17,38,14,61,0.6,27.7,67,1009.4,0.7,174.2
12497,A3,2020-10-4 8,7,23,33,19,58,0.7,28.5,64,1009.8,1,322.1
12498,A3,2020-10-4 9,7,23,47,21,69,0.7,29.1,63,1010.1,1,274.4
12499,A3,2020-10-4 10,9,21,60,23,100,0.7,30.2,58,1009.9,1.3,263.3
12500,A3,2020-10-4 11,8,16,61,31,155,0.7,31.2,54,1009.4,1.2,241.4
12501,A3,2020-10-4 12,10,16,63,32,198,0.8,32,52,1008.4,1.3,277.5
12502,A3,2020-10-4 13,8,15,73,39,226,0.8,32.4,50,1007.7,1.5,294.6
12503,A3,2020-10-4 14,7,14,71,42,225,0.7,33.4,46,1007,1.3,262.4
12504,A3,2020-10-4 15,7,13,67,38,215,0.7,33.5,44,1006.2,1.2,249.2
12505,A3,2020-10-4 16,6,14,57,34,197,0.7,33.4,44,1005.8,1.5,217
12506,A3,2020-10-4 17,6,14,59,29,180,0.7,32.7,45,1005.6,1.3,215.4
12507,A3,2020-10-4 18,6,18,47,24,172,0.7,32,47,1005.8,1,217.8
12508,A3,2020-10-4 19,6,26,52,28,138,0.9,31.3,53,1006.2,1.2,203.2
12509,A3,2020-10-4 20,14,30,65,35,106,1,30,63,1006.9,1.5,205.5
12510,A3,2020-10-4 21,13,36,73,38,82,0.9,29.5,65,1007.7,1.5,199.6
12511,A3,2020-10-4 22,12,29,63,27,81,0.9,29.2,66,1007.8,1.3,204.2
12512,A3,2020-10-4 23,13,23,61,32,86,0.8,28.8,67,1007.8,1.4,208.9
12513,A3,2020-10-5 0,12,27,61,30,70,0.8,28.6,68,1007.6,1.2,207.9
12514,A3,2020-10-5 1,16,29,64,36,62,0.8,28.3,70,1007.4,1,211.8
12515,A3,2020-10-5 2,11,24,62,34,60,0.8,28.1,70,1007.3,0.7,214.8
12516,A3,2020-10-5 3,7,24,61,32,56,0.8,27.9,71,1007.3,0.5,234.7
12517,A3,2020-10-5 4,7,32,61,30,40,0.8,28.1,70,1007.6,1.1,307.3
12518,A3,2020-10-5 5,8,26,59,26,29,0.8,27.8,64,1008,1.9,333
12519,A3,2020-10-5 6,8,27,51,23,25,0.8,27.2,63,1008.5,1.7,334.3
12520,A3,2020-10-5 7,7,27,48,18,25,0.9,27,62,1009.1,2.6,340.8
12521,A3,2020-10-5 8,7,26,50,18,28,0.9,27.1,61,1009.9,2.9,342.4
12522,A3,2020-10-5 9,7,21,48,15,43,0.9,28.2,58,1010.4,2.7,348
12523,A3,2020-10-5 10,6,21,48,20,56,0.9,28.6,58,1010.5,2.5,353.2
12524,A3,2020-10-5 11,6,20,44,24,72,0.9,28.8,58,1010,2.6,3.4
12525,A3,2020-10-5 12,6,22,42,17,78,0.9,28.7,59,1009.3,2.3,3.8
12526,A3,2020-10-5 13,6,25,47,18,79,0.9,28.9,59,1008.7,2.5,4.7
12527,A3,2020-10-5 14,7,21,52,19,94,0.9,29.4,58,1008.3,2.9,11.1
12528,A3,2020-10-5 15,6,21,59,22,91,0.9,29.3,59,1008.2,2.8,6.7
12529,A3,2020-10-5 16,6,22,61,26,75,0.9,29,59,1008.5,2.2,356.1
12530,A3,2020-10-5 17,6,21,45,18,68,0.9,28.6,59,1008.8,2.4,3.7
12531,A3,2020-10-5 18,5,26,39,16,53,0.9,28.4,60,1009,2.8,6
12532,A3,2020-10-5 19,6,30,39,15,44,1,28.2,61,1009.7,2.8,12.4
12533,A3,2020-10-5 20,6,26,46,21,41,1,27.6,62,1010.7,3.1,7
12534,A3,2020-10-5 21,6,25,40,17,38,1,27.1,62,1011.5,3,7
12535,A3,2020-10-5 22,6,29,33,16,29,1,26.9,62,1011.8,3,7.2
12536,A3,2020-10-5 23,6,30,31,11,25,1,26.8,62,1012,3,14.1
12537,A3,2020-10-6 0,6,28,30,14,27,0.9,26.5,62,1012.2,2.9,26.5
12538,A3,2020-10-6 1,5,30,33,11,22,0.9,25.6,66,1011.9,1.7,353.2
12539,A3,2020-10-6 2,5,30,28,9,20,0.9,25.6,64,1011.5,2.2,8.7
12540,A3,2020-10-6 3,6,26,25,11,26,0.8,25.5,63,1011.5,2,5.6
12541,A3,2020-10-6 4,5,22,27,7,30,0.8,25.3,62,1011.4,1.9,347.1
12542,A3,2020-10-6 5,5,22,21,6,36,0.8,25,60,1011.5,2,348.9
12543,A3,2020-10-6 6,5,19,24,5,39,0.7,24.7,60,1012,1.6,359.8
12544,A3,2020-10-6 7,5,19,21,8,40,0.8,24.6,60,1012.6,2.1,9.8
12545,A3,2020-10-6 8,5,21,24,10,39,0.8,24.6,60,1013.2,2.2,357.6
12546,A3,2020-10-6 9,6,21,31,9,41,0.8,24.8,59,1013.6,2.7,5.7
12547,A3,2020-10-6 10,6,23,33,16,44,0.8,25.3,58,1013.7,2.3,357.6
12548,A3,2020-10-6 11,6,21,41,7,61,0.8,25.9,56,1013.3,3,349.3
12549,A3,2020-10-6 12,5,18,40,9,88,0.8,26.4,54,1012.7,3.3,9.4
12550,A3,2020-10-6 13,5,15,41,16,108,0.8,26.6,54,1012,3.2,10.1
12551,A3,2020-10-6 14,5,15,36,15,108,0.8,26.5,54,1011.6,2.8,357.4
12552,A3,2020-10-6 15,5,15,35,12,101,0.8,26.6,54,1011.3,2.7,0.4
12553,A3,2020-10-6 16,5,18,36,13,90,0.8,26.4,54,1011.2,2.3,354.3
12554,A3,2020-10-6 17,5,24,37,10,72,0.8,26.1,56,1011.6,2.3,11.7
12555,A3,2020-10-6 18,5,30,37,15,63,0.9,26,57,1012.2,2,6.2
12556,A3,2020-10-6 19,5,36,43,13,49,0.9,26,58,1012.6,2.7,9.6
12557,A3,2020-10-6 20,6,27,47,14,46,0.9,26,56,1013.4,3.2,21.4
12558,A3,2020-10-6 21,7,28,33,14,42,0.9,25.8,56,1013.8,3,19.7
12559,A3,2020-10-6 22,6,25,36,13,52,0.9,25.3,57,1014.6,2.4,4.1
12560,A3,2020-10-6 23,7,22,37,14,48,0.9,24.8,58,1014,3.4,13.3
12561,A3,2020-10-7 0,7,22,32,11,46,0.8,24.3,58,1013.8,2.5,355.3
12562,A3,2020-10-7 1,6,20,33,11,46,0.8,23.7,57,1013.5,1.6,358.8
12563,A3,2020-10-7 2,5,19,29,9,46,0.7,23.2,57,1013.6,2.4,9.4
12564,A3,2020-10-7 3,5,18,21,10,47,0.7,23,58,1013.5,3.4,8.1
12565,A3,2020-10-7 4,5,20,20,8,46,0.7,22.6,58,1013.6,2.3,355.5
12566,A3,2020-10-7 5,5,19,20,10,47,0.7,22.5,57,1013.9,2.8,314.2
12567,A3,2020-10-7 6,5,20,20,9,47,0.7,22.5,57,1014,2.9,315.7
12568,A3,2020-10-7 7,5,25,19,9,41,0.7,22.6,56,1014.9,1.9,0.3
12569,A3,2020-10-7 8,6,23,23,9,42,0.7,22.8,57,1015.6,2,3
12570,A3,2020-10-7 9,6,22,26,7,44,0.7,23.2,56,1015.9,2.2,6.5
12571,A3,2020-10-7 10,6,21,31,9,47,0.7,23.5,56,1016,3.1,6.1
12572,A3,2020-10-7 11,6,20,29,9,53,0.7,23.9,55,1015.8,2.7,6.7
12573,A3,2020-10-7 12,6,20,35,13,71,0.7,24.8,53,1014.7,3,1.2
12574,A3,2020-10-7 13,5,16,32,12,94,0.7,25.3,52,1013.3,3.3,4.3
12575,A3,2020-10-7 14,5,16,29,9,102,0.7,25.4,52,1012.2,3.1,11.2
12576,A3,2020-10-7 15,5,17,35,12,91,0.7,25.2,53,1011.5,2.6,359.2
12577,A3,2020-10-7 16,5,17,37,10,69,0.7,25,54,1011.3,2.9,4.2
12578,A3,2020-10-7 17,5,16,31,8,64,0.7,24.9,54,1011.6,3.1,8.7
12579,A3,2020-10-7 18,5,22,28,7,60,0.7,25,54,1012.1,2.7,0.7
12580,A3,2020-10-7 19,5,19,34,10,56,0.7,24.7,54,1013,2.7,10.6
12581,A3,2020-10-7 20,5,20,28,8,49,0.7,24.4,54,1014,2.8,7.7
12582,A3,2020-10-7 21,5,22,28,12,43,0.7,24.1,55,1014.6,2.8,6.6
12583,A3,2020-10-7 22,5,25,29,11,39,0.7,24.1,55,1014.9,2.9,8.9
12584,A3,2020-10-7 23,6,20,30,9,46,0.7,24,54,1014.5,3.4,6.9
12585,A3,2020-10-8 0,5,17,27,8,51,0.6,23.7,53,1014.3,3.1,6.8
12586,A3,2020-10-8 1,5,20,22,9,46,0.6,23.4,54,1013.7,3,6.9
12587,A3,2020-10-8 2,5,17,22,6,50,0.6,23.1,55,1013.4,2,347.9
12588,A3,2020-10-8 3,5,18,16,7,50,0.6,22.9,54,1013.1,2.6,345.3
12589,A3,2020-10-8 4,5,19,18,10,48,0.7,22.6,55,1013.2,2.4,341
12590,A3,2020-10-8 5,5,20,26,8,46,0.7,22.4,56,1013.6,2.2,359.6
12591,A3,2020-10-8 6,5,21,25,7,44,0.7,22.2,56,1014.3,2.3,347
12592,A3,2020-10-8 7,5,23,23,9,42,0.7,22.1,57,1015,2.2,343.3
12593,A3,2020-10-8 8,5,19,25,9,46,0.8,22.4,56,1015.7,2.4,351.7
12594,A3,2020-10-8 9,6,17,27,10,49,0.7,22.7,56,1016.1,2.4,358.6
12595,A3,2020-10-8 10,6,18,36,10,50,0.6,23,56,1016,2.6,6.5
12596,A3,2020-10-8 11,5,19,35,10,56,0.6,23.2,55,1015.5,3,5.7
12597,A3,2020-10-8 12,5,18,32,10,61,0.7,23.7,54,1014.7,2.7,6.3
12598,A3,2020-10-8 13,5,16,31,8,73,0.7,24.1,53,1013.8,3.2,356.5
12599,A3,2020-10-8 14,5,15,30,10,87,0.7,24.6,52,1013,2.8,355.2
12600,A3,2020-10-8 15,5,15,34,8,92,0.7,25.1,52,1012.5,2.6,0.3
12601,A3,2020-10-8 16,5,17,31,10,79,0.7,24.9,52,1012.4,2.4,359.8
12602,A3,2020-10-8 17,5,21,32,9,74,0.7,24.8,52,1012.8,2.1,0.3
12603,A3,2020-10-8 18,5,22,33,10,61,0.7,24.8,52,1013.3,3.4,5.9
12604,A3,2020-10-8 19,5,22,29,8,54,0.7,24.5,52,1014.1,2.3,8.5
12605,A3,2020-10-8 20,5,21,30,12,55,0.7,24.3,53,1015,2.3,7.7
12606,A3,2020-10-8 21,5,22,32,16,51,0.7,24.2,53,1015.4,2.3,7.3
12607,A3,2020-10-8 22,5,21,30,15,48,0.7,24,54,1015.7,2.9,2.8
12608,A3,2020-10-8 23,5,21,31,14,46,0.6,23.7,54,1015.5,2.6,358.2
12609,A3,2020-10-9 0,5,23,30,12,44,0.6,23.6,53,1015.3,2.5,2.1
12610,A3,2020-10-9 1,5,18,29,14,50,0.6,23.2,52,1014.7,2.4,2.8
12611,A3,2020-10-9 2,5,19,23,15,50,0.6,23,52,1014.2,2.4,0.2
12612,A3,2020-10-9 3,5,19,26,10,50,0.6,22.9,53,1013.9,1.7,3
12613,A3,2020-10-9 4,5,23,25,12,45,0.6,22.7,54,1013.8,1.7,355.8
12614,A3,2020-10-9 5,6,25,27,14,42,0.7,22.5,54,1014,2.7,338.8
12615,A3,2020-10-9 6,6,28,27,14,37,0.6,22.4,54,1014.1,3,7
12616,A3,2020-10-9 7,6,28,30,16,41,0.7,22.4,54,1014.8,2.9,352.1
12617,A3,2020-10-9 8,6,25,45,17,51,0.7,22.6,54,1015.8,3.3,339.2
12618,A3,2020-10-9 9,6,25,47,19,55,0.7,22.9,53,1016.1,3.4,339.2
12619,A3,2020-10-9 10,6,22,52,22,63,0.7,23.5,51,1015.9,2.9,341
12620,A3,2020-10-9 11,6,22,50,26,74,0.7,24.2,50,1015.1,3.2,340.9
12621,A3,2020-10-9 12,6,18,51,24,94,0.7,24.9,49,1013.9,3.5,356.1
12622,A3,2020-10-9 13,6,16,54,24,119,0.7,25.6,47,1012.8,3.4,351.1
12623,A3,2020-10-9 14,6,16,55,24,125,0.6,25.8,47,1012,3.8,342.1
12624,A3,2020-10-9 15,6,20,54,24,124,0.7,26.1,47,1011.7,2.6,339.3
12625,A3,2020-10-9 16,6,20,63,28,120,0.6,26.4,46,1011.6,2.8,335.4
12626,A3,2020-10-9 17,6,24,64,26,107,0.7,26,48,1011.7,2.8,342.1
12627,A3,2020-10-9 18,7,30,56,31,88,0.7,25.5,50,1012,3.3,342.4
12628,A3,2020-10-9 19,7,34,63,26,69,0.7,24.9,52,1012.6,2.8,341.2
12629,A3,2020-10-9 20,7,35,69,27,59,0.7,24.6,52,1013.5,2.1,342.4
12630,A3,2020-10-9 21,7,41,56,26,48,0.7,24.3,53,1013.8,1.6,341.4
12631,A3,2020-10-9 22,7,38,57,27,49,0.7,23.9,54,1013.8,1.7,342.9
12632,A3,2020-10-9 23,7,33,52,28,52,0.6,23.6,53,1013.4,2.6,338.3
12633,A3,2020-10-10 0,8,33,54,25,51,0.6,23.2,52,1013,2.1,333.9
12634,A3,2020-10-10 1,7,38,54,20,45,0.6,23,53,1012.4,1.6,342.1
12635,A3,2020-10-10 2,8,38,51,22,47,0.6,22.9,52,1011.9,1.5,339.9
12636,A3,2020-10-10 3,7,34,47,23,53,0.6,22.9,52,1011.6,1.8,342.5
12637,A3,2020-10-10 4,7,29,46,15,58,0.6,22.8,52,1011.6,2.4,341.2
12638,A3,2020-10-10 5,7,27,42,18,62,0.6,22.7,52,1011.9,2.9,340.4
12639,A3,2020-10-10 6,7,32,40,21,58,0.6,22.7,52,1012.5,1.8,333.2
12640,A3,2020-10-10 7,7,43,48,24,50,0.7,22.9,52,1013.3,1.3,355
12641,A3,2020-10-10 8,8,31,51,23,67,0.7,23.3,51,1013.8,1.8,3.5
12642,A3,2020-10-10 9,8,26,53,20,79,0.6,23.7,50,1013.9,2.6,7.2
12643,A3,2020-10-10 10,7,25,56,24,88,0.6,24.4,48,1013.5,2.7,0.6
12644,A3,2020-10-10 11,8,26,53,20,106,0.7,25.5,46,1012.9,2.2,24.6
12645,A3,2020-10-10 12,8,26,53,20,111,0.7,26,45,1012.7,2,86
12646,A3,2020-10-10 13,7,22,54,23,139,0.6,26.8,44,1011.6,2.1,44.1
12647,A3,2020-10-10 14,6,15,60,24,177,0.6,28.3,41,1009.5,2.7,2.2
12648,A3,2020-10-10 15,6,16,53,28,185,0.6,28.7,41,1009.2,2,2.5
12649,A3,2020-10-10 16,6,17,56,25,186,0.6,28.5,42,1008.9,1.8,343.5
12650,A3,2020-10-10 17,6,24,58,27,167,0.7,28.4,42,1009,1.9,352.2
12651,A3,2020-10-10 18,6,36,62,24,131,0.8,28,44,1009.2,1.7,12.3
12652,A3,2020-10-10 19,6,50,67,27,96,0.8,27.7,46,1009.6,1.7,2.3
12653,A3,2020-10-10 20,8,74,73,33,60,0.9,27.2,48,1010.3,1.2,350.5
12654,A3,2020-10-10 21,12,85,81,42,38,1,26.6,49,1010.6,1.5,339
12655,A3,2020-10-10 22,12,84,104,45,34,1,26.1,51,1010.6,1.2,341
12656,A3,2020-10-10 23,12,80,110,48,37,1,25.8,52,1010.2,1.2,341
12657,A3,2020-10-11 0,10,80,106,45,33,0.9,25.3,53,1009.7,0.7,1
12658,A3,2020-10-11 1,9,72,94,42,34,0.9,25.2,53,1009.4,1.3,9.5
12659,A3,2020-10-11 2,8,82,84,37,20,0.9,24.7,56,1009.2,0.7,356
12660,A3,2020-10-11 3,8,82,77,41,15,0.8,24.2,58,1009,0.9,337.2
12661,A3,2020-10-11 4,8,78,83,39,14,0.8,23.9,60,1009.1,0.7,344.2
12662,A3,2020-10-11 5,8,68,76,35,21,0.7,23.9,59,1009.5,1.6,6.2
12663,A3,2020-10-11 6,8,70,66,34,18,0.8,23.7,60,1009.9,1.2,1.5
12664,A3,2020-10-11 7,10,63,72,33,26,0.8,24.1,59,1010.3,1.9,5.3
12665,A3,2020-10-11 8,12,51,80,35,54,0.8,25,55,1010.6,2.4,3.4
12666,A3,2020-10-11 9,11,36,72,37,84,0.7,26.1,50,1010.8,2.2,7.6
12667,A3,2020-10-11 10,10,30,64,29,106,0.7,26.9,47,1010.2,3,0.5
12668,A3,2020-10-11 11,9,26,72,30,143,0.7,27.9,45,1009.3,2.7,352
12669,A3,2020-10-11 12,7,20,70,27,171,0.7,28.8,43,1008.2,2.3,357
12670,A3,2020-10-11 13,7,16,62,29,190,0.6,29.3,42,1006.9,2.5,348.7
12671,A3,2020-10-11 14,6,16,63,25,197,0.6,30,41,1006.2,2.4,350.1
12672,A3,2020-10-11 15,6,15,60,24,203,0.6,30.5,40,1006,2,348.9
12673,A3,2020-10-11 16,6,16,53,27,207,0.6,30.6,41,1006.2,1.6,1.2
12674,A3,2020-10-11 17,6,17,62,25,195,0.6,30.2,41,1006.7,1.4,349.8
12675,A3,2020-10-11 18,6,24,59,28,175,0.7,30,42,1007.1,1.1,342
12676,A3,2020-10-11 19,7,42,59,22,133,0.9,29.6,44,1007.6,1.1,15.6
12677,A3,2020-10-11 20,7,96,79,37,62,1,29.1,47,1008,0.8,329.1
12678,A3,2020-10-11 21,12,96,83,38,36,1.1,28.4,50,1008.3,1.6,337
12679,A3,2020-10-11 22,14,85,110,51,35,1,28.1,50,1008.2,1.4,341.1
12680,A3,2020-10-11 23,10,66,111,45,46,1,28.1,50,1007.8,1.4,31.7
12681,A3,2020-10-12 0,9,76,90,42,32,1,27.7,51,1007.2,1.3,16.4
12682,A3,2020-10-12 1,9,84,84,37,21,0.9,27.3,53,1007,1.2,18.9
12683,A3,2020-10-12 2,8,85,93,42,17,0.9,26.9,54,1006.8,1.4,353.4
12684,A3,2020-10-12 3,8,55,85,36,41,0.8,26.8,53,1006.8,2.1,3.8
12685,A3,2020-10-12 4,8,42,68,36,49,0.7,26.5,53,1007.1,2,5.7
12686,A3,2020-10-12 5,8,35,57,30,59,0.7,26.2,53,1007.4,1.7,3.6
12687,A3,2020-10-12 6,8,32,57,27,64,0.7,26,52,1008,2.2,3.8
12688,A3,2020-10-12 7,8,35,54,27,68,0.7,26.5,50,1008.7,1.7,352.2
12689,A3,2020-10-12 8,8,29,55,27,81,0.7,26.9,48,1009.4,2.5,4
12690,A3,2020-10-12 9,8,22,60,27,102,0.7,27.5,46,1009.7,2.7,359.9
12691,A3,2020-10-12 10,8,24,57,25,118,0.7,28.3,44,1009.5,3.4,5.5
12692,A3,2020-10-12 11,8,20,69,27,144,0.7,29.2,42,1008.8,3.2,10.5
12693,A3,2020-10-12 12,8,17,74,27,170,0.6,29.8,40,1007.8,2.8,10.5
12694,A3,2020-10-12 13,7,16,69,25,184,0.6,30.6,40,1006.7,2.9,15.2
12695,A3,2020-10-12 14,8,16,71,29,164,0.6,31,38,1005.6,4.1,41.4
12696,A3,2020-10-12 15,8,17,76,26,164,0.6,31.2,38,1005.1,3.8,37.6
12697,A3,2020-10-12 16,7,22,72,22,162,0.7,31.3,40,1005,2.9,36.3
12698,A3,2020-10-12 17,7,27,69,29,140,0.7,31,41,1005.4,3.2,30.5
12699,A3,2020-10-12 18,8,32,82,28,112,0.7,30.6,42,1005.6,3.3,8.8
12700,A3,2020-10-12 19,8,40,66,26,89,0.8,30.2,44,1006.2,2.3,356.6
12701,A3,2020-10-12 20,8,42,67,27,77,0.8,29.7,45,1006.8,1.7,355.7
