,place,1,2,3,4,5,6,7,8,9,10,11,12
16913,A,2021-3-25 8,9,109,140,78,4,1.6,20.4,73,1016.5,1.2,62.1
16914,A,2021-3-25 9,13,112,116,70,17,1.4,22,67,1017,1.3,93.8
16915,A,2021-3-25 10,10,118,145,68,48,1.3,22.7,66,1016.8,1.9,130.4
16916,A,2021-3-25 11,9,82,122,75,115,1,24.1,61,1016.2,2,124.2
16917,A,2021-3-25 12,8,42,104,66,170,0.8,25,55,1015.1,2,90.3
16918,A,2021-3-25 13,7,33,98,44,206,0.8,25.9,48,1013.9,1.7,107.7
16919,A,2021-3-25 14,7,30,99,48,234,0.8,26.8,39,1012.8,1.6,117.4
16920,A,2021-3-25 15,6,30,100,46,227,0.8,26.8,36,1012.2,1.3,127
16921,A,2021-3-25 16,6,24,84,48,203,0.7,26.8,36,1011.9,0.9,224.9
16922,A,2021-3-25 17,5,25,66,36,186,0.8,26.6,38,1011.8,0.8,68.1
16923,A,2021-3-25 18,4,49,72,29,142,0.9,25.6,41,1011.7,0.8,98.6
16924,A,2021-3-25 19,5,47,91,34,101,1,24.1,55,1012.1,1.7,255.3
16925,A,2021-3-25 20,5,46,101,39,87,1,22.8,61,1013,2.2,236.9
16926,A,2021-3-25 21,5,36,80,39,92,0.9,22.3,62,1013.7,1.6,106.6
16927,A,2021-3-25 22,4,21,56,34,104,0.7,22,63,1014.3,1.6,66.1
16928,A,2021-3-25 23,4,23,60,22,95,0.7,21.7,65,1014.5,1.8,104.4
16929,A,2021-3-26 0,4,20,62,22,98,0.7,21.5,66,1014.5,1.9,110.8
16930,A,2021-3-26 1,4,22,54,24,91,0.8,21.1,68,1014.2,2.2,116.9
16931,A,2021-3-26 2,4,26,56,34,87,0.7,20.6,67,1013.9,1.6,102.5
16932,A,2021-3-26 3,4,16,44,27,98,0.6,20.6,62,1013.8,1.4,120.5
16933,A,2021-3-26 4,4,18,41,24,92,0.6,20.5,62,1013.7,1.8,121.6
16934,A,2021-3-26 5,5,22,37,12,80,0.6,20.3,65,1013.6,1.7,113.7
16935,A,2021-3-26 6,4,43,39,12,52,0.7,20,67,1014,1.3,116.2
16936,A,2021-3-26 7,5,42,44,19,54,0.7,20.3,66,1014.9,1.1,120.3
16937,A,2021-3-26 8,6,28,41,14,69,0.7,20.9,62,1015.7,1.8,124.6
16938,A,2021-3-26 9,5,25,45,12,75,0.6,22.1,57,1016.2,1.5,94.3
16939,A,2021-3-26 10,5,22,51,17,87,0.6,22.6,55,1016,1.5,112.7
16940,A,2021-3-26 11,5,21,56,17,93,0.6,23.7,51,1015.3,1.4,99.6
16941,A,2021-3-26 12,5,20,60,17,112,0.6,24.5,49,1013.8,1.4,98.8
16942,A,2021-3-26 13,5,16,55,19,131,0.6,25,48,1012.4,1.9,141.7
16943,A,2021-3-26 14,5,16,51,17,146,0.6,26.1,45,1011.3,1.3,116.6
16944,A,2021-3-26 15,5,20,59,17,164,0.6,26.4,46,1010.4,1.5,124.9
16945,A,2021-3-26 16,6,31,67,24,123,0.6,25.5,51,1009.8,2.2,105.4
16946,A,2021-3-26 17,6,35,60,19,101,0.6,24.9,55,1009.9,2.1,106.1
16947,A,2021-3-26 18,4,40,57,22,77,0.7,24.2,60,1010.3,1.6,100.4
16948,A,2021-3-26 19,4,32,49,22,77,0.7,24.1,62,1010.7,1.7,171.4
16949,A,2021-3-26 20,4,29,59,22,70,0.7,23.5,65,1011.2,1.3,69.9
16950,A,2021-3-26 21,4,16,43,24,83,0.6,23,68,1012,1.4,313.1
16951,A,2021-3-26 22,4,15,45,22,84,0.6,22.5,72,1012.4,1.2,317.2
16952,A,2021-3-26 23,3,16,42,17,78,0.7,22.3,76,1012.7,0.8,291.2
16953,A,2021-3-27 0,2,18,41,19,76,0.6,22.4,76,1012.6,1,83.8
16954,A,2021-3-27 1,3,21,39,17,67,0.7,22.4,77,1012.1,0.8,90.2
16955,A,2021-3-27 2,3,35,51,17,40,0.7,22.2,79,1011.3,0.6,73.7
16956,A,2021-3-27 3,4,45,59,24,25,0.7,22.1,80,1010.7,0.6,74.3
16957,A,2021-3-27 4,3,37,55,22,34,0.7,22.1,80,1010.4,1,108.1
16958,A,2021-3-27 5,4,59,52,24,7,0.8,22,81,1010.6,0.4,56.4
16959,A,2021-3-27 6,4,69,49,27,1,0.8,22,80,1010.8,0.6,71.2
16960,A,2021-3-27 7,4,68,64,27,6,0.8,22.4,79,1011.4,0.5,98.2
16961,A,2021-3-27 8,4,62,61,24,18,0.8,23.2,76,1011.9,0.9,99.9
16962,A,2021-3-27 9,6,51,52,27,42,0.8,24.9,70,1012.2,1,93.8
16963,A,2021-3-27 10,5,37,55,27,64,0.7,25.7,67,1012.1,1.3,256.6
16964,A,2021-3-27 11,5,31,63,22,94,0.8,26.3,66,1011.4,2.1,236.5
16965,A,2021-3-27 12,5,24,55,24,112,0.7,26.9,64,1010.4,1.6,243.4
16966,A,2021-3-27 13,5,19,57,22,147,0.8,27.3,62,1009.2,2.1,236.1
16967,A,2021-3-27 14,4,22,69,29,122,0.8,27.8,62,1008,1.8,229.8
16968,A,2021-3-27 15,4,16,57,24,114,0.7,27.7,62,1007.2,1.7,242.2
16969,A,2021-3-27 16,4,16,62,17,94,0.7,27.1,64,1006.9,1.9,227.7
16970,A,2021-3-27 17,3,16,44,17,84,0.7,26.8,64,1006.9,2,226.9
16971,A,2021-3-27 18,4,24,74,19,73,0.8,26.4,65,1007.1,1,284.1
16972,A,2021-3-27 19,4,25,56,22,66,0.8,25.9,67,1007.9,1.9,230.5
16973,A,2021-3-27 20,3,30,57,27,54,0.8,25.3,73,1008.6,1.1,260.5
16974,A,2021-3-27 21,4,28,67,29,48,0.8,24.6,78,1009.2,1.4,263.6
16975,A,2021-3-27 22,4,26,52,24,46,0.8,24.2,80,1009.2,1.4,239.2
16976,A,2021-3-27 23,5,26,42,22,41,0.8,23.8,81,1009.2,1.2,246.1
16977,A,2021-3-28 0,4,29,52,19,33,0.9,23.9,81,1009,1,237.6
16978,A,2021-3-28 1,4,39,52,39,18,1.1,23.6,83,1008.8,0.5,254.5
16979,A,2021-3-28 2,4,40,53,29,17,1,23.4,84,1008.1,0.5,277
16980,A,2021-3-28 3,5,46,46,27,7,0.9,23,86,1007.5,0.5,306.1
16981,A,2021-3-28 4,5,43,46,22,5,0.8,22.9,88,1007.5,0.3,28.1
16982,A,2021-3-28 5,5,48,44,27,0,0.9,23,87,1007.6,0.4,249.9
16983,A,2021-3-28 6,5,48,56,29,0,1,23,88,1008.1,0.3,7.4
16984,A,2021-3-28 7,5,45,64,29,3,1,23.5,86,1008.7,0.5,76.5
16985,A,2021-3-28 8,7,38,91,27,22,1,24.6,80,1009.3,1.2,218.9
16986,A,2021-3-28 9,8,34,57,29,43,0.9,26,74,1009.5,1.4,232.6
16987,A,2021-3-28 10,10,29,55,24,62,0.8,27.4,68,1009.7,1.2,238.7
16988,A,2021-3-28 11,11,21,52,27,90,0.8,28.2,64,1009.2,1.5,231
16989,A,2021-3-28 12,9,17,58,22,114,0.7,29.4,60,1008.2,1.4,256.6
16990,A,2021-3-28 13,7,21,78,27,143,0.8,29.3,60,1007.2,1,152.7
16991,A,2021-3-28 14,6,19,76,34,155,0.8,29.1,61,1006.3,1.2,166
16992,A,2021-3-28 15,5,32,74,41,123,0.8,28.4,66,1005.5,2,117.2
16993,A,2021-3-28 16,5,36,70,34,120,0.8,28.6,66,1005,1.4,103.8
16994,A,2021-3-28 17,5,22,55,36,119,0.8,28.6,66,1004.8,1.2,91
16995,A,2021-3-28 18,5,35,59,31,90,0.8,27.4,71,1004.8,1.7,128.6
16996,A,2021-3-28 19,6,38,64,24,59,0.8,26.5,75,1005.2,1.4,120
16997,A,2021-3-28 20,6,45,57,31,36,0.9,26,78,1005.6,0.6,10.7
16998,A,2021-3-28 21,5,32,61,29,26,0.8,26,77,1006.4,1.3,302.4
16999,A,2021-3-28 22,5,26,28,17,21,0.9,25.7,77,1006.7,2.1,233.7
17000,A,2021-3-28 23,5,32,38,12,13,1,25.4,78,1006.8,1.2,238.9
17001,A,2021-3-29 0,4,27,38,22,16,0.9,25.2,80,1006.4,1.1,251
17002,A,2021-3-29 1,4,20,35,12,20,0.7,25.1,80,1006,1.3,247.4
17003,A,2021-3-29 2,4,24,31,9,14,0.9,24.8,82,1005.4,0.7,45.3
17004,A,2021-3-29 3,4,23,31,9,14,0.9,24.5,84,1004.8,1.2,204
17005,A,2021-3-29 4,4,22,27,2,13,0.9,24.3,84,1004.8,1.2,253.6
17006,A,2021-3-29 5,3,23,30,5,12,0.8,24.4,84,1005.2,1,239.6
17007,A,2021-3-29 6,3,19,22,7,16,0.8,24.4,84,1005.7,1.3,251.7
17008,A,2021-3-29 7,2,20,26,7,14,0.8,24.6,84,1006.2,0.7,13.7
17009,A,2021-3-29 8,3,23,28,7,15,0.8,25.4,80,1006.9,0.8,313.1
17010,A,2021-3-29 9,4,24,34,12,23,0.8,26,76,1007.1,1.2,234.6
17011,A,2021-3-29 10,4,23,44,17,31,0.8,26.9,72,1006.7,1.4,229.6
17012,A,2021-3-29 11,6,22,45,9,46,0.8,27.8,68,1006.2,1.7,230.4
17013,A,2021-3-29 12,5,22,42,17,57,0.7,28.7,66,1005.3,1,247.3
17014,A,2021-3-29 13,5,16,46,17,78,0.7,29.2,64,1004.1,1.6,203.8
17015,A,2021-3-29 14,4,12,51,14,77,0.6,29.3,64,1003.1,1.8,230.9
17016,A,2021-3-29 15,3,12,36,17,58,0.6,29.2,66,1002.2,1.8,266.2
17017,A,2021-3-29 16,3,15,43,17,42,0.6,28.4,69,1001.7,2.6,242.4
17018,A,2021-3-29 17,3,17,43,14,33,0.7,27.7,72,1001.6,2.3,253
17019,A,2021-3-29 18,2,17,34,12,29,0.7,27,75,1001.7,2.8,239.8
17020,A,2021-3-29 19,2,17,31,12,27,0.7,26.8,76,1002.3,2.1,234.9
17021,A,2021-3-29 20,2,16,27,12,26,0.6,26.6,76,1003.1,2.1,238.3
17022,A,2021-3-29 21,2,16,29,12,25,0.6,26.3,78,1003.8,1.7,264.9
17023,A,2021-3-29 22,2,13,22,9,29,0.6,26.2,78,1004,1.8,270.1
17024,A,2021-3-29 23,2,10,24,9,30,0.7,26.1,79,1004.1,1.2,287.2
17025,A,2021-3-30 0,1,10,13,9,30,0.8,26.1,79,1003.8,0.9,355.4
17026,A,2021-3-30 1,1,8,19,7,31,0.7,26,79,1003.2,1.4,280.9
17027,A,2021-3-30 2,2,8,22,9,28,0.7,25.9,79,1002.5,1.5,285.7
17028,A,2021-3-30 3,2,10,16,5,26,0.6,25.7,79,1002.4,1.4,257.6
17029,A,2021-3-30 4,1,8,26,2,27,0.6,25.3,81,1002.4,1.1,344
17030,A,2021-3-30 5,1,13,16,2,19,0.7,24.9,82,1002.9,0.8,47.4
17031,A,2021-3-30 6,1,16,20,5,13,0.7,24.9,83,1003.6,0.7,59.1
17032,A,2021-3-30 7,1,29,37,7,1,0.8,25.1,85,1004.5,0.8,86.5
17033,A,2021-3-30 8,3,26,42,14,9,0.7,26,80,1005.1,1.2,109
17034,A,2021-3-30 9,4,13,24,14,29,0.6,27.7,69,1005.5,1.3,70.7
17035,A,2021-3-30 10,3,13,36,9,61,0.7,28.5,65,1005.6,1.9,168.9
17036,A,2021-3-30 11,3,10,43,12,81,0.6,29.2,62,1005.1,2.1,115.8
17037,A,2021-3-30 12,3,8,29,12,93,0.6,30.1,59,1004.3,2.1,125.2
17038,A,2021-3-30 13,3,6,35,12,90,0.6,30.7,57,1003.3,2,241.3
17039,A,2021-3-30 14,2,6,37,14,88,0.6,31.2,56,1002.1,2.3,242.8
17040,A,2021-3-30 15,2,7,43,9,89,0.6,30.9,58,1001.4,2.6,238
17041,A,2021-3-30 16,2,9,41,14,80,0.6,30.5,60,1001.3,2.3,200.9
17042,A,2021-3-30 17,2,12,40,14,61,0.6,29.4,65,1001.4,2.5,255.4
17043,A,2021-3-30 18,2,14,44,12,43,0.6,28.3,68,1001.8,1.6,19.5
17044,A,2021-3-30 19,2,15,27,14,32,0.6,27.4,71,1002.2,1.4,92.6
17045,A,2021-3-30 20,2,15,34,5,28,0.7,26.9,74,1002.9,1.7,278.3
17046,A,2021-3-30 21,1,14,30,12,27,0.7,26.6,74,1003.4,1.7,275.8
17047,A,2021-3-30 22,2,10,24,9,27,0.7,26.4,76,1003.8,1.9,273.3
17048,A,2021-3-30 23,1,14,29,7,21,0.7,26.2,77,1003.6,1.9,275.9
17049,A,2021-3-31 0,1,11,23,5,24,0.6,26,79,1003.1,1.5,314.6
17050,A,2021-3-31 1,1,9,27,12,26,0.6,25.9,79,1003.1,1.9,255.6
17051,A,2021-3-31 2,1,10,18,7,23,0.6,25.8,79,1002.9,1.3,274.6
17052,A,2021-3-31 3,1,10,21,5,23,0.6,25.7,79,1002.6,1.2,63
17053,A,2021-3-31 4,2,8,20,5,24,0.6,25.6,79,1002.6,1.1,315.3
17054,A,2021-3-31 5,2,9,18,5,23,0.6,25.6,78,1002.8,1,9.6
17055,A,2021-3-31 6,2,11,18,5,21,0.6,25.5,78,1003.5,1.2,74.8
17056,A,2021-3-31 7,2,19,24,7,14,0.6,25.7,78,1004.2,1.4,109.2
17057,A,2021-3-31 8,1,12,23,9,26,0.6,26.6,73,1004.9,1.9,241
17058,A,2021-3-31 9,2,8,25,7,38,0.6,27.6,68,1005.2,2.3,264.2
17059,A,2021-3-31 10,2,8,34,7,50,0.6,28,66,1005.1,2.5,255.8
17060,A,2021-3-31 11,2,10,36,9,64,0.6,28.6,64,1005,1.9,257.1
17061,A,2021-3-31 12,2,7,33,9,76,0.6,29,62,1004.7,2.1,245.2
17062,A,2021-3-31 13,2,7,34,12,78,0.6,29.3,61,1003.7,2.2,272.4
17063,A,2021-3-31 14,2,8,42,17,61,0.6,28.8,62,1002.7,2.2,268.5
17064,A,2021-3-31 15,1,13,25,7,42,0.6,28.2,65,1002.7,2.4,242.3
17065,A,2021-3-31 16,1,17,31,9,34,0.6,27.5,67,1002.7,1.9,260.3
17066,A,2021-3-31 17,1,17,30,9,32,0.6,27.2,68,1002.6,1.6,289.1
17067,A,2021-3-31 18,1,18,40,12,27,0.7,26.8,71,1002.7,1.3,292.3
17068,A,2021-3-31 19,1,21,38,12,20,0.6,26.8,71,1002.9,1.3,276.3
17069,A,2021-3-31 20,2,19,29,9,18,0.6,26.7,72,1003.7,1.3,254.1
17070,A,2021-3-31 21,1,16,25,12,18,0.6,26.4,74,1004.4,1.1,287.9
17071,A,2021-3-31 22,1,13,25,7,19,0.6,26.2,76,1004.6,1.3,2.9
17072,A,2021-3-31 23,1,10,18,7,22,0.5,26,77,1004.7,1.4,333.4
17073,A,2021-4-1 0,1,9,19,7,21,0.5,25.9,78,1004.7,1.2,290.6
17074,A,2021-4-1 1,0,11,21,5,17,0.6,25.6,80,1004.6,0.9,284.9
17075,A,2021-4-1 2,1,13,23,2,16,0.6,25.4,82,1004,1.1,302.8
17076,A,2021-4-1 3,0,15,30,5,13,0.6,25.3,83,1003.7,1,304.1
17077,A,2021-4-1 4,0,13,30,5,14,0.6,25.3,84,1003.8,0.9,329.3
17078,A,2021-4-1 5,1,18,17,5,9,0.6,25.2,83,1004,0.9,55.7
17079,A,2021-4-1 6,1,24,25,7,4,0.6,25.1,84,1004.6,1.2,93.2
17080,A,2021-4-1 7,1,21,28,7,7,0.7,25.6,82,1005.4,1.1,93.4
17081,A,2021-4-1 8,1,17,23,9,14,0.7,26.6,76,1006.3,1.2,272.3
17082,A,2021-4-1 9,1,15,30,5,21,0.7,27.2,73,1006.9,1.9,238.3
17083,A,2021-4-1 10,2,10,24,7,35,0.6,28.6,65,1006.9,2.2,241.4
17084,A,2021-4-1 11,2,7,35,9,49,0.6,29.2,61,1006.6,2.4,235.3
17085,A,2021-4-1 12,1,5,30,9,60,0.5,29.8,58,1005.8,2.8,238.5
17086,A,2021-4-1 13,1,4,22,5,58,0.5,30.4,56,1004.9,2.7,237.2
17087,A,2021-4-1 14,1,4,27,5,59,0.5,30.5,57,1003.9,2.4,231.8
17088,A,2021-4-1 15,0,5,24,5,57,0.5,30.4,58,1003.2,2.4,256.6
17089,A,2021-4-1 16,0,7,28,9,50,0.6,30,58,1002.9,2.5,253.3
17090,A,2021-4-1 17,0,9,25,12,41,0.6,29.4,60,1003.3,2.1,288.7
17091,A,2021-4-1 18,1,9,23,12,31,0.6,28.4,62,1003.7,2.5,259
17092,A,2021-4-1 19,1,12,24,7,25,0.6,27.6,66,1004,1.6,262.6
17093,A,2021-4-1 20,0,13,21,7,21,0.6,27.1,69,1004.5,2,248.7
17094,A,2021-4-1 21,0,12,27,7,19,0.6,26.5,74,1005.5,1.8,278.1
17095,A,2021-4-1 22,1,14,22,9,16,0.6,26.2,76,1006.5,1.1,312.2
17096,A,2021-4-1 23,1,15,28,9,16,0.7,25.8,78,1006.8,0.9,330.3
17097,A,2021-4-2 0,0,14,12,7,18,0.7,25.6,79,1006.7,0.8,322.5
17098,A,2021-4-2 1,0,15,24,24,16,0.6,25.2,82,1006.4,0.7,40
17099,A,2021-4-2 2,0,13,19,13,17,0.6,25.3,82,1006.3,0.8,50.7
17100,A,2021-4-2 3,0,22,22,2,8,0.7,25.4,82,1006.5,0.7,81.2
17101,A,2021-4-2 4,0,30,34,9,1,0.7,25.1,84,1006.6,0.6,69.4
17102,A,2021-4-2 5,0,29,29,9,2,0.7,25,85,1007,0.7,71.4
17103,A,2021-4-2 6,0,29,29,9,0,0.8,24.8,87,1007.8,0.7,76
17104,A,2021-4-2 7,0,28,41,17,5,0.8,25.4,84,1008.5,0.9,101.3
17105,A,2021-4-2 8,1,21,27,17,18,0.7,26.5,78,1009,1.5,141.4
17106,A,2021-4-2 9,0,17,31,12,26,0.7,27.5,72,1009.3,1.7,242.9
17107,A,2021-4-2 10,4,13,31,14,42,0.7,28.3,66,1009.3,2.1,234.1
17108,A,2021-4-2 11,4,10,26,14,47,0.6,29.2,63,1008.8,1.9,249
17109,A,2021-4-2 12,5,11,22,7,61,0.6,30.1,60,1008,1.6,238.5
17110,A,2021-4-2 13,5,6,24,9,70,0.6,30.8,56,1007.3,1.7,253.4
17111,A,2021-4-2 14,4,6,24,12,71,0.6,30.9,55,1006.5,2,235.3
17112,A,2021-4-2 15,4,7,29,14,74,0.6,30.9,56,1005.7,1.9,213.8
17113,A,2021-4-2 16,4,10,28,14,68,0.6,30.7,56,1005.5,1.8,256.5
17114,A,2021-4-2 17,4,15,34,12,52,0.6,30.1,60,1005.6,1.9,244.8
17115,A,2021-4-2 18,3,18,36,14,38,0.7,29,65,1005.9,2,253.3
17116,A,2021-4-2 19,3,21,33,14,28,0.7,28.1,69,1006.5,1.5,277.9
17117,A,2021-4-2 20,4,21,37,12,26,0.8,27.5,72,1007.5,1.8,243.6
17118,A,2021-4-2 21,4,22,35,14,24,0.8,27.2,74,1008.7,1.6,234.3
17119,A,2021-4-2 22,4,16,30,9,28,0.7,26.8,76,1009.1,1.4,248.5
17120,A,2021-4-2 23,4,21,31,14,20,0.8,26.3,78,1009.4,0.6,346.1
17121,A,2021-4-3 0,4,24,47,12,16,0.8,25.9,81,1009.2,0.7,342
17122,A,2021-4-3 1,4,19,36,14,20,1,25.5,83,1008.9,0.7,347.5
17123,A,2021-4-3 2,4,19,40,17,18,1,25.4,84,1008.5,0.8,258.5
17124,A,2021-4-3 3,4,24,34,17,12,1,25.3,84,1008.3,0.5,303.3
17125,A,2021-4-3 4,3,30,30,24,4,0.9,24.8,86,1008.4,0.3,270.3
17126,A,2021-4-3 5,3,34,27,17,0,0.8,24.5,88,1008.8,0.3,58.9
17127,A,2021-4-3 6,3,31,38,12,0,0.9,24.4,90,1009.4,0.4,46.5
17128,A,2021-4-3 7,4,32,37,17,0,1.1,25.1,88,1010,0.4,39.8
17129,A,2021-4-3 8,5,33,40,19,11,0.8,26.9,76,1010.6,0.6,123
17130,A,2021-4-3 9,15,35,37,19,14,0.8,27.9,71,1011,0.9,45.5
17131,A,2021-4-3 10,18,30,49,19,24,0.8,28.8,65,1011.2,0.9,122.7
17132,A,2021-4-3 11,21,23,46,22,41,0.7,29.9,59,1011,1.3,246.9
17133,A,2021-4-3 12,18,19,53,27,102,0.8,30.6,57,1010.3,1.3,234.8
17134,A,2021-4-3 13,13,19,69,31,122,0.9,31.2,55,1009.2,1.4,245.3
17135,A,2021-4-3 14,10,14,52,29,109,0.8,31.7,52,1008.3,1.5,236.9
17136,A,2021-4-3 15,8,12,38,22,95,0.7,31.3,52,1007.9,1.7,243.6
17137,A,2021-4-3 16,5,10,31,12,91,0.6,31.1,55,1007.7,1.5,262.8
17138,A,2021-4-3 17,5,9,24,12,72,0.6,30.5,58,1007.7,1.7,260.1
17139,A,2021-4-3 18,4,12,37,14,61,0.6,29.6,61,1008.2,1.4,263.7
17140,A,2021-4-3 19,4,17,35,12,49,0.7,29.1,64,1008.6,0.7,265
17141,A,2021-4-3 20,4,25,36,14,34,0.8,28.8,65,1009.2,0.5,255.5
17142,A,2021-4-3 21,4,39,44,19,16,0.8,28.4,68,1009.8,0.6,254.4
17143,A,2021-4-3 22,4,45,38,17,8,0.7,28.1,70,1010,0.6,252.6
17144,A,2021-4-3 23,4,48,52,17,1,0.8,27.8,74,1009.9,1.1,258.3
17145,A,2021-4-4 0,3,43,57,22,0,0.8,27.2,77,1009.6,0.8,257.4
17146,A,2021-4-4 1,3,40,44,14,1,0.8,27,78,1009.5,0.9,271.2
17147,A,2021-4-4 2,3,40,44,14,7,0.8,26.9,75,1009.4,1.2,303.5
17148,A,2021-4-4 3,5,44,76,29,9,0.9,26.3,68,1009.4,1.7,323.2
17149,A,2021-4-4 4,4,30,66,36,16,0.9,25.6,68,1009.6,1.6,333
17150,A,2021-4-4 5,4,26,61,27,16,0.9,24.8,68,1010.2,1.8,351.7
17151,A,2021-4-4 6,4,24,55,24,16,1,24.2,67,1011.1,2,349
17152,A,2021-4-4 7,4,23,43,27,15,1,23.9,67,1012.1,1.7,356.8
17153,A,2021-4-4 8,4,21,50,22,17,1,24.2,66,1013.2,1.9,342.4
17154,A,2021-4-4 9,5,20,46,24,22,1.1,24.5,64,1013.7,1.8,342.9
17155,A,2021-4-4 10,4,22,56,19,25,1.1,24.7,63,1014.1,2,336.4
17156,A,2021-4-4 11,4,23,55,19,31,1.1,25,62,1013.9,2,343.2
17157,A,2021-4-4 12,4,19,48,22,44,1.1,25.4,61,1013.4,2.3,3.8
17158,A,2021-4-4 13,4,16,46,24,55,1.1,25.4,62,1012.7,1.9,352.3
17159,A,2021-4-4 14,4,15,49,19,60,1.1,25.4,61,1012,1.9,3.7
17160,A,2021-4-4 15,4,16,49,19,59,1.1,25,62,1011.7,2,355.1
17161,A,2021-4-4 16,4,20,43,22,49,1.1,24.8,62,1011.7,1.9,351.7
17162,A,2021-4-4 17,4,23,46,19,41,1.1,24.3,62,1012,1.6,356.3
17163,A,2021-4-4 18,4,22,51,22,37,1.1,23.9,63,1012.6,1.6,347.4
17164,A,2021-4-4 19,4,24,39,17,30,1.1,23.5,64,1013.2,1.8,338.3
17165,A,2021-4-4 20,4,22,39,19,28,1.1,23.2,64,1014,1.6,334.8
17166,A,2021-4-4 21,4,24,34,19,27,1.1,23,66,1014.7,1.7,342
17167,A,2021-4-4 22,3,25,35,17,22,1.1,22.6,67,1015,1.6,344.2
17168,A,2021-4-4 23,4,29,41,19,14,1.1,22.1,68,1015.1,1.6,328.9
17169,A,2021-4-5 0,4,28,33,22,16,1.1,22.1,69,1014.8,1.6,335.1
17170,A,2021-4-5 1,4,28,40,19,15,1.1,21.8,70,1014.8,1.5,329.3
17171,A,2021-4-5 2,4,22,33,19,25,1.1,21.8,70,1014.7,1.6,333.1
17172,A,2021-4-5 3,3,22,38,14,23,1.1,21.4,72,1014.5,1.6,345.5
17173,A,2021-4-5 4,3,17,25,19,30,1,21.1,74,1014.7,1.5,349.9
17174,A,2021-4-5 5,3,18,34,19,28,1,21,74,1015.2,1.3,352.6
17175,A,2021-4-5 6,3,22,30,19,22,1,21.1,74,1015.8,1.2,4.5
17176,A,2021-4-5 7,3,27,36,17,17,1.1,21.2,74,1016.6,1.2,322.6
17177,A,2021-4-5 8,3,24,41,19,25,1.1,21.4,73,1017.3,1.3,351.1
17178,A,2021-4-5 9,3,22,28,17,28,1.1,21.6,71,1017.6,1.4,358.2
17179,A,2021-4-5 10,3,23,41,27,30,1.1,22.1,69,1017.3,1.3,4.9
17180,A,2021-4-5 11,4,25,46,22,33,1.1,22.5,67,1017.1,1.4,4
17181,A,2021-4-5 12,4,27,68,24,37,1.1,23,65,1016.5,1.2,15.4
17182,A,2021-4-5 13,4,28,57,22,50,1.1,23.7,64,1015.7,1.2,22.6
17183,A,2021-4-5 14,5,30,67,27,66,1.1,24.7,61,1015,1,10.5
17184,A,2021-4-5 15,5,34,77,31,82,1.1,24.9,61,1014.4,0.9,2.1
17185,A,2021-4-5 16,4,35,69,36,87,1.1,24.9,62,1014.1,0.6,338.1
17186,A,2021-4-5 17,4,39,72,41,84,1.1,24.7,64,1014.2,0.7,348.8
17187,A,2021-4-5 18,4,48,79,41,72,1.2,24.2,68,1014.4,1.4,109.2
17188,A,2021-4-5 19,4,60,97,46,43,1.2,23.4,76,1015,1.6,111.4
17189,A,2021-4-5 20,4,47,76,53,50,1.2,23.1,78,1015.7,1.1,110.1
17190,A,2021-4-5 21,4,45,58,41,39,1.1,23.1,79,1016.4,0.7,56.4
17191,A,2021-4-5 22,4,52,53,44,23,1.1,23.1,79,1016.5,0.7,70
17192,A,2021-4-5 23,4,54,52,36,17,1.1,23,77,1016.2,1,62
17193,A,2021-4-6 0,4,61,56,34,3,1.1,23,73,1016,0.9,45.1
17194,A,2021-4-6 1,5,61,73,34,0,1.2,22.9,72,1015.5,0.8,32.1
17195,A,2021-4-6 2,5,60,70,34,0,1.2,22.8,73,1015,0.7,47
17196,A,2021-4-6 3,5,60,71,44,0,1.2,22.7,73,1014.5,0.6,38.5
17197,A,2021-4-6 4,5,59,70,34,0,1.2,22.5,74,1014.6,0.6,23.4
17198,A,2021-4-6 5,6,56,76,31,0,1.3,22.2,74,1015,1,26.7
17199,A,2021-4-6 6,5,50,70,44,1,1.3,22.2,75,1015.4,1,21.9
17200,A,2021-4-6 7,5,44,78,39,3,1.3,22.4,73,1016.3,1.3,10.3
17201,A,2021-4-6 8,7,47,78,39,12,1.2,23.2,70,1016.8,1.8,54.1
17202,A,2021-4-6 9,10,41,79,41,43,1.1,24.4,65,1016.8,1.6,77.1
17203,A,2021-4-6 10,10,36,91,48,98,1.1,25.8,61,1016.8,1.1,75.7
17204,A,2021-4-6 11,10,38,92,53,150,1.1,27,58,1016.3,1.1,65.3
17205,A,2021-4-6 12,9,32,97,56,209,1.1,27.8,56,1015.3,1.3,25.2
17206,A,2021-4-6 13,8,26,87,53,242,1,28.3,54,1014.3,1.1,45.5
17207,A,2021-4-6 14,7,25,81,51,268,1,29.1,52,1013.5,0.9,232.3
17208,A,2021-4-6 15,5,31,93,56,290,1.1,28.8,54,1013,1.1,129.4
17209,A,2021-4-6 16,6,34,104,63,306,1.1,29.2,53,1012.7,0.8,255.2
17210,A,2021-4-6 17,8,38,97,66,302,1.2,29,54,1012.8,0.8,257.6
17211,A,2021-4-6 18,8,41,109,70,248,1.2,28.2,57,1013.3,0.6,256.3
17212,A,2021-4-6 19,7,53,104,73,194,1.2,27.2,61,1014,0.5,313.3
17213,A,2021-4-6 20,5,40,98,75,122,1.2,26.3,67,1014.6,1,307.2
17214,A,2021-4-6 21,5,36,75,51,109,1.3,25.8,70,1015.4,0.9,309
17215,A,2021-4-6 22,5,29,72,51,111,1.1,25.1,72,1015.7,1,289.3
