,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
6649,2021-4-26 1,23.20631,297.2624,0.01447826,78.34132,4.306494,64.84168,0.131476697,0.9358341,440.5248,101.3285,19.82251,4.579143,425.4068,0,0,4.167485,46.01822,14.855061,10.27674,20.57512,0.2446744
6650,2021-4-26 2,22.81088,296.8994,0.01455434,80.74928,4.17184,66.33557,0.19850861,0.917105,344.4662,101.3182,19.87042,3.86246,423.706,0,0,4.235559,41.14811,16.87195,11.684355,25.8672,0.281543
6651,2021-4-26 3,22.60656,296.6738,0.01453301,81.68068,3.830408,63.84472,0.050385946,0.8869217,349.6116,101.3087,18.12692,3.364555,423.1835,0,0,4.543193,45.79748,21.24859,15.0208,21.35768,0.3143408
6652,2021-4-26 4,22.57499,296.4953,0.01418748,79.91778,3.891817,72.70314,0.02034877,0.9089815,363.5216,101.3205,15.29632,3.497258,421.9841,0,0,3.771012,49.29245,23.0501,16.15955,17.83291,0.2219238
6653,2021-4-26 5,22.57067,296.3691,0.01388137,78.25274,3.77903,77.34558,0.02084864,0.928099,355.4864,101.3615,12.43352,3.462222,420.0198,0,0,4.116382,49.71227,24.26144,16.57981,19.009041,0.1871468
6654,2021-4-26 6,22.68953,296.3512,0.01321402,73.99672,3.580679,77.36054,0.00787959,0.8822712,512.5614,101.416,9.201516,3.871486,420.1522,0,0,5.462766,59.29888,27.45083,18.59775,9.9615,0.2109459
6655,2021-4-26 7,22.62399,296.4035,0.01287049,72.39428,3.274968,78.69545,0.034693083,0.890068,409.7213,101.473,10.619328,4.791862,418.7388,13.02497,15.65116,6.7353,61.28398,28.1185,19.15011,10.320326,0.2360182
6656,2021-4-26 8,22.95888,297.116,0.01243188,68.4639,3.858077,83.50225,0,0.9168645,614.6433,101.5037,20.48068,8.056249,419.4816,49.95637,60.02888,6.131138,54.8899,26.0758,18.02623,19.92361,0.2246506
6657,2021-4-26 9,23.0343,297.3884,0.0125436,68.74905,3.965954,89.29399,0,0.9043923,625.7469,101.5103,24.94696,9.046963,419.4915,66.44107,79.83734,6.936329,48.86918,25.59999,17.54862,29.07165,0.2200391
6658,2021-4-26 10,23.13797,297.5606,0.01236559,67.35612,3.834844,95.68961,1.67E-06,0.9229129,639.8365,101.5432,25.8137,8.916889,419.3193,66.21175,79.56182,7.906833,52.89668,24.28741,17.08131,33.75385,0.2382275
6659,2021-4-26 11,23.74052,300.416,0.01233995,64.67406,3.89695,105.27168,0.004602241,0.87143,772.4203,101.545,81.60654,19.09691,419.3887,241.3423,290.0034,7.896891,60.41434,24.59389,18.17324,36.69238,0.2489311
6660,2021-4-26 12,24.43179,302.001,0.01213508,60.89895,3.784113,110.2547,0.00728581,0.9014896,865.1192,101.5039,106.45505,20.99032,421.6279,268.9508,323.1781,5.384393,51.12135,24.1647,17.8925,59.03525,0.2294398
6661,2021-4-26 13,25.79175,309.0767,0.01216412,55.96754,3.618988,104.415,0.00998221,0.8407063,1096.68,101.4383,252.1468,46.28023,426.8026,690.5217,829.7492,3.337418,29.35932,21.43771,15.07315,89.40742,0.2066209
6662,2021-4-26 14,25.97573,304.0027,0.01226047,55.775,3.388029,111.6772,0,0.8725719,1048.0879,101.3791,111.72056,20.07352,428.412,231.716,278.4362,2.319544,21.75043,16.73939,10.86576,97.70651,0.2074787
6663,2021-4-26 15,26.87051,304.804,0.01204491,51.72765,3.194662,124.9889,0.002455999,0.9204976,1259.306,101.309,102.13278,22.28124,432.6552,254.1613,305.407,2.349912,28.70554,14.49895,8.960332,75.37966,0.2143163
6664,2021-4-26 16,27.06287,302.939,0.01202353,50.99632,3.767159,136.6739,0,0.9991245,1267.638,101.2669,60.96914,14.57138,434.7003,123.7372,148.6858,2.586112,36.0034,14.19406,8.501108,60.98521,0.2275368
6665,2021-4-26 17,26.81255,301.6246,0.01171408,50.46166,4.546777,137.1493,0.002185295,0.9073458,1016.2216,101.259,39.02817,11.049412,433.2528,62.59554,75.2166,2.967362,45.17087,15.23916,8.897144,47.14392,0.2472558
6666,2021-4-26 18,26.33671,300.6153,0.01164631,51.7125,5.049059,133.7422,0.00028739,0.8864488,837.9551,101.2874,28.30299,8.540925,430.9389,36.75931,44.17093,3.296968,53.30115,17.48549,10.001585,35.54806,0.2609043
6667,2021-4-26 19,25.98148,300.0849,0.0118326,53.78551,4.204822,132.5434,0.005516735,0.8729737,892.4125,101.3431,22.04772,7.057322,430.4628,30.57796,36.74332,3.070018,57.52603,19.18982,10.98402,27.41562,0.2714109
6668,2021-4-26 20,25.35961,299.2104,0.01216562,57.58083,4.41469,137.841,0.05778395,0.8444888,708.3354,101.4,16.165548,4.546307,427.6923,8.19309,9.84504,2.508725,52.21305,19.44785,11.194766,29.08121,0.2550547
6669,2021-4-26 21,24.97596,298.6555,0.01246207,60.42832,4.286669,134.4736,3.42E-05,0.9096621,711.5244,101.4571,11.474594,2.254942,425.9751,0,0,2.382863,43.29726,20.23248,11.641773,34.79207,0.2279559
6670,2021-4-26 22,24.50126,298.1557,0.01242432,62.07408,4.613171,127.1306,0,0.9200027,546.6477,101.5093,11.469428,1.897873,424.1597,0,0,2.930399,38.70947,20.83159,11.959128,36.79982,0.2131052
6671,2021-4-26 23,24.14326,297.7621,0.01266205,64.68738,4.385264,125.1911,0,0.8607514,532.7441,101.4892,10.355902,1.35759,421.5964,0,0,3.938481,38.73271,22.67844,13.11905,33.1665,0.1994692
6672,2021-4-27 0,22.80283,296.1915,0.01433743,79.90391,3.257254,109.429,0.1587502,0.8115698,334.6439,101.3948,4.2806176,1.8169123,408.7149,0,0,2.803225,55.06433,28.83296,17.2179,7.0754133,0.1952166
6673,2021-4-27 1,22.87204,296.039,0.01411693,78.20653,3.369523,114.2067,0,0.8160636,636.9359,101.3466,0.3264319,1.6980512,405.337,0,0,1.615492,48.51545,28.29423,15.22946,11.551116,0.151083
6674,2021-4-27 2,22.66014,295.7133,0.01413584,79.31338,2.735491,102.561,0,0.7299237,627.9076,101.3281,-1.196628,0.9711732,400.8067,0,0,1.733838,49.83053,26.2992,13.48695,9.356844,0.1474314
6675,2021-4-27 3,22.55953,295.7652,0.01420405,80.15192,2.30082,94.32614,0,0.8336812,626.0985,101.3218,0.64432,1.4048069,415.0354,0,0,3.221497,52.7812,26.0847,13.55159,6.9903371,0.1668215
6676,2021-4-27 4,22.59162,295.8517,0.01430117,80.52784,2.491649,87.72426,0,0.8168688,597.0528,101.3354,1.3375436,1.5386923,419.3205,0,0,5.59385,55.62563,26.38306,13.58673,4.9140119,0.1881471
6677,2021-4-27 5,22.34409,295.3949,0.01449202,82.94158,2.065532,70.03463,0,0.7700488,543.308,101.3783,-1.2911049,0.17138035,396.0841,0,0,8.501544,62.0637,29.71709,15.74513,0.554711765,0.2568105
6678,2021-4-27 6,22.23817,295.3019,0.01420272,81.86147,2.418213,69.37148,0,0.7153805,504.7822,101.4226,-0.9911626,0.2849484,397.1078,0,0,8.445576,60.28064,33.21845,19.31671,1.726224,0.3712085
6679,2021-4-27 7,22.54852,296.6666,0.01398375,79.02644,2.815596,72.87765,0,0.7903724,325.5927,101.4673,17.060833,6.268397,411.5648,71.2684,85.6387,8.397711,53.14398,30.71338,19.15948,5.970495,0.3745904
6680,2021-4-27 8,23.28666,298.6706,0.01375927,74.17905,3.123522,79.66725,0,0.7843329,400.1138,101.5008,41.69843,12.09003,410.1197,164.0641,197.1431,7.87181,51.77715,28.65445,18.52404,9.47741,0.2727407
6681,2021-4-27 9,23.59068,299.8256,0.01393075,73.71243,3.244773,86.92986,0,0.784524,454.3316,101.5071,61.22258,15.21864,412.1054,217.5031,261.3569,8.985467,51.96314,30.95319,20.75945,15.26487,0.2508017
6682,2021-4-27 10,24.05961,299.9964,0.01412563,72.54847,3.352181,94.84574,0,0.7285163,533.0354,101.5288,55.77252,13.64462,414.4245,187.5256,225.3363,3.563144,44.85576,26.69058,17.60172,28.96424,0.2090975
6683,2021-4-27 11,25.22453,304.0155,0.01444261,68.91475,3.446463,98.47803,0,0.9253237,698.7222,101.5198,125.5339,24.92686,421.3397,371.1091,445.9343,1.585765,27.42989,18.77225,12.18224,55.66533,0.183152
6684,2021-4-27 12,26.36938,305.0469,0.01465569,65.03268,3.856872,109.89824,0.2262946,0.821129,836.9121,101.4668,129.5077,26.6829,436.5087,344.6723,414.1673,0.7913265,18.04328,13.03758,8.179045,71.71483,0.167119
6685,2021-4-27 13,26.5523,305.0358,0.014843,65.17342,3.961957,130.2603,0.7879945,0.7085511,851.3051,101.4013,127.98109,26.45723,437.178,315.0929,378.6239,0.7178365,14.68851,10.377996,6.3498,73.9019,0.1646629
6686,2021-4-27 14,26.86392,305.7746,0.01474041,63.53253,3.385913,146.7439,1.83816168,0.7808657,811.6657,101.322,131.56576,24.44726,438.9728,277.8763,333.9035,1.044505,20.77571,10.955188,6.753208,66.96359,0.1742854
6687,2021-4-27 15,28.31433,311.0447,0.01465407,57.47905,5.259505,136.0029,0.9736375,0.6580229,1177.879,101.2422,288.5441,58.05887,427.9303,738.8195,887.7865,1.270492,23.987,11.10357,6.966915,61.30454,0.1761275
6688,2021-4-27 16,28.02521,305.2156,0.01444207,57.65044,5.568795,161.6824,3.0501342,0.9366286,919.854,101.1825,117.48361,25.92176,441.3265,211.6525,254.3274,1.6711326,22.61759,10.48941,6.543063,56.11982,0.1650734
6689,2021-4-27 17,28.14899,305.5116,0.01434243,56.85847,5.548853,156.4017,1.470594,0.9286291,1055.9662,101.177,122.95332,29.17736,442.9027,247.4675,297.3637,2.06903,22.59382,10.33672,6.216823,48.91114,0.1614835
6690,2021-4-27 18,27.84114,304.2014,0.0140237,56.67851,5.977192,172.4007,0.8041816,0.6818487,954.8856,101.2247,95.86129,24.83094,432.9868,182.55452,219.36285,2.3776856,31.64863,11.16224,6.601416,32.22167,0.1744481
6691,2021-4-27 19,26.96696,302.8678,0.01431562,61.1084,5.71462,170.3626,1.14527076,0.6924926,704.2878,101.302,76.56367,17.04188,431.381,113.63856,136.55111,3.102214,47.53101,12.93894,7.668154,12.47814,0.2141583
6692,2021-4-27 20,26.17648,300.8755,0.01429039,64.09225,5.480724,172.4138,0.689676742,0.7331292,585.3311,101.3664,40.44169,7.801338,426.971,23.75892,28.54938,2.894774,51.42996,15.94498,9.333341,7.470438,0.236759
6693,2021-4-27 21,25.79448,299.8052,0.01448032,66.60763,4.81963,154.0281,0.193393891,0.7736898,744.3524,101.4405,20.4576,4.516433,421.4123,0,0,2.652053,52.76098,16.961,9.769011,6.813982,0.2442586
6694,2021-4-27 22,25.18169,299.1922,0.01481496,70.86141,4.58489,139.5804,0.01997225,0.9272556,597.6163,101.4974,19.55077,3.649647,427.48,0,0,2.4202778,50.86851,16.3661,9.346928,9.007522,0.2426997
6695,2021-4-27 23,25.0651,299.0027,0.01517735,73.15613,3.868598,135.6316,0.000353193,0.9556966,577.6748,101.518,15.68599,2.86463,430.4299,0,0,2.07554,43.83866,15.7805,8.837317,16.15968,0.2249903
6696,2021-4-28 0,23.04009,296.7075,0.01586153,87.47365,3.729067,118.3408,5.28505922,0.8441024,209.83275,101.4322,9.579377,1.282061,428.1999,0,0,1.1997414,39.09716,6.429179,3.76311,11.370667,0.180598
6697,2021-4-28 1,22.98006,296.5936,0.01608864,88.86395,3.561018,97.20755,6.055875934,0.9262362,221.09917,101.3923,8.175426,1.027284,427.5526,0,0,0.7184913,37.58956,5.752568,3.1994821,7.8893778,0.1825858
6698,2021-4-28 2,22.86029,296.4888,0.01616216,89.88997,2.965878,85.95977,11.16417111,0.9447558,177.01569,101.3782,7.391927,0.9833387,428.2144,0,0,0.7885961,32.81945,5.949335,3.3251491,9.440201,0.1936642
6699,2021-4-28 3,22.74241,296.3406,0.01627768,91.16269,2.216895,70.58985,11.65035056,0.8120534,141.67468,101.3866,5.769564,0.7630958,427.1883,0,0,0.4424748,32.63343,4.8471064,2.4881151,15.536027,0.1659912
6700,2021-4-28 4,22.79721,296.2623,0.0162398,90.42105,3.571565,118.0859,2.8744502,0.9065883,71.92814,101.3822,4.90944,1.1278312,425.3183,0,0,0.4144739,18.49181,4.5155037,2.1037228,36.77633,0.134742
6701,2021-4-28 5,22.65425,296.0733,0.01594046,89.46497,3.0978019,108.88863,0.360621758,0.8733551,365.38847,101.4335,3.70464,1.576991,425.9186,0,0,0.8785623,21.43545,5.527228,2.74567,33.98005,0.1441141
6702,2021-4-28 6,22.68164,296.0588,0.015907,89.14658,3.623957,109.0953,0.387404,0.8488443,367.73408,101.471,3.056346,1.844086,427.0184,0,0,0.645247,28.79807,7.461941,4.107178,24.15422,0.1737062
6703,2021-4-28 7,22.81503,296.348,0.01609672,89.47843,2.8137587,112.74538,0.5804012,0.911029,129.89059,101.5042,6.112955,2.271106,426.1899,15.44669,18.56113,0.9866308,33.95974,10.217584,6.167544,17.836977,0.2192424
6704,2021-4-28 8,22.89619,296.8556,0.01613136,89.30893,2.325521,111.80104,1.5969743,0.9088302,205.3839,101.5496,10.359998,3.186956,426.8363,34.61915,41.59926,1.1001016,33.69954,13.92115,9.223091,13.6820867,0.2934511
6705,2021-4-28 9,23.17321,297.8162,0.01611258,87.79579,2.499041,116.6242,1.708715,0.8596296,264.7086,101.5547,23.512448,6.021278,429.218,74.51918,89.54403,1.681415,38.16763,17.02553,11.58399,17.142834,0.3013894
6706,2021-4-28 10,23.20919,298.1648,0.01599085,86.92191,2.141397,109.1888,3.861166,0.9058443,271.1906,101.5778,27.18651,7.172295,429.0633,93.86599,112.79166,2.5293389,41.50364,13.093909,9.057343,22.798495,0.2592658
6707,2021-4-28 11,23.83827,299.5175,0.01595929,83.42039,1.740893,107.6296,0.9745645,0.9364547,403.8342,101.5892,41.75159,10.291299,432.5233,136.18862,163.64775,3.3551529,44.59274,11.35436,8.075686,25.808763,0.2720485
6708,2021-4-28 12,24.4472,301.4974,0.01596844,80.34022,1.384237,118.9943,0.8135771,0.9120109,473.6581,101.5371,74.09703,17.142736,429.9292,246.12811,295.75422,6.5846843,47.66983,8.45388,6.86893,29.336156,0.3251713
6709,2021-4-28 13,24.44278,302.8046,0.01598549,80.83401,2.252181,260.0931,1.121554,0.8851406,443.6114,101.4861,100.20895,20.525866,428.2273,291.09821,349.79122,6.8817696,45.45081,11.503687,9.506277,44.29376,0.3741153
6710,2021-4-28 14,24.2284,303.158,0.01553003,79.37579,3.382902,272.6541,1.707455,0.9336652,415.336,101.4342,138.62992,25.90889,423.3965,353.9904,425.3652,6.8980424,45.7144,12.831482,11.136719,53.37852,0.3350084
6711,2021-4-28 15,25.6451,310.2366,0.01525567,70.99238,2.6132884,284.5764,0.43816368,0.7833415,634.215,101.3632,256.2605,51.26035,423.3742,760.2644,913.5538,6.6425228,46.76253,11.97859,10.563725,57.20292,0.3035963
6712,2021-4-28 16,25.86758,308.9346,0.01519584,69.54978,2.933443,278.7112,1.332951,0.7872967,633.6746,101.307,228.3965,37.57306,413.2241,553.7863,665.4446,5.789369,47.91807,11.904125,10.430952,64.77033,0.2840482
6713,2021-4-28 17,26.12252,306.1164,0.01526585,68.71538,2.83929,315.4572,1.039935,0.9748105,645.6853,101.2841,143.679,20.69924,438.6204,243.29301,292.34732,4.145007,51.33066,12.493169,10.850058,61.46001,0.2797757
6714,2021-4-28 18,26.39416,306.4785,0.01519095,67.20741,2.3413996,255.6977,0.40578997,0.7837651,719.904,101.2967,132.5655,24.69948,436.4826,309.883,372.3643,3.056352,72.40019,13.08096,11.164146,29.20724,0.2968135
6715,2021-4-28 19,25.9478,302.97,0.01481516,67.40819,3.531929,253.97759,0.436815997,0.8599886,598.8016,101.3408,81.1504,13.00464,428.7646,116.18025,139.60472,3.573199,75.195,11.698203,9.67454,1.252449,0.3269824
6716,2021-4-28 20,24.60547,299.967,0.01521045,75.42047,4.199678,9.091198,1.367909,0.8743743,472.8832,101.4112,49.56406,6.747553,433.2289,8.24769,9.91062,2.275581,75.72344,11.417765,9.531376,2.5649806,0.3236645
6717,2021-4-28 21,23.80693,298.7639,0.01532539,80.32126,3.767908,33.18897,1.4224075,0.9008534,462.9346,101.4773,36.76083,4.455073,429.5763,0,0,2.216053,83.06555,13.221192,11.296202,6.265215,0.3438719
6718,2021-4-28 22,23.28918,297.755,0.01454534,78.73995,5.463373,9.681417,1.0648535,0.831664,466.4894,101.5216,35.20379,5.987877,424.6776,0,0,1.974616,78.33037,6.967564,5.916339,3.2968438,0.384395
6719,2021-4-28 23,22.45985,296.9579,0.01471603,84.00004,4.903708,7.43702,0.894517932,0.9281018,379.8875,101.5495,33.27902,3.995521,421.2342,0,0,2.913699,73.66721,7.77435,6.732011,6.637017,0.3980358
6720,2021-4-29 0,21.9489,295.8628,0.01268915,74.74698,5.393463,11.36852,2.10306,0.7658015,380.6887,101.5288,19.59974,4.488921,406.1308,0,0,4.272805,66.88714,10.539509,8.991335,30.817539,0.4002611
6721,2021-4-29 1,21.75068,295.5376,0.01237778,73.77185,4.640674,12.87514,1.134672,0.7948872,350.8187,101.502,14.28351,3.776877,402.1777,0,0,3.613255,57.59039,17.38654,15.85894,40.23097,0.4016965
6722,2021-4-29 2,21.7724,295.337,0.01189958,70.67882,4.371864,9.998807,0.02356566,0.8078197,339.9905,101.4781,8.906826,3.877862,399.0751,0,0,3.419319,51.47986,16.85565,15.22568,47.94172,0.4127591
6723,2021-4-29 3,21.72607,295.4086,0.01189678,70.866,4.242553,10.491288,0.00945054,0.827049,369.063,101.4645,11.11764,3.673453,412.4549,0,0,3.913822,52.86184,17.44766,15.75862,47.54831,0.4288503
6724,2021-4-29 4,21.05836,294.7143,0.01197356,74.45816,3.951632,11.99851,0.00223398,0.8057197,225.7278,101.4699,10.329461,2.392839,396.0821,0,0,4.818263,58.88774,15.60991,13.61471,42.06761,0.440446
6725,2021-4-29 5,20.83292,294.4892,0.0120506,76.06452,3.297013,6.374605,0.03922534,0.8107102,255.0981,101.4953,8.6084862,2.208369,397.4737,0,0,5.046254,69.75496,23.33358,20.10306,29.51869,0.462838
6726,2021-4-29 6,21.11317,294.4891,0.01200244,74.38673,2.736881,247.22451,0.03696385,0.7725231,355.3924,101.5263,3.140446,1.911936,395.8449,0,0,5.408641,68.88075,19.75428,15.24222,31.76104,0.4787664
6727,2021-4-29 7,21.32142,295.7001,0.01131954,69.27749,3.460737,355.0009,1.67E-07,0.8132666,363.3405,101.5677,25.792728,8.762824,377.5169,106.2509,127.6737,6.47124,64.67202,24.96895,19.15848,41.66081,0.4895004
6728,2021-4-29 8,22.10275,298.9403,0.01135066,66.25582,3.868925,3.192017,0.002186394,0.7542457,409.3062,101.5987,84.94386,19.605294,384.6022,278.6643,334.8496,8.154532,71.04728,27.05277,22.38155,47.37685,0.4737475
6729,2021-4-29 9,22.30474,299.5574,0.01118491,64.32649,3.881387,1.9223993,0.00348414,0.7607266,458.2821,101.6077,94.57896,21.73947,385.5895,308.0586,370.1707,9.714439,75.35127,29.26894,25.28594,54.99535,0.4436857
6730,2021-4-29 10,23.31953,302.5464,0.01096819,59.38176,3.884887,8.9743463,0.00348414,0.7194539,609.3477,101.6168,148.92416,30.61099,387.5915,442.6924,531.9505,9.180878,63.63714,29.47312,26.17607,77.68874,0.3957707
6731,2021-4-29 11,24.55414,306.8251,0.01060296,53.14466,3.769745,12.7921921,0.000742722,0.6688591,802.7178,101.5997,230.5872,44.20406,381.6036,653.7845,785.6052,8.695162,52.11442,26.64225,23.66155,109.08481,0.3617825
6732,2021-4-29 12,25.79331,310.1008,0.01032415,47.8428,3.866488,16.45777,0,0.6005587,1003.968,101.5358,293.6113,53.62379,386.0674,773.9093,929.9498,7.899757,39.88517,28.15186,24.8529,143.5419,0.3350045
6733,2021-4-29 13,26.87864,313.0569,0.01023056,44.31917,3.268929,125.28465,0,0.499237,1186.3064,101.4443,327.3662,59.53659,388.4833,853.4226,1025.4948,6.79709,25.99144,28.4917,25.35496,172.6925,0.3087872
6734,2021-4-29 14,28.24033,315.1505,0.010012246,39.63144,2.98895,27.47818,0,0.3599129,1473.154,101.3443,337.984,62.65592,392.1385,870.2299,1045.696,6.424787,20.2376,29.08861,26.0584,195.275,0.3001653
6735,2021-4-29 15,29.23977,316.2459,0.009891195,36.80075,2.659424,135.78965,0,0.2536903,1679.557,101.2506,328.1466,61.55737,394.3157,833.3206,1001.3403,6.584386,21.85318,29.10565,26.04973,204.2642,0.3033998
6736,2021-4-29 16,30.13679,316.0022,0.009773053,34.34586,2.827422,138.19092,0,0.3376914,1770.529,101.1646,301.2341,56.95778,397.4744,734.2494,882.2939,6.791495,26.04973,28.65777,25.606,201.0501,0.307377
6737,2021-4-29 17,30.83934,315.0962,0.009666718,32.50338,2.530201,139.59023,0,0.3828375,1948.281,101.115,246.8937,48.49991,398.2273,595.0703,715.0528,7.222542,34.64819,28.47835,25.32718,182.1104,0.3181815
6738,2021-4-29 18,31.25356,313.1359,0.00944884,30.93942,2.171793,135.17931,0,0.3196665,2004.356,101.1022,176.0155,36.71303,398.0502,414.6021,498.1967,7.375974,45.72682,27.34353,23.82747,150.2776,0.3328873
6739,2021-4-29 19,31.37818,310.2197,0.009327088,30.30432,2.000072,119.26477,0,0.3072708,2047.815,101.1231,101.60306,22.92213,398.7019,213.281,256.2843,8.826167,56.18379,28.85269,24.61715,121.1344,0.3689856
6740,2021-4-29 20,31.06247,306.7788,0.009302993,30.84866,2.578028,102.4053,0,0.3234153,1949.842,101.1656,45.35286,7.360374,397.7809,45.7899,55.0224,10.272474,72.71733,32.02907,26.97515,92.97746,0.4089286
6741,2021-4-29 21,30.33188,304.6482,0.009688483,33.60626,2.560902,140.48555,0,0.3878519,1301.634,101.2065,19.67443,1.943913,396.1451,0,0,10.400975,65.44927,33.33154,27.97146,103.09441,0.4526215
6742,2021-4-29 22,29.68779,303.463,0.009943029,35.87158,4.593796,329.2991,0,0.4826897,355.2714,101.25,13.28566,2.416722,393.9601,0,0,14.72125,102.91506,39.86239,31.38319,50.58257,0.4693074
6743,2021-4-29 23,29.33753,302.7444,0.009915888,36.54663,2.917258,337.508,0,0.3404432,730.2757,101.2535,3.56981,1.693871,389.1761,0,0,16.92612,145.44075,63.5209,47.57038,14.894135,0.7690843
6744,2021-4-30 0,27.29203,300.5714,0.010703,44.72693,2.170376,41.50851,0,0.2417995,328.80989,101.1917,1.522578,0.848146,377.4488,0,0,13.68711,158.9585,56.8494,41.93263,4.52065462,0.6032722
6745,2021-4-30 1,26.75182,299.9162,0.01114602,48.21203,2.302874,41.98966,0,0.2879579,237.2447,101.1573,0.166107,0.8524587,378.6689,0,0,15.07282,155.1319,58.48648,42.88717,2.504375254,0.5236466
6746,2021-4-30 2,26.17071,299.3107,0.01120441,50.12199,2.656874,60.7312,0,0.2755415,241.5331,101.1319,-0.266622,0.9630886,381.4248,0,0,20.91276,178.1691,75.31698,57.91943,4.847640014,0.8894585
6747,2021-4-30 3,24.56989,298.0001,0.01278291,63.38667,2.296969,138.41059,0,0.2213014,34.1306,101.1159,3.551038,0.5230075,372.2278,0,0,18.17059,139.93619,89.12356,72.14787,7.7785509,0.8641321
6748,2021-4-30 4,24.11548,297.4714,0.01325045,67.65715,1.778816,174.4654,0,0.2330239,164.49228,101.1344,2.445288,0.1198365,368.4457,0,0,16.11151,125.4808,87.16754,71.57037,0.888216287,0.9887219
6749,2021-4-30 5,23.351,296.7072,0.01355956,72.61241,1.7595806,153.4336,0,0.1711196,167.88934,101.1752,2.4559898,-0.002743273,365.9932,0,0,18.81378,136.8824,86.33065,71.67617,0.015306481,1.126117
6750,2021-4-30 6,23.07039,296.3838,0.01371783,74.95232,1.1046327,118.01073,0,0.1312269,170.07524,101.2176,1.946211,-0.52472727,367.5557,0,0,17.97938,116.5,101.96871,84.4888,5.799211,0.9190601
6751,2021-4-30 7,23.2729,297.907,0.01393308,75.00704,1.739187,132.75044,0,0.09213686,168.946,101.2647,20.789955,5.057835,369.7424,99.6303,119.7182,20.50825,116.9859,112.6226,88.32044,16.134726,0.7908191
6752,2021-4-30 8,24.38197,301.888,0.01335831,67.10759,1.72443,137.24122,0,0.08874102,297.7968,101.3003,69.20324,16.506336,374.5903,282.7224,339.7268,19.49008,113.61124,97.4946,79.17292,34.10693,0.6987797
6753,2021-4-30 9,24.8317,303.2185,0.01320345,64.40111,1.735443,148.56202,0,0.09062301,356.4879,101.3114,84.0584,19.8687,377.0251,333.8544,401.168,15.00421,80.05585,80.21876,68.4291,75.194,0.6001729
6754,2021-4-30 10,25.937,306.435,0.01269469,57.85555,2.091253,148.22672,0,0.08798037,475.6195,101.3296,139.20503,30.31494,380.817,476.7286,572.8493,11.48594,57.07731,64.63571,56.54524,125.21781,0.55726
6755,2021-4-30 11,27.26563,310.4191,0.01216275,51.02874,2.474382,158.9455,0,0.08864581,656.0368,101.322,213.0457,43.21369,390.2675,644.0556,773.9138,9.646079,42.33411,54.40274,48.31728,171.017,0.5231057
6756,2021-4-30 12,28.6925,313.9431,0.0111063,42.59376,2.533912,168.0396,0,0.07048499,997.4068,101.272,270.2272,54.39853,396.5338,774.0174,930.0798,8.321651,31.23344,49.54857,44.02177,211.209,0.4740467
6757,2021-4-30 13,29.87579,316.7069,0.010066272,35.83582,2.614726,177.1802,0,0.06987997,1341.743,101.2018,317.8161,63.08149,398.5876,868.2634,1043.326,5.748178,13.200462,43.78824,39.42308,233.6103,0.3647178
6758,2021-4-30 14,30.82555,318.3351,0.009305813,31.23777,2.615927,182.0873,0,0.07494835,1551.221,101.1249,337.8163,66.40048,401.1106,886.513,1065.26,5.952187,12.484087,50.59716,45.81124,248.9612,0.3717089
6759,2021-4-30 15,31.49941,318.5964,0.009297696,29.9007,2.97062,205.6978,0,0.1188395,1712.252,101.0534,339.8753,64.88077,401.8421,840.2782,1009.704,5.604115,8.789922,50.39889,46.08161,264.5292,0.360303
6760,2021-4-30 16,31.82178,318.0246,0.010265711,32.34553,2.973605,214.8643,0,0.1555571,1786.337,100.9874,314.3225,58.41634,405.4706,744.0265,894.0421,5.535124,9.767176,50.71845,46.18894,263.952,0.3668593
6761,2021-4-30 17,32.12666,316.5932,0.01060972,32.80144,3.101686,215.2701,0,0.24001715,1841.429,100.948,269.2763,49.74914,414.7471,596.278,716.5037,6.452534,19.48049,51.39163,46.57119,221.756,0.3967746
6762,2021-4-30 18,31.91115,313.5739,0.01179235,37.00273,4.206379,202.1535,0,0.16718,1693.38,100.953,219.522,38.0221,422.0664,403.2277,484.5294,6.611238,32.96504,48.43679,43.52624,151.0795,0.3893745
6763,2021-4-30 19,30.3502,308.6484,0.01357854,47.01212,6.367915,184.5463,0,0.1491604,732.5631,101.0096,161.0616,22.59506,419.4477,182.2018,218.938,6.303134,37.44283,40.09162,35.07156,109.37854,0.344208
6764,2021-4-30 20,28.7597,304.9638,0.01432751,54.62585,6.846579,179.3834,0,0.13335365,581.1055,101.0803,100.17283,6.906705,417.756,38.6607,46.4556,7.113211,40.48885,35.04732,29.80312,85.87135,0.3245036
6765,2021-4-30 21,27.38908,302.7119,0.01478126,61.41606,6.100298,185.4347,0,0.14536397,474.3027,101.1539,64.0729,1.588255,404.1353,0,0,7.947984,47.21431,32.36553,27.51303,70.95368,0.3456853
6766,2021-4-30 22,26.32445,301.2925,0.01505331,66.84061,5.668677,183.7635,0,0.0849579,321.3818,101.2116,50.27441,1.210954,396.9214,0,0,9.180403,49.67314,33.37419,27.53895,66.72011,0.3396522
6767,2021-4-30 23,25.57803,300.3406,0.01512214,70.36985,5.228519,182.8139,0,0.09932388,287.7209,101.2177,41.64481,0.9953404,395.4059,0,0,10.83315,55.07603,34.57806,27.65658,58.2816,0.3413667
