,place,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
6287,A,2021-4-11 10,22.03481,301.0813,0.0111513,65.50306,4.683753,123.6929,0,0.3042687,674.1088,101.9426,159.1176,27.06051,359.33,457.5691,549.8271,5.230318,39.29206,25.58508,17.85002,79.07218,0.2163501
6288,A,2021-4-11 11,23.07751,304.8783,0.01104852,60.68629,4.506227,128.3461,0,0.2688939,794.0333,101.9316,238.7571,38.11772,362.6117,635.2162,763.2929,3.997791,25.30699,24.80687,17.82623,111.3742,0.1966401
6289,A,2021-4-11 12,24.13853,308.2809,0.01095817,56.23324,4.238217,133.198,0,0.2027139,938.9569,101.8702,303.2491,47.26076,366.9838,770.4987,925.8519,2.80979,16.35638,22.74684,16.62867,129.5954,0.1869823
6290,A,2021-4-11 13,25.25305,310.8931,0.01057609,50.58002,4.182466,137.5478,0,0.1317298,1097.3109,101.7811,349.3151,54.36435,370.8119,852.6287,1024.5382,2.170678,17.6233,20.59996,14.73766,124.6322,0.1946376
6291,A,2021-4-11 14,26.16735,312.7533,0.01070709,48.2814,3.892196,139.1148,0,0.1459121,1193.181,101.6863,366.9696,56.8685,375.5555,874.2075,1050.471,1.701981,19.32165,18.4716,12.92732,113.3495,0.2001302
6292,A,2021-4-11 15,26.8856,312.8779,0.01081143,46.58236,4.738267,152.2053,0,0.09041942,1214.21,101.6024,382.1705,56.6488,379.7679,833.9654,1002.1133,1.708577,22.69735,18.5604,12.94084,97.42666,0.2046365
6293,A,2021-4-11 16,27.27162,312.0673,0.01068132,44.8678,5.143729,148.1264,0,0.06205342,1192.183,101.5296,357.136,52.27886,379.8914,736.4405,884.9264,1.870451,27.37481,19.55746,13.6585,81.22503,0.209549
6294,A,2021-4-11 17,27.34994,310.3168,0.0107455,44.88362,5.479599,146.2315,0,0.0565035,1154.15,101.4952,305.8598,44.12102,380.0104,587.817,706.3368,2.252633,36.93052,19.97258,13.81693,60.31808,0.2246358
6295,A,2021-4-11 18,26.98882,307.633,0.01097771,46.89258,5.704099,145.7598,0,0.07878442,1008.7932,101.5064,232.558,32.7212,378.9341,401.1197,481.9962,2.969148,55.40954,21.16631,14.28794,33.42148,0.2541521
6296,A,2021-4-11 19,26.17523,304.1586,0.01132087,50.91436,5.809443,146.01,0,0.09928395,768.5278,101.5505,146.6568,19.13442,376.8448,195.5077,234.9273,3.264151,65.35573,22.22305,14.53467,15.71573,0.2820843
6297,A,2021-4-11 20,25.11219,300.8669,0.01173883,56.5097,5.505306,148.9662,0,0.119134,566.3883,101.6066,73.32039,5.362154,373.8959,39.8007,47.8257,3.845784,69.25392,23.39393,14.94573,8.514634,0.305385
6298,A,2021-4-11 21,24.14962,298.9534,0.0120322,61.57113,5.094951,150.3395,0,0.1209445,460.4342,101.6614,42.41629,1.123268,371.023,0,0,4.335244,69.96203,23.79138,14.91586,6.975797,0.3132623
6299,A,2021-4-11 22,23.47944,297.912,0.0122195,65.24734,4.639717,155.0477,0,0.09936526,425.0559,101.7033,30.15869,0.8968945,368.5502,0,0,4.467683,65.40492,23.12682,14.27633,9.437761,0.298284
6300,A,2021-4-11 23,23.00907,297.1738,0.01239031,68.15454,4.299545,157.2587,0,0.07918141,400.3948,101.7017,22.19876,0.727454,366.9298,0,0,4.264913,57.74869,22.39435,13.43477,14.220469,0.2711535
6301,A,2021-4-12 0,22.47643,296.2858,0.01314707,74.77016,3.804237,161.2693,0,0.05885591,369.937,101.6206,12.73355,0.4425067,368.4978,0,0,3.583131,49.96334,24.7838,14.79649,18.3854,0.240689
6302,A,2021-4-12 1,22.24011,295.9038,0.0134013,77.34935,3.569453,160.8212,0,0.08478723,369.3977,101.5941,9.292037,0.3147186,368.0881,0,0,2.079454,41.39126,23.69617,13.64439,25.91035,0.2079288
6303,A,2021-4-12 2,22.04695,295.5758,0.013625,79.59525,3.280984,160.1945,0,0.0862784,366.2385,101.5746,6.289662,0.1985208,367.9611,0,0,1.758781,39.29144,23.7343,13.30611,27.83209,0.196568
6304,A,2021-4-12 3,21.89075,295.356,0.01384646,81.68204,3.088912,159.2863,0,0.09518187,361.3975,101.5581,4.912734,0.1389991,371.9229,0,0,1.526435,34.44204,22.33122,12.44758,32.45808,0.1846577
6305,A,2021-4-12 4,21.9481,295.7447,0.01392707,81.86085,3.134228,157.7218,0,0.8601457,399.6905,101.5689,11.029205,0.42936721,404.0786,0,0,1.0767265,26.0983,18.64497,10.65877,40.18436,0.1650165
6306,A,2021-4-12 5,22.19665,296.0618,0.01366366,79.08865,3.779777,154.938,0,0.802,457.2378,101.6004,13.76757,0.7081195,420.3952,0,0,1.197893,32.71475,17.98934,10.077867,32.82225,0.1701565
6307,A,2021-4-12 6,22.23236,295.7102,0.01364238,78.79685,2.920614,143.1881,0,0.960263,264.4506,101.6328,4.7348815,0.4794793,404.3429,0,0,2.079333,50.23028,21.18032,11.77136,15.08681,0.2121183
6308,A,2021-4-12 7,22.52184,296.8339,0.01371513,77.78415,2.631119,154.6764,1.68E-05,0.9268129,318.1087,101.6636,17.449201,3.7825288,419.0722,45.77993,55.01041,3.386066,45.40995,22.73272,13.499,20.09964,0.2589715
6309,A,2021-4-12 8,23.19102,299.725,0.01381369,75.08756,3.62034,148.5924,0.00420006,0.5348451,582.1084,101.6885,73.35702,14.195514,372.5191,256.9327,308.7373,2.799084,34.98189,19.9345,11.93261,30.60614,0.2455693
6310,A,2021-4-12 9,23.40171,300.8902,0.01380865,74.06183,3.492297,145.029,0,0.42648903,653.2624,101.6948,94.0149,17.55867,373.0951,319.4704,383.884,2.747475,31.67425,19.29216,11.7841,38.79336,0.2509653
6311,A,2021-4-12 10,23.82885,301.9675,0.01369812,71.53077,3.204751,153.2015,0,0.72225373,665.6601,101.7144,105.16471,18.64626,409.3817,297.9146,357.9819,2.696563,29.81876,18.7834,11.88378,50.38657,0.2561492
6312,A,2021-4-12 11,24.89771,307.0908,0.01335498,65.25272,3.115364,143.0325,0,0.13555625,874.6014,101.6971,207.8273,36.47717,390.003,614.8974,738.8775,2.659169,30.19465,20.43964,13.28427,61.55148,0.2576174
6313,A,2021-4-12 12,26.12378,310.8165,0.01310083,59.22509,3.15822,136.5968,0,0.25243945,1085.0687,101.6227,280.069,46.90965,381.4594,770.6334,926.0138,2.889138,28.78515,19.07441,12.62046,74.08776,0.246208
6314,A,2021-4-12 13,27.04847,313.0669,0.01322243,56.25757,3.628342,139.6945,0,0.7130236,1124.822,101.5225,336.6857,54.06988,400.105,849.3603,1020.6145,3.231025,30.27372,16.47633,10.80574,73.73704,0.2290737
6315,A,2021-4-12 14,28.39546,314.4868,0.0129331,50.55813,4.232604,135.6484,0,0.7518796,1396.964,101.4214,362.5493,58.0532,393.3768,872.3974,1048.294,2.888727,28.55572,15.0136,9.815039,73.03482,0.2247197
6316,A,2021-4-12 15,29.08214,310.2867,0.01250461,46.80634,4.63858,144.5329,0,0.802,1476.882,101.3255,218.0993,34.91593,442.3459,404.4787,486.0323,2.760861,30.77528,14.64125,9.508547,66.89098,0.2291185
6317,A,2021-4-12 16,29.72221,312.6117,0.01224875,44.11486,5.542044,154.0653,0,0.6999314,1478.505,101.2516,299.2153,53.08014,425.6641,693.0938,832.8396,3.102179,38.52631,14.10667,9.093664,52.24102,0.2429261
6318,A,2021-4-12 17,29.51593,309.0499,0.01239531,45.34122,5.614444,156.0839,0,0.7,1209.4873,101.2171,183.4613,31.49106,429.8775,337.9665,406.1098,4.205856,46.96246,14.41698,9.323503,35.89699,0.2620342
6319,A,2021-4-12 18,29.5631,308.475,0.01252598,45.63005,5.392388,156.0221,0,0.70703794,1356.322,101.2125,161.2214,29.38957,430.9569,306.4442,368.231,5.97197,62.05309,15.49492,10.11521,9.522275,0.2981935
6320,A,2021-4-12 19,29.23233,306.4806,0.01247561,46.33373,5.055254,166.0115,0,0.15128307,1455.716,101.2446,108.76674,20.26116,398.6347,195.3487,234.7359,5.743214,63.94291,17.273,11.45858,0.16581252,0.3514747
6321,A,2021-4-12 20,28.00183,303.1794,0.01281638,51.43271,4.945244,162.7116,0,0.1488279,1009.8774,101.2909,51.28001,5.941378,394.1886,39.7665,47.7843,7.102067,62.66814,19.03003,12.75491,0.082722875,0.3957781
6322,A,2021-4-12 21,26.58748,300.9766,0.01339019,58.54823,5.251112,147.9132,0,0.2581132,432.1698,101.3573,33.41061,1.291093,391.43,0,0,8.781207,61.93005,20.9949,14.152114,0.038826934,0.4292153
6323,A,2021-4-12 22,25.9461,300.0256,0.01342624,61.19044,4.351893,155.1639,0,0.2377285,354.805,101.4106,20.93053,1.0498023,388.9541,0,0,9.508569,60.98157,21.78913,14.63787,0.018672828,0.442742
6324,A,2021-4-12 23,25.34481,299.2569,0.01343493,63.65239,3.995868,160.7059,0,0.1954337,304.349,101.4094,15.6314,0.9088783,387.3147,0,0,10.576929,60.20624,20.6915,13.79787,0.002592228,0.4388133
6325,A,2021-4-13 0,24.45902,298.0836,0.01474741,73.73748,3.167279,172.3544,0,0.2245717,329.7036,101.3177,7.687143,0.4286398,387.756,0,0,10.440665,56.46738,19.9247,12.81634,7.64E-05,0.395717
6326,A,2021-4-13 1,24.02683,297.6032,0.01460505,75.02375,2.610208,171.2607,0,0.2944372,325.8009,101.3062,5.736225,0.348189,386.9078,0,0,7.609799,55.75008,18.51713,11.60605,0.000144811,0.3362776
6327,A,2021-4-13 2,23.685,297.1695,0.01447164,75.96433,2.216732,171.9557,0,0.3564098,333.2219,101.2941,4.087852,0.2673435,385.49,0,0,6.717628,57.05168,20.72541,12.837,0.000197008,0.3742698
6328,A,2021-4-13 3,23.12613,296.6552,0.01480435,80.5205,2.230714,146.4856,0,0.3320164,229.9158,101.2827,4.530919,0.1516895,384.1483,0,0,5.64072,56.91964,20.5141,12.23433,0.01515016,0.3781266
6329,A,2021-4-13 4,22.7296,296.2115,0.01508424,84.12223,2.27594,161.7411,0,0.3112323,175.5019,101.2952,3.97473,0.04655263,382.3685,0,0,5.170874,56.37923,20.87458,12.27409,0.043032401,0.3587263
6330,A,2021-4-13 5,22.42352,295.8391,0.01492023,84.86668,2.338791,166.3562,0,0.290058,139.8528,101.3285,3.22121,-0.04014762,380.7192,0,0,5.712699,57.47012,23.34265,13.67923,0.003177423,0.3964482
6331,A,2021-4-13 6,22.18122,295.5167,0.01485348,85.84367,2.256617,165.2863,0,0.2924349,136.3624,101.3678,2.260821,-0.14735661,379.7376,0,0,6.490014,56.61786,26.98135,16.13683,0.9256717,0.4274109
6332,A,2021-4-13 7,22.19697,296.6026,0.01490532,86.07943,2.381942,170.134,0,0.2613485,206.0864,101.4066,20.316607,3.1320789,378.5135,78.967,94.8892,9.134217,52.13383,25.48977,16.20387,6.771164,0.4708416
6333,A,2021-4-13 8,23.04359,300.2266,0.01463771,80.16661,2.14509,170.4337,0,0.1944315,354.4611,101.4333,68.6899,12.606349,378.8692,257.7486,309.7174,9.558095,49.08053,21.83009,13.98488,14.6798,0.4614952
6334,A,2021-4-13 9,23.30318,301.5562,0.01457663,78.48511,2.090016,164.1133,0,0.2126655,388.3875,101.442,87.61993,15.93178,379.3741,319.9164,384.4204,8.458525,50.62981,21.20647,14.18799,26.00271,0.4403129
6335,A,2021-4-13 10,24.31587,304.7958,0.0140916,71.31543,2.113116,155.4592,0,0.1924502,475.2939,101.4525,138.37735,24.79014,381.5392,458.3946,550.8195,7.105393,51.36326,20.53723,14.12063,43.34348,0.3986223
6336,A,2021-4-13 11,25.72707,309.023,0.01331093,61.61242,2.248424,144.3002,0,0.14754953,680.7451,101.4387,209.9066,37.04421,385.0657,634.4852,762.4143,6.153367,52.96746,20.81551,14.9923,59.09159,0.39419
6337,A,2021-4-13 12,27.18682,312.5088,0.01258898,53.10529,2.578135,144.4817,0,0.11187962,902.3066,101.3689,274.2326,47.74133,388.4727,769.3413,924.4609,5.892925,57.10508,22.58819,16.78035,67.84915,0.4174005
6338,A,2021-4-13 13,28.47766,315.2212,0.01220817,47.4284,2.705742,143.7195,0,0.09891719,1111.6981,101.2679,318.6042,54.92542,392.2545,851.1349,1022.7463,5.575291,54.58128,22.68637,17.4054,81.7926,0.3830292
6339,A,2021-4-13 14,29.69717,317.1672,0.01209146,43.46468,2.587251,139.2788,0,0.05753255,1419.764,101.162,335.267,58.09311,397.2263,872.7284,1048.696,5.286427,46.02938,19.36445,15.24731,93.04446,0.3211603
6340,A,2021-4-13 15,30.91644,317.8875,0.01177828,39.23643,3.025888,150.7952,0,0.05533208,1644.859,101.0595,338.2246,58.32348,402.1397,832.8186,1000.7352,5.759597,40.31775,14.80166,11.56963,86.09846,0.2888313
6341,A,2021-4-13 16,31.76815,317.1812,0.01183721,37.37542,3.871558,148.4263,0,0.09458798,1786.566,100.9708,322.5747,54.66829,407.7378,734.4971,882.5917,5.097698,32.45662,10.850562,8.162741,78.84676,0.2711973
6342,A,2021-4-13 17,32.21313,315.8912,0.01139499,35.02089,3.779342,175.347,0,0.13795324,1805.88,100.9294,265.7219,46.67929,409.4599,587.848,706.3738,5.821488,38.67404,9.929093,7.040584,54.88031,0.2667916
6343,A,2021-4-13 18,32.2076,313.2453,0.01116639,34.34687,4.254257,186.8871,0,0.22395686,1859.618,100.9328,202.1495,36.10695,409.4987,401.1871,482.0767,8.301985,56.28345,10.21558,6.868179,17.61408,0.293529
6344,A,2021-4-13 19,31.22492,309.3197,0.0120131,39.33109,5.206015,185.1273,0,0.27845702,1402.553,100.9892,135.4021,22.65733,409.9151,196.422,236.0255,7.761141,58.55818,10.69603,7.108198,2.68686,0.3279958
6345,A,2021-4-13 20,29.77998,305.5775,0.01224941,44.01821,5.569638,181.1787,0,0.4516332,979.7541,101.058,72.03897,6.835719,403.5564,40.2996,48.4251,8.794408,52.61807,11.77894,7.698365,0.0951634,0.3839997
6346,A,2021-4-13 21,28.46274,303.2926,0.01227338,47.9237,5.275536,175.2497,0,0.3292632,688.255,101.1375,43.32409,1.614027,396.0759,0,0,11.15034,47.7996,12.68954,8.336926,0.001829976,0.4169534
6347,A,2021-4-13 22,27.22323,301.793,0.01334225,56.30213,4.824305,176.0014,0,0.2275637,525.0815,101.2033,33.937,1.2285156,390.7028,0,0,11.108209,46.20758,12.17797,8.005781,0.011422622,0.3901702
6348,A,2021-4-13 23,26.2489,300.6465,0.01410202,63.13026,4.443551,185.2017,0,0.1935237,411.879,101.2062,27.85971,0.9081824,386.3694,0,0,10.963825,46.56818,11.93421,7.752266,0.080285905,0.3842876
6349,A,2021-4-14 0,24.91691,298.9767,0.01508961,73.15316,3.616641,189.3956,0,0.28662,393.5869,101.1596,17.13258,0.5464657,386.4134,0,0,7.689841,44.46333,11.80116,7.222728,0.55551906,0.2917084
6350,A,2021-4-14 1,24.54803,298.4619,0.01528113,75.81071,3.265593,186.3612,0,0.2728415,391.9437,101.1387,13.16263,0.3995233,384.2415,0,0,5.5671,44.42724,12.02593,7.170185,0.585342,0.2823511
6351,A,2021-4-14 2,24.26383,298.0176,0.01544469,78.01403,2.81882,179.7538,0,0.2828874,372.8189,101.1366,9.096507,0.2488736,381.1178,0,0,5.468626,45.76364,13.10829,7.768431,0.2271122,0.3367709
6352,A,2021-4-14 3,24.02146,297.6224,0.0157183,80.6274,2.674028,168.9564,0,0.2847056,345.7598,101.1333,6.261594,0.12169448,379.6008,0,0,3.992014,46.21329,14.31614,8.225261,0.07298051,0.3757194
6353,A,2021-4-14 4,23.77534,297.2566,0.01580155,82.34685,2.708181,158.198,0,0.2413042,322.1279,101.1616,4.374042,0.06484507,379.943,0,0,4.508752,47.94681,15.42056,9.20875,0.702769929,0.3171367
6354,A,2021-4-14 5,23.4813,296.8837,0.01593167,84.67468,3.249848,140.8578,0,0.6519279,272.0693,101.2123,3.692691,-0.1398697,380.1712,0,0,6.692246,41.23985,14.57147,8.966874,6.791366041,0.2690879
6355,A,2021-4-14 6,23.33021,297.1939,0.01569467,84.21083,4.306065,132.1627,0,0.3028526,343.8167,101.27,15.489271,0.4705209,417.1219,0,0,3.749081,36.70757,12.68238,7.508597,13.630687,0.2093646
6356,A,2021-4-14 7,23.63107,297.8338,0.01588658,83.71649,3.784815,137.6257,0,0.2850379,475.6559,101.3239,21.516054,3.3028523,419.002,37.05471,44.52588,3.628373,34.61293,12.72623,7.864167,18.993128,0.2148376
6357,A,2021-4-14 8,24.12557,300.5396,0.01555011,79.51891,3.729315,139.6221,0,0.1687569,515.4928,101.3641,73.27109,12.639449,392.0782,223.15893,268.1533,3.113463,29.51553,11.89921,7.635545,25.9841,0.2023738
6358,A,2021-4-14 9,24.46604,301.3364,0.01512528,75.60088,3.843564,140.8251,0,0.2029692,604.0069,101.3743,83.75762,15.09419,394.7326,255.5616,307.0891,2.692231,22.40614,10.85543,6.841526,35.40289,0.1761162
6359,A,2021-4-14 10,25.03353,303.3426,0.01501237,72.41252,4.385308,131.2099,8.47E-05,0.315721,758.4591,101.3988,134.2321,21.90533,416.6377,341.215,410.0129,2.051105,19.80622,11.13913,6.793041,46.84659,0.1782042
6360,A,2021-4-14 11,25.82403,305.1654,0.01432294,65.72931,5.002717,137.7215,0.005554374,0.1345767,862.5057,101.3979,173.6459,27.04785,424.7381,388.8719,467.2786,1.723572,17.32384,11.2979,6.823206,58.08648,0.1765985
6361,A,2021-4-14 12,26.98482,310.1076,0.01352952,57.72282,5.375074,141.0099,0,0.09472604,1015.9055,101.3445,308.243,48.29585,396.3776,741.7206,891.2707,1.684451,18.13145,12.86045,7.948197,63.41316,0.1854753
6362,A,2021-4-14 13,27.74909,312.7425,0.0136548,55.4957,5.25284,141.4329,0,0.15653348,1232.21,101.264,366.5979,55.36996,394.91,851.4488,1023.1223,1.777908,20.61225,14.00545,8.713478,62.86428,0.1960679
6363,A,2021-4-14 14,28.36351,311.8996,0.0135544,52.9653,5.772935,140.0729,0,0.71025016,1282.397,101.171,331.2832,46.25982,427.5473,634.4852,762.4154,1.939336,27.56396,15.11505,9.468773,55.15213,0.2121557
6364,A,2021-4-14 15,28.74447,310.5135,0.01339853,51.13978,6.061324,140.0701,0,0.71534716,1350.657,101.0902,276.0505,37.99614,428.897,475.4419,571.3022,2.118269,30.76161,16.75667,10.66763,51.282,0.229811
6365,A,2021-4-14 16,28.80665,309.523,0.01317782,50.06294,6.380715,142.793,0,0.802,1325.232,101.0223,246.9434,36.2555,439.5478,425.5854,511.3946,2.225894,32.31608,20.04276,13.036241,49.62052,0.2510078
6366,A,2021-4-14 17,28.88493,309.884,0.01280645,48.43314,6.976002,143.4904,0,0.7461268,1325.753,100.9928,274.9873,41.2613,438.5346,490.4483,589.3359,2.2745,37.26388,22.0801,14.45825,39.83432,0.2617576
6367,A,2021-4-14 18,28.18569,307.787,0.01314728,51.88953,7.479051,144.0643,0,0.5545312,1070.1417,101.0048,234.5513,32.16013,413.242,370.1131,444.7375,2.1795,44.10294,23.90531,15.583472,27.79299,0.2648955
6368,A,2021-4-14 19,27.04784,304.0316,0.01379835,58.46842,7.652333,145.5208,0.0066588,0.4573748,869.9712,101.0523,138.5282,16.95045,408.7531,148.2822,178.1796,1.971666,47.48568,27.56206,18.10808,28.04576,0.2843218
6369,A,2021-4-14 20,25.80863,301.1535,0.01430308,65.57231,7.703261,146.2874,0.00576255,0.2115232,741.1182,101.1163,78.84557,4.748772,403.2265,29.29566,35.2026,2.02986,48.41734,31.29355,21.16775,34.35103,0.299126
6370,A,2021-4-14 21,24.96139,299.737,0.01444676,69.90867,6.709948,145.0941,0,0.4425213,664.2383,101.2098,51.3316,1.036327,401.2771,0,0,1.889369,40.63842,31.78792,21.4376,43.04993,0.2709759
6371,A,2021-4-14 22,24.11073,298.5497,0.01446095,73.86246,6.224238,142.4738,0,0.266619,540.7262,101.2632,38.14724,0.7426564,386.8829,0,0,1.686698,31.40625,29.39553,19.41124,46.93401,0.2313759
6372,A,2021-4-14 23,23.55336,297.7712,0.01425598,75.42375,6.213565,143.4148,0,0.3441999,530.9285,101.2828,31.28135,0.6743875,384.0084,0,0,1.519145,24.17931,26.00854,16.70504,50.55025,0.1970623
6373,A,2021-4-15 0,23.31683,297.0552,0.01469445,78.85225,5.841651,135.7212,0,0.7604001,524.2988,101.2186,16.12511,0.602353,391.3108,0,0,1.3657082,19.01965,27.06449,17.62747,57.72333,0.1820111
6374,A,2021-4-15 1,23.1877,297.1172,0.01455346,78.73407,5.636595,133.5043,0,0.889574,536.6221,101.2046,20.60243,0.7669899,411.8598,0,0,1.0062185,16.86067,24.69124,15.89928,59.08919,0.1678873
6375,A,2021-4-15 2,22.97941,297.0065,0.01447242,79.34209,5.267919,128.5325,0,0.7232231,512.5501,101.1946,22.22461,0.8034194,421.7689,0,0,1.8423828,18.10958,23.06232,14.63929,56.7381,0.1667687
6376,A,2021-4-15 3,22.80549,296.8331,0.01436871,79.65368,5.286896,125.3791,0,0.9050821,494.9387,101.1885,22.33059,0.8094415,423.5753,0,0,2.399299,19.40719,22.33079,14.0148,54.58252,0.1663283
6377,A,2021-4-15 4,22.72737,296.6812,0.01428075,79.56143,5.365687,123.7651,0,0.9925849,485.5515,101.1923,20.61872,0.8092599,422.9736,0,0,3.13807,22.37378,20.74272,12.60467,50.66842,0.1722321
6378,A,2021-4-15 5,22.46815,296.3826,0.01418195,80.3537,5.649959,121.5059,0,0.9463591,445.9291,101.2177,20.42514,0.7882024,421.8267,0,0,4.001392,29.43455,23.27727,13.93373,45.78503,0.18935
6379,A,2021-4-15 6,22.20134,295.881,0.01412036,81.41523,5.282329,120.3086,0,0.8137219,399.8104,101.2639,13.346609,0.5921623,404.3755,0,0,4.909257,42.60969,27.84489,17.04847,36.60934,0.2232562
6380,A,2021-4-15 7,22.31149,296.768,0.01393999,79.84294,5.45872,120.8228,0,0.8041639,458.5629,101.3095,34.84063,5.589864,399.0435,81.1349,97.4939,5.105325,42.0557,29.5295,18.68125,42.53297,0.2425122
6381,A,2021-4-15 8,23.03354,299.4314,0.01379721,75.53853,5.326978,122.421,0,0.7926435,537.6186,101.3442,89.59744,15.097797,394.413,241.9954,290.788,4.251636,32.90272,29.5463,18.95747,55.4557,0.2326716
6382,A,2021-4-15 9,23.29514,300.3032,0.01377216,74.12106,5.180053,123.9585,0,0.8296578,601.0914,101.3514,105.94459,18.01587,395.2785,289.9375,348.3964,2.76435,25.78613,28.32231,17.91828,67.63062,0.2236085
6383,A,2021-4-15 10,24.03539,302.6909,0.01370594,70.44865,5.14275,128.5554,0,0.8382685,709.0377,101.3703,155.99599,25.00957,423.1378,376.4505,452.3527,1.813167,22.47293,27.65732,17.00479,78.87699,0.2295819
6384,A,2021-4-15 11,25.11252,306.5215,0.01364068,65.48383,4.972846,138.4816,0,0.6722231,883.5327,101.3582,238.2722,37.26375,421.9555,577.2046,693.5841,1.606015,21.62328,28.20672,17.33191,86.31091,0.2357462
6385,A,2021-4-15 12,26.06884,309.5453,0.01353764,61.14926,5.311375,143.6639,0,0.6376859,1012.9627,101.2916,317.7114,47.61319,416.6301,736.244,884.6898,1.658202,21.64466,29.2861,18.34257,92.49694,0.238672
6386,A,2021-4-15 13,26.75315,309.1172,0.01344461,58.10192,5.071121,146.5756,0,0.6065003,1097.62,101.2042,271.0272,39.47651,432.9739,555.3724,667.3506,1.92854,23.84743,28.49649,17.80052,90.33284,0.2414413
6387,A,2021-4-15 14,27.36328,309.5586,0.01354335,56.27694,5.388675,142.2299,0,0.8056534,1116.757,101.1027,273.222,38.94374,436.9784,523.908,629.5412,2.160886,28.16107,26.61525,16.48994,79.73193,0.244006
6388,A,2021-4-15 15,27.96284,310.4617,0.01349939,53.9883,5.864006,141.1467,0,0.8968501,1204.328,101.0097,297.5938,43.1736,430.397,582.6189,700.0909,2.527151,34.37975,26.10909,16.12803,68.24105,0.2577397
6389,A,2021-4-15 16,28.29561,309.9645,0.01334792,52.25619,6.494832,140.9149,0,0.6932081,1248.1,100.9329,287.3352,41.69673,435.6707,530.9615,638.0182,3.034841,40.65227,25.99513,16.24391,54.67829,0.2746807
6390,A,2021-4-15 17,28.35857,309.8696,0.01334996,52.05298,6.669233,141.2624,0,0.6528455,1234.697,100.9057,287.4949,41.40919,414.5829,540.0849,648.9811,3.250092,48.25063,25.0896,15.68979,37.10331,0.2822876
6391,A,2021-4-15 18,27.79267,307.6051,0.01344017,54.395,6.28523,145.2075,0,0.6396458,1104.1735,100.9522,215.4994,29.92685,418.8984,356.6309,428.5366,3.332371,60.08728,25.04155,15.66058,19.107008,0.2940702
6392,A,2021-4-15 19,26.85209,304.6349,0.01350223,58.11461,5.827585,147.5853,0,0.6462397,904.348,101.021,137.9826,17.68118,407.9531,184.2044,221.3447,3.150183,62.41024,25.94186,16.27233,12.875776,0.2992904
6393,A,2021-4-15 20,25.90695,301.876,0.01362565,62.25541,5.89477,146.424,0,0.7601645,685.6284,101.095,81.45601,5.509325,420.3498,40.4985,48.6642,3.422523,63.7916,28.27062,17.5893,10.6410881,0.3108083
6394,A,2021-4-15 21,25.14287,300.268,0.01380128,66.15116,5.374398,148.0542,0,0.7854465,588.4845,101.2093,52.65032,1.238873,417.5417,0,0,3.63633,65.39172,29.46557,18.24688,9.22804165,0.32698
6395,A,2021-4-15 22,24.71175,299.5567,0.01394666,68.69173,4.80791,159.158,0,0.9031341,510.2804,101.2672,41.17186,1.09454,417.9912,0,0,3.151056,59.70243,29.16662,17.76397,14.684002,0.2993955
6396,A,2021-4-15 23,24.36007,298.8853,0.01406341,70.78145,4.499048,153.6015,0,0.7391214,499.8135,101.2785,31.10706,0.9042882,407.4751,0,0,2.17183,42.94125,28.91472,17.3574,29.35234,0.2411932
6397,A,2021-4-16 0,23.75906,297.9143,0.01459502,76.171,4.844219,149.1987,0,0.7929575,516.947,101.2217,23.91661,0.8079946,414.623,0,0,1.483452,31.224,27.2524,16.43674,39.6527,0.2048176
6398,A,2021-4-16 1,23.50731,297.5246,0.01472977,78.09725,4.400333,147.2772,0,0.7155682,490.1986,101.2025,19.07079,0.6612608,409.4059,0,0,0.9359098,26.22387,26.34443,15.63689,43.96445,0.1860492
6399,A,2021-4-16 2,23.38573,297.4316,0.01465005,78.26485,4.097743,143.061,0,0.6594577,442.097,101.1862,18.51369,0.7184359,418.8005,0,0,0.8109694,23.74283,26.49511,15.84563,46.11188,0.1738796
6400,A,2021-4-16 3,23.26303,296.954,0.01463358,78.77922,4.159856,142.1896,0,0.7663718,442.1776,101.1752,10.94461,0.5406923,400.8304,0,0,0.7816466,21.53576,25.91609,15.7412,47.9847,0.1585596
6401,A,2021-4-16 4,23.23962,296.8778,0.01479636,79.79303,3.84914,137.3244,0,0.8011545,501.7385,101.199,9.178161,0.5132987,405.7066,0,0,1.3208341,23.67253,25.12504,15.08871,44.78741,0.160608
6402,A,2021-4-16 5,23.16685,296.7598,0.01475286,79.96647,3.994001,131.0541,0,0.7522699,472.6128,101.2459,8.840497,0.5181127,406.4373,0,0,2.172915,33.50625,24.47127,14.72331,32.83302,0.1743938
6403,A,2021-4-16 6,23.04703,296.5616,0.01479238,80.83094,3.979226,130.7859,0,0.7505357,416.5506,101.2859,7.18941,0.4624955,403.7813,0,0,3.56369,48.14637,24.511,15.09342,17.71789,0.2082712
6404,A,2021-4-16 7,23.16885,297.4177,0.01461182,79.26925,3.644311,125.2633,0,0.7314175,456.4501,101.3427,21.15102,4.1760631,404.8687,60.59956,72.8182,5.173104,47.07885,22.70355,14.70912,21.32462,0.2292484
6405,A,2021-4-16 8,23.68848,299.919,0.0144736,76.03746,3.64307,127.4399,0.000414894,0.7022116,550.4906,101.383,66.79377,12.542287,406.031,200.52885,240.96035,5.149952,40.22201,19.94934,13.3249,30.96923,0.2225014
