,1,2,3,4,5,6,7
6901,2021-5-8 6,10,48,63,31,4,0.7
6902,2021-5-8 7,12,50,66,32,4,0.8
6903,2021-5-8 8,15,48,67,33,10,0.9
6904,2021-5-8 9,15,44,90,51,26,0.9
6905,2021-5-8 10,16,36,82,53,47,0.8
6906,2021-5-8 11,13,22,51,33,86,0.7
6907,2021-5-8 12,7,12,27,17,105,0.6
6908,2021-5-8 13,6,11,23,13,111,0.6
6909,2021-5-8 14,5,10,21,12,114,0.5
6910,2021-5-8 15,5,12,20,11,115,0.5
6911,2021-5-8 16,5,14,20,12,112,0.5
6912,2021-5-8 17,5,14,20,13,112,0.5
6913,2021-5-8 18,5,18,21,13,100,0.6
6914,2021-5-8 19,6,30,28,16,100,0.7
6915,2021-5-8 20,6,43,37,20,79,0.8
6916,2021-5-8 21,6,60,50,27,38,1.2
6917,2021-5-8 22,5,38,44,24,50,0.9
6918,2021-5-8 23,5,49,50,26,34,0.9
6919,2021-5-9 0,5,37,50,26,46,0.8
6920,2021-5-9 1,6,32,52,28,51,0.8
6921,2021-5-9 2,6,38,58,30,39,0.8
6922,2021-5-9 3,7,49,57,29,22,0.8
6923,2021-5-9 4,9,45,51,25,15,0.7
6924,2021-5-9 5,10,44,52,26,11,0.7
6925,2021-5-9 6,11,43,53,27,10,0.7
6926,2021-5-9 7,10,39,51,28,14,0.7
6927,2021-5-9 8,10,42,57,32,16,0.7
6928,2021-5-9 9,12,39,69,40,26,0.7
6929,2021-5-9 10,14,40,84,54,38,0.8
6930,2021-5-9 11,14,36,81,52,59,0.7
6931,2021-5-9 12,12,29,76,42,106,0.7
6932,2021-5-9 13,12,22,58,31,151,0.6
6933,2021-5-9 14,10,17,42,23,182,0.6
6934,2021-5-9 15,9,17,41,23,191,0.6
6935,2021-5-9 16,8,18,38,21,181,0.6
6936,2021-5-9 17,8,17,35,19,188,0.5
6937,2021-5-9 18,8,28,38,20,146,0.6
6938,2021-5-9 19,5,22,40,23,110,0.6
6939,2021-5-9 20,5,22,38,23,96,0.7
6940,2021-5-9 21,7,27,35,20,80,0.7
6941,2021-5-9 22,7,24,35,20,74,0.8
6942,2021-5-9 23,5,25,36,22,55,0.8
6943,2021-5-10 0,5,30,39,24,45,0.8
6944,2021-5-10 1,5,35,43,27,31,0.8
6945,2021-5-10 2,6,52,48,28,8,0.8
6946,2021-5-10 3,12,45,55,33,16,0.8
6947,2021-5-10 4,14,44,58,34,10,0.8
6948,2021-5-10 5,12,38,48,27,12,0.7
6949,2021-5-10 6,9,30,32,17,18,0.6
6950,2021-5-10 7,7,26,28,15,23,0.6
6951,2021-5-10 8,7,26,29,15,24,0.7
6952,2021-5-10 9,6,24,27,14,29,0.6
6953,2021-5-10 10,7,18,22,12,42,0.6
6954,2021-5-10 11,7,19,23,13,55,0.5
6955,2021-5-10 12,7,20,24,14,86,0.5
6956,2021-5-10 13,6,20,24,14,123,0.5
6957,2021-5-10 14,6,18,23,13,129,0.4
6958,2021-5-10 15,6,19,21,11,136,0.4
6959,2021-5-10 16,5,18,22,11,142,0.5
6960,2021-5-10 17,5,18,22,11,145,0.4
6961,2021-5-10 18,5,21,22,10,136,0.4
6962,2021-5-10 19,6,23,25,12,117,0.5
6963,2021-5-10 20,6,28,27,12,88,0.5
6964,2021-5-10 21,6,36,26,12,64,0.5
6965,2021-5-10 22,6,45,26,13,40,0.5
6966,2021-5-10 23,6,51,26,13,20,0.6
6967,2021-5-11 0,6,33,25,12,22,0.5
6968,2021-5-11 1,6,32,25,12,29,0.5
6969,2021-5-11 2,6,31,25,12,35,0.5
6970,2021-5-11 3,6,30,26,11,42,0.5
6971,2021-5-11 4,6,29,26,11,49,0.5
6972,2021-5-11 5,6,28,26,11,55,0.5
6973,2021-5-11 6,6,27,26,10,62,0.5
6974,2021-5-11 7,6,26,26,10,69,0.5
6975,2021-5-11 8,6,26,26,10,76,0.5
6976,2021-5-11 9,5,25,27,9,82,0.4
6977,2021-5-11 10,5,24,27,9,89,0.4
6978,2021-5-11 11,5,23,27,9,96,0.4
6979,2021-5-11 12,5,22,27,8,102,0.4
6980,2021-5-11 13,5,21,27,8,109,0.4
6981,2021-5-11 14,5,20,28,8,116,0.4
6982,2021-5-11 15,5,19,28,7,122,0.4
6983,2021-5-11 16,5,18,28,7,129,0.4
6984,2021-5-11 17,5,19,30,7,124,0.4
6985,2021-5-11 18,5,28,36,9,112,0.5
6986,2021-5-11 19,6,36,44,12,95,0.6
6987,2021-5-11 20,7,39,50,15,71,0.6
6988,2021-5-11 21,7,38,44,13,52,0.5
6989,2021-5-11 22,6,37,40,12,39,0.5
6990,2021-5-11 23,5,29,34,10,33,0.5
6991,2021-5-12 0,5,22,28,8,29,0.4
6992,2021-5-12 1,4,20,24,7,30,0.4
6993,2021-5-12 2,5,19,22,6,29,0.4
6994,2021-5-12 3,6,19,24,7,27,0.4
6995,2021-5-12 4,5,22,25,8,21,0.5
6996,2021-5-12 5,5,24,24,8,20,0.4
6997,2021-5-12 6,6,27,25,8,16,0.5
6998,2021-5-12 7,6,25,26,9,19,0.5
6999,2021-5-12 8,5,24,28,12,22,0.6
7000,2021-5-12 9,5,24,30,13,26,0.5
7001,2021-5-12 10,6,20,28,12,43,0.5
7002,2021-5-12 11,7,21,35,16,59,0.5
7003,2021-5-12 12,6,18,36,17,90,0.5
7004,2021-5-12 13,6,18,39,18,110,0.5
7005,2021-5-12 14,5,15,35,17,118,0.4
7006,2021-5-12 15,6,17,40,19,139,0.5
7007,2021-5-12 16,5,21,35,17,126,0.5
7008,2021-5-12 17,5,27,36,17,99,0.5
7009,2021-5-12 18,4,17,19,8,93,0.5
7010,2021-5-12 19,4,20,24,11,79,0.6
7011,2021-5-12 20,3,22,24,12,66,0.6
7012,2021-5-12 21,4,21,21,10,62,0.6
7013,2021-5-12 22,4,20,22,10,66,0.6
7014,2021-5-12 23,4,24,22,10,55,0.6
7015,2021-5-13 0,4,21,23,11,50,0.6
7016,2021-5-13 1,4,21,22,11,46,0.6
7017,2021-5-13 2,3,24,21,11,36,0.6
7018,2021-5-13 3,3,22,20,10,41,0.6
7019,2021-5-13 4,3,21,19,9,44,0.5
7020,2021-5-13 5,3,24,21,10,36,0.5
7021,2021-5-13 6,4,25,24,12,30,0.6
7022,2021-5-13 7,4,28,28,14,24,0.6
7023,2021-5-13 8,5,34,35,18,16,0.8
7024,2021-5-13 9,7,33,39,20,21,0.9
7025,2021-5-13 10,10,31,38,19,41,0.7
7026,2021-5-13 11,8,32,44,21,62,0.6
7027,2021-5-13 12,8,26,47,23,101,0.6
7028,2021-5-13 13,6,17,31,16,128,0.5
7029,2021-5-13 14,6,18,28,14,128,0.5
7030,2021-5-13 15,6,17,24,12,124,0.5
7031,2021-5-13 16,5,20,27,12,116,0.4
7032,2021-5-13 17,4,24,31,17,92,0.5
7033,2021-5-13 18,4,31,38,21,93,0.7
7034,2021-5-13 19,4,38,45,26,78,0.9
7035,2021-5-13 20,4,42,48,27,67,0.9
7036,2021-5-13 21,4,45,40,23,49,0.7
7037,2021-5-13 22,5,58,46,26,21,0.7
7038,2021-5-13 23,6,70,50,27,6,0.8
7039,2021-5-14 0,9,52,43,22,4,0.7
7040,2021-5-14 1,6,36,31,15,6,0.6
7041,2021-5-14 2,6,28,27,13,12,0.5
7042,2021-5-14 3,6,27,26,13,12,0.5
7043,2021-5-14 4,7,28,27,14,10,0.5
7044,2021-5-14 5,7,26,28,14,12,0.5
7045,2021-5-14 6,6,32,31,16,5,0.6
7046,2021-5-14 7,6,31,30,16,8,0.6
7047,2021-5-14 8,8,30,34,18,13,0.7
7048,2021-5-14 9,7,32,38,21,14,0.7
7049,2021-5-14 10,6,22,34,19,38,0.6
7050,2021-5-14 11,5,19,34,20,54,0.5
7051,2021-5-14 12,4,18,30,18,64,0.6
7052,2021-5-14 13,4,20,46,30,98,0.6
7053,2021-5-14 14,4,14,34,17,106,0.5
7054,2021-5-14 15,3,12,9,4,74,0.5
7055,2021-5-14 16,4,20,14,6,68,0.5
7056,2021-5-14 17,4,21,18,9,67,0.6
7057,2021-5-14 18,4,25,23,12,52,0.7
7058,2021-5-14 19,4,25,25,13,49,0.7
7059,2021-5-14 20,4,30,27,15,39,0.7
7060,2021-5-14 21,5,33,32,20,33,0.8
7061,2021-5-14 22,5,42,36,22,20,0.8
7062,2021-5-14 23,5,50,36,21,7,0.8
7063,2021-5-15 0,5,48,30,16,7,0.7
7064,2021-5-15 1,6,46,34,19,6,0.6
7065,2021-5-15 2,6,41,31,17,8,0.6
7066,2021-5-15 3,6,29,27,16,17,0.6
7067,2021-5-15 4,6,22,24,13,23,0.6
7068,2021-5-15 5,5,24,23,13,20,0.6
7069,2021-5-15 6,5,24,24,13,19,0.6
7070,2021-5-15 7,5,27,26,14,14,0.6
7071,2021-5-15 8,6,28,27,14,17,0.6
7072,2021-5-15 9,5,23,23,12,30,0.6
7073,2021-5-15 10,5,20,22,12,42,0.6
7074,2021-5-15 11,5,20,22,12,59,0.6
7075,2021-5-15 12,5,19,25,14,87,0.5
7076,2021-5-15 13,5,15,26,15,120,0.5
7077,2021-5-15 14,4,15,26,14,138,0.5
7078,2021-5-15 15,5,15,24,12,133,0.5
7079,2021-5-15 16,5,16,24,12,119,0.5
7080,2021-5-15 17,4,15,25,12,123,0.4
7081,2021-5-15 18,4,18,26,12,109,0.5
7082,2021-5-15 19,4,22,28,13,96,0.5
7083,2021-5-15 20,5,24,29,14,79,0.5
7084,2021-5-15 21,5,26,32,17,63,0.5
7085,2021-5-15 22,5,25,31,16,46,0.5
7086,2021-5-15 23,5,22,31,16,40,0.5
7087,2021-5-16 0,6,20,34,17,42,0.5
7088,2021-5-16 1,6,19,33,16,41,0.5
7089,2021-5-16 2,6,20,35,17,37,0.5
7090,2021-5-16 3,5,21,34,17,32,0.5
7091,2021-5-16 4,5,22,33,18,29,0.5
7092,2021-5-16 5,5,24,33,18,26,0.5
7093,2021-5-16 6,5,28,31,17,22,0.5
7094,2021-5-16 7,5,26,30,16,25,0.5
7095,2021-5-16 8,5,28,31,17,24,0.6
7096,2021-5-16 9,5,28,33,18,26,0.6
7097,2021-5-16 10,5,26,34,19,40,0.6
7098,2021-5-16 11,5,23,36,20,58,0.5
7099,2021-5-16 12,6,22,42,24,80,0.5
7100,2021-5-16 13,6,19,45,27,121,0.5
7101,2021-5-16 14,6,18,40,24,135,0.5
7102,2021-5-16 15,5,16,34,19,142,0.5
7103,2021-5-16 16,5,17,29,16,133,0.5
7104,2021-5-16 17,5,19,27,14,124,0.5
7105,2021-5-16 18,5,23,30,16,116,0.5
7106,2021-5-16 19,5,24,32,17,93,0.5
7107,2021-5-16 20,5,27,31,15,70,0.5
7108,2021-5-16 21,5,27,30,14,49,0.5
7109,2021-5-16 22,9,32,33,16,28,0.6
7110,2021-5-16 23,8,25,32,15,28,0.5
7111,2021-5-17 0,5,22,31,14,27,0.5
7112,2021-5-17 1,6,22,29,14,23,0.5
7113,2021-5-17 2,6,24,29,15,20,0.5
7114,2021-5-17 3,6,21,28,14,21,0.5
7115,2021-5-17 4,6,20,27,14,21,0.5
7116,2021-5-17 5,6,22,27,14,19,0.5
7117,2021-5-17 6,6,27,32,16,14,0.5
7118,2021-5-17 7,9,33,42,22,8,0.6
7119,2021-5-17 8,8,30,38,20,15,0.7
7120,2021-5-17 9,9,24,44,25,28,0.7
7121,2021-5-17 10,10,25,44,25,44,0.7
7122,2021-5-17 11,9,22,33,17,65,0.6
7123,2021-5-17 12,9,18,34,18,90,0.6
7124,2021-5-17 13,7,16,30,17,98,0.5
7125,2021-5-17 14,7,18,35,22,96,0.6
7126,2021-5-17 15,7,24,40,27,93,0.7
7127,2021-5-17 16,7,37,45,26,70,0.7
7128,2021-5-17 17,4,24,35,21,51,0.6
7129,2021-5-17 18,4,22,16,9,44,0.6
7130,2021-5-17 19,3,21,19,11,43,0.8
7131,2021-5-17 20,3,17,15,9,42,0.7
7132,2021-5-17 21,3,16,13,8,54,0.6
7133,2021-5-17 22,3,15,10,6,56,0.6
7134,2021-5-17 23,3,17,13,7,42,0.6
7135,2021-5-18 0,3,17,11,6,46,0.6
7136,2021-5-18 1,3,17,14,8,33,0.6
7137,2021-5-18 2,3,18,14,7,33,0.6
7138,2021-5-18 3,3,22,16,8,24,0.6
7139,2021-5-18 4,3,19,17,9,22,0.6
7140,2021-5-18 5,3,36,32,16,3,0.7
7141,2021-5-18 6,4,36,32,15,2,0.7
7142,2021-5-18 7,4,30,28,13,5,0.7
7143,2021-5-18 8,4,34,43,20,5,1.0
7144,2021-5-18 9,4,32,40,20,9,1.0
7145,2021-5-18 10,5,36,48,26,17,1.0
7146,2021-5-18 11,7,33,61,32,54,0.7
7147,2021-5-18 12,8,27,57,26,85,0.7
7148,2021-5-18 13,7,20,41,18,124,0.6
7149,2021-5-18 14,6,14,30,14,122,0.5
7150,2021-5-18 15,4,12,9,5,69,0.5
7151,2021-5-18 16,3,19,12,6,50,0.6
7152,2021-5-18 17,2,17,13,7,53,0.6
7153,2021-5-18 18,3,26,18,10,41,0.8
7154,2021-5-18 19,3,20,15,8,48,0.7
7155,2021-5-18 20,3,26,19,11,36,0.8
7156,2021-5-18 21,3,38,19,11,24,0.8
7157,2021-5-18 22,3,39,20,11,19,0.8
7158,2021-5-18 23,3,29,19,11,22,0.8
7159,2021-5-19 0,3,23,17,9,24,0.7
7160,2021-5-19 1,3,17,14,8,30,0.6
7161,2021-5-19 2,3,30,18,9,14,0.7
7162,2021-5-19 3,3,42,24,12,3,0.7
7163,2021-5-19 4,3,41,26,14,2,0.8
7164,2021-5-19 5,3,38,32,17,3,0.7
7165,2021-5-19 6,4,42,40,22,3,0.7
7166,2021-5-19 7,6,39,35,20,6,0.7
7167,2021-5-19 8,5,33,33,20,12,0.8
7168,2021-5-19 9,5,26,27,17,25,0.7
7169,2021-5-19 10,4,28,29,18,29,0.7
7170,2021-5-19 11,5,24,35,22,53,0.7
7171,2021-5-19 12,5,18,30,17,91,0.6
7172,2021-5-19 13,5,13,24,13,108,0.6
7173,2021-5-19 14,5,10,24,12,123,0.5
7174,2021-5-19 15,6,11,20,10,119,0.5
7175,2021-5-19 16,5,11,18,9,114,0.5
7176,2021-5-19 17,2,18,20,11,104,0.5
7177,2021-5-19 18,4,21,24,12,90,0.5
7178,2021-5-19 19,4,19,24,11,78,0.5
7179,2021-5-19 20,4,20,25,12,71,0.5
7180,2021-5-19 21,4,18,24,11,55,0.5
7181,2021-5-19 22,4,17,24,11,47,0.5
7182,2021-5-19 23,4,13,24,12,44,0.5
7183,2021-5-20 0,4,13,27,13,39,0.5
7184,2021-5-20 1,4,14,28,13,35,0.5
7185,2021-5-20 2,4,17,29,14,32,0.5
7186,2021-5-20 3,5,14,29,14,32,0.5
7187,2021-5-20 4,5,15,31,15,29,0.5
7188,2021-5-20 5,5,16,29,15,27,0.5
7189,2021-5-20 6,5,21,27,14,22,0.5
7190,2021-5-20 7,4,24,28,15,20,0.6
7191,2021-5-20 8,3,28,32,17,15,0.7
7192,2021-5-20 9,3,24,33,18,21,0.7
7193,2021-5-20 10,4,21,32,18,34,0.6
7194,2021-5-20 11,5,19,32,21,52,0.6
7195,2021-5-20 12,6,17,32,19,78,0.5
7196,2021-5-20 13,6,14,33,18,102,0.5
7197,2021-5-20 14,6,12,31,16,118,0.5
7198,2021-5-20 15,7,13,32,16,112,0.5
7199,2021-5-20 16,7,16,35,17,117,0.5
7200,2021-5-20 17,6,21,35,18,108,0.6
7201,2021-5-20 18,9,23,34,17,91,0.6
7202,2021-5-20 19,9,32,42,21,69,0.7
7203,2021-5-20 20,6,37,37,18,44,0.7
7204,2021-5-20 21,8,43,41,19,25,0.7
7205,2021-5-20 22,8,36,38,18,25,0.6
7206,2021-5-20 23,6,30,30,13,21,0.6
7207,2021-5-21 0,5,26,27,11,18,0.5
7208,2021-5-21 1,4,24,24,10,17,0.5
7209,2021-5-21 2,5,19,23,10,20,0.5
7210,2021-5-21 3,5,22,26,11,17,0.5
7211,2021-5-21 4,7,25,33,16,13,0.6
7212,2021-5-21 5,8,29,34,16,10,0.6
7213,2021-5-21 6,8,29,38,18,9,0.6
7214,2021-5-21 7,11,30,42,20,9,0.6
7215,2021-5-21 8,10,27,36,18,14,0.7
7216,2021-5-21 9,9,25,31,15,20,0.6
7217,2021-5-21 10,9,22,30,14,30,0.6
7218,2021-5-21 11,8,23,32,15,45,0.6
7219,2021-5-21 12,7,16,27,12,71,0.6
7220,2021-5-21 13,6,11,27,12,104,0.5
7221,2021-5-21 14,6,8,23,10,114,0.5
7222,2021-5-21 15,6,10,22,9,124,0.5
7223,2021-5-21 16,6,12,20,9,124,0.4
7224,2021-5-21 17,6,16,20,9,116,0.5
7225,2021-5-21 18,5,18,24,10,121,0.5
7226,2021-5-21 19,5,25,29,12,102,0.6
7227,2021-5-21 20,5,32,34,15,76,0.6
7228,2021-5-21 21,5,31,31,14,56,0.5
7229,2021-5-21 22,5,32,32,13,33,0.5
7230,2021-5-21 23,5,24,29,12,28,0.5
7231,2021-5-22 0,5,20,24,10,27,0.5
7232,2021-5-22 1,6,17,22,8,28,0.5
7233,2021-5-22 2,6,18,24,8,26,0.5
7234,2021-5-22 3,6,20,24,7,24,0.5
7235,2021-5-22 4,5,14,20,6,29,0.5
7236,2021-5-22 5,4,17,20,7,25,0.5
7237,2021-5-22 6,5,20,28,12,20,0.5
7238,2021-5-22 7,5,19,21,8,22,0.5
7239,2021-5-22 8,5,20,23,9,22,0.5
7240,2021-5-22 9,6,20,25,10,28,0.6
7241,2021-5-22 10,6,20,32,14,46,0.6
7242,2021-5-22 11,7,16,33,15,77,0.5
7243,2021-5-22 12,6,14,29,12,112,0.5
7244,2021-5-22 13,6,16,32,13,143,0.5
7245,2021-5-22 14,6,13,27,12,150,0.5
7246,2021-5-22 15,6,14,26,12,136,0.4
7247,2021-5-22 16,6,13,26,13,123,0.4
7248,2021-5-22 17,6,17,28,14,109,0.4
7249,2021-5-22 18,5,22,37,17,95,0.5
7250,2021-5-22 19,5,28,46,22,81,0.5
7251,2021-5-22 20,5,32,45,22,68,0.5
7252,2021-5-22 21,5,24,33,15,54,0.5
7253,2021-5-22 22,5,26,31,13,40,0.5
7254,2021-5-22 23,6,26,32,13,32,0.6
7255,2021-5-23 0,6,29,28,11,20,0.6
7256,2021-5-23 1,6,26,23,9,19,0.5
7257,2021-5-23 2,6,32,24,9,17,0.5
7258,2021-5-23 3,7,26,24,9,17,0.5
7259,2021-5-23 4,8,26,42,21,15,0.6
7260,2021-5-23 5,9,28,37,19,12,0.6
7261,2021-5-23 6,10,29,36,18,11,0.6
7262,2021-5-23 7,12,29,32,15,13,0.6
7263,2021-5-23 8,9,27,34,17,17,0.7
7264,2021-5-23 9,8,27,34,20,27,0.7
7265,2021-5-23 10,7,21,32,19,50,0.6
7266,2021-5-23 11,6,15,29,15,80,0.5
7267,2021-5-23 12,6,14,33,17,117,0.5
7268,2021-5-23 13,6,13,42,22,150,0.5
7269,2021-5-23 14,6,12,36,19,164,0.5
7270,2021-5-23 15,6,13,24,13,144,0.4
7271,2021-5-23 16,6,12,22,12,140,0.4
7272,2021-5-23 17,6,11,24,13,154,0.4
7273,2021-5-23 18,7,14,25,14,154,0.4
7274,2021-5-23 19,6,20,29,16,146,0.5
7275,2021-5-23 20,5,29,35,16,118,0.5
7276,2021-5-23 21,6,26,29,11,81,0.5
7277,2021-5-23 22,6,28,30,10,50,0.5
7278,2021-5-23 23,5,28,28,10,34,0.5
7279,2021-5-24 0,5,23,21,7,29,0.5
7280,2021-5-24 1,5,24,18,6,24,0.5
7281,2021-5-24 2,5,23,19,6,22,0.5
7282,2021-5-24 3,5,24,20,7,19,0.5
7283,2021-5-24 4,6,26,21,7,17,0.5
7284,2021-5-24 5,6,28,22,8,14,0.5
7285,2021-5-24 6,8,35,34,13,7,0.6
7286,2021-5-24 7,13,34,44,17,9,0.7
7287,2021-5-24 8,13,26,34,13,23,0.7
7288,2021-5-24 9,11,20,25,10,33,0.6
7289,2021-5-24 10,10,16,24,10,47,0.5
7290,2021-5-24 11,7,12,20,8,70,0.5
7291,2021-5-24 12,5,13,32,14,82,0.6
7292,2021-5-24 13,4,9,28,14,77,0.7
7293,2021-5-24 14,4,8,25,13,74,0.6
7294,2021-5-24 15,4,8,26,13,79,0.6
7295,2021-5-24 16,4,11,29,15,85,0.6
7296,2021-5-24 17,4,19,34,18,88,0.6
7297,2021-5-24 18,6,21,39,22,79,0.7
7298,2021-5-24 19,8,32,54,29,75,0.7
7299,2021-5-24 20,6,21,36,20,98,0.8
7300,2021-5-24 21,7,22,27,14,88,0.8
7301,2021-5-24 22,6,18,28,16,79,0.8
7302,2021-5-24 23,6,18,31,18,68,0.9
7303,2021-5-25 0,6,16,31,18,63,0.9
7304,2021-5-25 1,6,14,28,17,59,0.9
7305,2021-5-25 2,6,21,28,17,44,0.9
7306,2021-5-25 3,6,21,26,16,38,0.9
7307,2021-5-25 4,6,13,23,14,49,0.9
7308,2021-5-25 5,5,19,23,14,37,0.9
7309,2021-5-25 6,6,21,22,13,33,0.9
7310,2021-5-25 7,6,23,22,13,32,0.9
7311,2021-5-25 8,6,24,22,13,32,0.9
7312,2021-5-25 9,6,22,23,14,40,0.9
7313,2021-5-25 10,7,24,27,15,39,0.9
7314,2021-5-25 11,7,21,29,17,64,0.9
7315,2021-5-25 12,6,13,28,16,111,0.8
7316,2021-5-25 13,6,12,29,16,124,0.7
7317,2021-5-25 14,6,13,28,14,136,0.6
7318,2021-5-25 15,6,11,19,10,107,0.5
7319,2021-5-25 16,5,16,26,16,147,0.6
7320,2021-5-25 17,4,21,34,21,158,0.6
7321,2021-5-25 18,5,25,42,28,145,0.6
7322,2021-5-25 19,5,23,38,25,132,0.7
7323,2021-5-25 20,6,26,37,24,113,0.7
7324,2021-5-25 21,9,36,35,21,63,0.7
7325,2021-5-25 22,8,44,36,21,40,0.7
7326,2021-5-25 23,15,40,29,16,35,0.6
7327,2021-5-26 0,11,34,26,14,32,0.6
7328,2021-5-26 1,9,41,30,18,21,0.6
7329,2021-5-26 2,7,26,20,12,24,0.6
7330,2021-5-26 3,6,26,19,11,19,0.6
7331,2021-5-26 4,8,30,23,13,15,0.6
7332,2021-5-26 5,11,39,34,19,7,0.6
7333,2021-5-26 6,10,35,26,15,7,0.6
7334,2021-5-26 7,8,28,21,12,10,0.7
7335,2021-5-26 8,6,26,20,11,13,0.7
7336,2021-5-26 9,6,23,18,11,24,0.6
7337,2021-5-26 10,5,24,25,16,33,0.6
7338,2021-5-26 11,7,21,26,17,53,0.6
7339,2021-5-26 12,7,17,26,14,82,0.5
7340,2021-5-26 13,6,15,19,10,96,0.5
7341,2021-5-26 14,6,13,19,10,116,0.5
7342,2021-5-26 15,6,12,18,9,114,0.5
7343,2021-5-26 16,5,18,27,14,151,0.5
7344,2021-5-26 17,5,14,18,9,133,0.5
7345,2021-5-26 18,5,19,19,9,129,0.5
7346,2021-5-26 19,5,24,21,11,111,0.5
7347,2021-5-26 20,5,32,26,13,94,0.6
7348,2021-5-26 21,3,12,12,6,67,0.5
7349,2021-5-26 22,4,16,14,7,50,0.6
7350,2021-5-26 23,4,25,19,10,30,0.7
7351,2021-5-27 0,4,25,20,10,24,0.7
7352,2021-5-27 1,4,27,22,10,19,0.7
7353,2021-5-27 2,4,28,22,10,18,0.6
7354,2021-5-27 3,4,31,24,11,13,0.7
7355,2021-5-27 4,6,39,30,13,5,0.7
7356,2021-5-27 5,8,39,32,13,4,0.7
7357,2021-5-27 6,8,38,34,14,3,0.7
7358,2021-5-27 7,10,32,38,16,8,0.7
7359,2021-5-27 8,13,31,47,23,16,0.7
7360,2021-5-27 9,15,30,59,37,30,0.7
7361,2021-5-27 10,15,25,48,29,47,0.6
7362,2021-5-27 11,10,15,32,15,76,0.6
7363,2021-5-27 12,9,13,30,14,101,0.5
7364,2021-5-27 13,9,10,24,11,115,0.5
7365,2021-5-27 14,8,10,24,11,130,0.5
7366,2021-5-27 15,6,12,21,10,119,0.5
7367,2021-5-27 16,6,11,19,9,113,0.4
7368,2021-5-27 17,6,12,22,9,115,0.4
7369,2021-5-27 18,6,16,23,10,110,0.5
7370,2021-5-27 19,5,21,26,14,89,0.5
7371,2021-5-27 20,6,19,23,12,69,0.5
7372,2021-5-27 21,4,13,16,9,62,0.5
7373,2021-5-27 22,4,28,17,8,46,0.6
7374,2021-5-27 23,5,45,33,15,22,0.7
7375,2021-5-28 0,6,46,33,14,14,0.6
7376,2021-5-28 1,7,40,30,13,13,0.6
7377,2021-5-28 2,7,40,32,14,9,0.6
7378,2021-5-28 3,12,39,37,16,8,0.7
7379,2021-5-28 4,21,35,42,18,12,0.7
7380,2021-5-28 5,18,36,46,20,8,0.7
7381,2021-5-28 6,17,37,46,19,4,0.9
7382,2021-5-28 7,20,34,48,20,7,1.1
7383,2021-5-28 8,19,26,46,21,20,1.0
7384,2021-5-28 9,13,17,33,15,38,0.8
7385,2021-5-28 10,14,16,36,16,51,0.7
7386,2021-5-28 11,9,11,20,8,67,0.5
7387,2021-5-28 12,8,11,29,12,103,0.5
7388,2021-5-28 13,8,12,30,14,125,0.5
7389,2021-5-28 14,7,9,31,10,121,0.5
7390,2021-5-28 15,6,10,32,10,119,0.5
7391,2021-5-28 16,6,8,33,9,114,0.4
7392,2021-5-28 17,6,10,35,10,112,0.4
7393,2021-5-28 18,6,15,36,12,103,0.5
7394,2021-5-28 19,7,19,37,14,86,0.5
7395,2021-5-28 20,7,24,38,16,75,0.6
7396,2021-5-28 21,10,36,39,19,55,0.6
7397,2021-5-28 22,14,29,35,16,50,0.6
7398,2021-5-28 23,15,33,35,16,26,0.6
7399,2021-5-29 0,12,30,27,12,20,0.5
7400,2021-5-29 1,9,24,21,8,20,0.5
7401,2021-5-29 2,9,23,22,8,18,0.5
7402,2021-5-29 3,12,27,27,10,15,0.5
7403,2021-5-29 4,17,37,44,19,6,0.6
7404,2021-5-29 5,19,38,48,21,4,0.6
7405,2021-5-29 6,17,41,47,20,2,0.6
7406,2021-5-29 7,18,33,43,18,9,0.6
7407,2021-5-29 8,21,30,50,22,18,0.6
7408,2021-5-29 9,18,27,46,22,27,0.6
7409,2021-5-29 10,11,16,27,12,47,0.6
7410,2021-5-29 11,8,12,25,12,68,0.6
7411,2021-5-29 12,7,13,21,10,71,0.5
7412,2021-5-29 13,6,7,19,8,80,0.5
7413,2021-5-29 14,5,8,19,8,88,0.5
7414,2021-5-29 15,4,7,19,8,96,0.5
7415,2021-5-29 16,5,8,21,9,93,0.5
7416,2021-5-29 17,4,10,13,6,68,0.5
7417,2021-5-29 18,4,16,11,6,53,0.5
7418,2021-5-29 19,3,19,15,8,46,0.6
7419,2021-5-29 20,4,21,17,9,41,0.6
7420,2021-5-29 21,4,24,22,10,32,0.6
7421,2021-5-29 22,4,27,26,12,25,0.6
7422,2021-5-29 23,3,27,29,12,20,0.6
7423,2021-5-30 0,4,26,31,13,15,0.6
7424,2021-5-30 1,3,26,32,14,10,0.6
7425,2021-5-30 2,4,28,30,12,8,0.6
7426,2021-5-30 3,5,27,32,14,11,0.6
7427,2021-5-30 4,6,27,30,13,9,0.6
7428,2021-5-30 5,7,32,34,15,6,0.6
7429,2021-5-30 6,8,38,42,19,3,0.6
7430,2021-5-30 7,11,41,75,39,6,0.7
7431,2021-5-30 8,12,41,94,54,11,0.8
7432,2021-5-30 9,12,38,98,58,27,0.8
7433,2021-5-30 10,11,32,76,48,55,0.7
7434,2021-5-30 11,9,24,61,38,89,0.7
7435,2021-5-30 12,8,19,47,28,122,0.6
7436,2021-5-30 13,6,14,29,16,122,0.6
7437,2021-5-30 14,6,12,24,13,120,0.6
