,1,2,3,4,5,6,7
6805,2021-5-3 6,9,16,16,7,64,0.4
6806,2021-5-3 7,10,14,26,7,73,0.4
6807,2021-5-3 8,10,9,17,9,95,0.4
6808,2021-5-3 9,10,10,21,9,91,0.4
6809,2021-5-3 10,9,11,28,9,88,0.4
6810,2021-5-3 11,8,26,36,12,75,0.4
6811,2021-5-3 12,8,25,32,12,75,0.4
6812,2021-5-3 13,7,19,36,13,83,0.4
6813,2021-5-3 14,9,16,29,12,89,0.4
6814,2021-5-3 15,8,18,34,13,84,0.4
6815,2021-5-3 16,9,12,28,11,92,0.4
6816,2021-5-3 17,9,27,35,11,73,0.4
6817,2021-5-3 18,8,16,28,10,84,0.3
6818,2021-5-3 19,8,10,26,12,96,0.3
6819,2021-5-3 20,8,23,33,13,83,0.3
6820,2021-5-3 21,8,9,27,11,95,0.3
6821,2021-5-3 22,10,15,34,12,87,0.3
6822,2021-5-3 23,9,10,30,12,91,0.3
6823,2021-5-4 0,10,17,36,13,73,0.3
6824,2021-5-4 1,12,17,42,13,68,0.4
6825,2021-5-4 2,12,14,43,12,66,0.4
6826,2021-5-4 3,11,14,35,12,60,0.4
6827,2021-5-4 4,14,14,32,15,55,0.4
6828,2021-5-4 5,11,22,33,13,45,0.4
6829,2021-5-4 6,9,14,43,13,54,0.4
6830,2021-5-4 7,8,24,44,13,41,0.4
6831,2021-5-4 8,9,30,51,16,35,0.4
6832,2021-5-4 9,9,12,45,16,52,0.4
6833,2021-5-4 10,10,13,33,17,55,0.4
6834,2021-5-4 11,9,12,48,15,65,0.4
6835,2021-5-4 12,9,15,48,17,66,0.4
6836,2021-5-4 13,8,8,43,13,78,0.4
6837,2021-5-4 14,9,6,33,11,77,0.4
6838,2021-5-4 15,9,9,44,11,74,0.4
6839,2021-5-4 16,9,8,41,12,78,0.3
6840,2021-5-4 17,8,16,37,15,67,0.3
6841,2021-5-4 18,8,13,39,14,62,0.3
6842,2021-5-4 19,8,20,43,16,43,0.4
6843,2021-5-4 20,9,19,44,16,41,0.3
6844,2021-5-4 21,8,17,26,11,66,0.3
6845,2021-5-4 22,8,21,22,9,60,0.3
6846,2021-5-4 23,9,21,15,7,55,0.4
6847,2021-5-5 0,9,17,3,10,61,0.4
6848,2021-5-5 1,8,23,11,14,47,0.4
6849,2021-5-5 2,9,26,8,19,42,0.4
6850,2021-5-5 3,9,25,14,17,42,0.4
6851,2021-5-5 4,9,22,15,16,43,0.4
6852,2021-5-5 5,10,18,11,18,48,0.4
6853,2021-5-5 6,10,16,15,17,52,0.4
6854,2021-5-5 7,9,18,23,30,42,0.4
6855,2021-5-5 8,9,18,26,23,42,0.4
6856,2021-5-5 9,9,18,16,12,65,0.4
6857,2021-5-5 10,9,10,17,7,79,0.4
6858,2021-5-5 11,9,10,23,9,86,0.4
6859,2021-5-5 12,8,8,25,10,94,0.4
6860,2021-5-5 13,8,7,28,10,94,0.4
6861,2021-5-5 14,8,7,31,9,95,0.4
6862,2021-5-5 15,8,15,27,8,105,0.4
6863,2021-5-5 16,8,23,36,9,115,0.4
6864,2021-5-5 17,9,31,41,13,123,0.4
6865,2021-5-5 18,10,39,43,16,110,0.4
6866,2021-5-5 19,9,33,54,18,107,0.5
6867,2021-5-5 20,8,25,48,17,106,0.5
6868,2021-5-5 21,9,12,14,9,115,0.4
6869,2021-5-5 22,7,7,37,20,116,0.4
6870,2021-5-5 23,7,7,32,20,118,0.4
6871,2021-5-6 0,8,7,36,19,113,0.4
6872,2021-5-6 1,8,6,33,14,111,0.4
6873,2021-5-6 2,8,8,36,15,107,0.4
6874,2021-5-6 3,10,12,44,17,100,0.4
6875,2021-5-6 4,8,11,41,17,103,0.4
6876,2021-5-6 5,8,10,53,17,104,0.4
6877,2021-5-6 6,8,7,38,15,105,0.4
6878,2021-5-6 7,9,15,42,18,98,0.5
6879,2021-5-6 8,9,14,55,18,102,0.5
6880,2021-5-6 9,9,14,53,17,104,0.4
6881,2021-5-6 10,9,13,48,16,113,0.4
6882,2021-5-6 11,9,10,65,16,130,0.4
6883,2021-5-6 12,9,11,58,16,135,0.4
6884,2021-5-6 13,10,11,51,13,134,0.5
6885,2021-5-6 14,10,9,40,13,142,0.4
6886,2021-5-6 15,10,10,53,14,139,0.4
6887,2021-5-6 16,9,16,56,16,140,0.4
6888,2021-5-6 17,9,21,76,18,130,0.4
6889,2021-5-6 18,8,31,65,18,117,0.4
6890,2021-5-6 19,8,29,63,19,109,0.4
6891,2021-5-6 20,8,18,58,14,115,0.4
6892,2021-5-6 21,9,19,37,14,109,0.4
6893,2021-5-6 22,8,16,31,13,108,0.4
6894,2021-5-6 23,18,18,35,13,107,0.5
6895,2021-5-7 0,10,18,38,12,104,0.5
6896,2021-5-7 1,9,10,25,12,113,0.4
6897,2021-5-7 2,8,9,39,13,114,0.4
6898,2021-5-7 3,9,11,35,13,111,0.4
6899,2021-5-7 4,9,16,34,14,94,0.4
6900,2021-5-7 5,8,34,39,15,65,0.5
6901,2021-5-7 6,8,21,60,16,79,0.5
6902,2021-5-7 7,9,27,38,17,69,0.6
6903,2021-5-7 8,9,24,38,16,81,0.6
6904,2021-5-7 9,9,30,67,17,90,0.5
6905,2021-5-7 10,10,18,71,16,113,0.5
6906,2021-5-7 11,10,14,61,16,140,0.5
6907,2021-5-7 12,9,15,69,16,135,0.5
6908,2021-5-7 13,7,16,52,16,138,0.4
6909,2021-5-7 14,7,18,45,16,125,0.4
6910,2021-5-7 15,7,19,44,15,120,0.4
6911,2021-5-7 16,7,20,44,15,121,0.4
6912,2021-5-7 17,8,17,45,16,120,0.4
6913,2021-5-7 18,8,21,41,17,120,0.4
6914,2021-5-7 19,8,23,47,18,110,0.4
6915,2021-5-7 20,9,37,47,18,84,0.4
6916,2021-5-7 21,8,40,49,20,76,0.4
6917,2021-5-7 22,9,35,50,21,74,0.4
6918,2021-5-7 23,8,29,45,19,67,0.4
6919,2021-5-8 0,9,23,33,18,73,0.3
6920,2021-5-8 1,9,21,33,21,65,0.4
6921,2021-5-8 2,9,22,32,19,56,0.4
6922,2021-5-8 3,9,34,28,25,36,0.4
6923,2021-5-8 4,10,51,39,26,15,0.4
6924,2021-5-8 5,10,53,42,19,5,0.4
6925,2021-5-8 6,10,53,43,19,6,0.5
6926,2021-5-8 7,10,51,60,18,13,0.5
6927,2021-5-8 8,10,36,46,17,31,0.5
6928,2021-5-8 9,9,26,30,13,51,0.4
6929,2021-5-8 10,8,18,29,10,68,0.4
6930,2021-5-8 11,8,17,53,11,84,0.4
6931,2021-5-8 12,8,16,49,12,103,0.4
6932,2021-5-8 13,7,10,41,12,116,0.4
6933,2021-5-8 14,7,10,38,11,124,0.4
6934,2021-5-8 15,7,11,40,12,135,0.4
6935,2021-5-8 16,8,14,42,12,141,0.4
6936,2021-5-8 17,8,18,26,14,141,0.5
6937,2021-5-8 18,7,21,39,14,135,0.5
6938,2021-5-8 19,6,22,37,14,107,0.5
6939,2021-5-8 20,8,40,43,15,65,0.6
6940,2021-5-8 21,7,44,43,15,48,0.6
6941,2021-5-8 22,8,56,52,15,26,0.6
6942,2021-5-8 23,8,43,50,13,26,0.5
6943,2021-5-9 0,7,33,38,11,25,0.5
6944,2021-5-9 1,7,36,25,12,18,0.5
6945,2021-5-9 2,7,38,32,13,14,0.5
6946,2021-5-9 3,7,42,34,13,7,0.5
6947,2021-5-9 4,7,41,33,13,4,0.5
6948,2021-5-9 5,7,39,30,13,4,0.5
6949,2021-5-9 6,7,33,36,15,4,0.6
6950,2021-5-9 7,7,31,36,16,6,0.7
6951,2021-5-9 8,8,28,36,17,17,0.6
6952,2021-5-9 9,8,19,31,14,42,0.5
6953,2021-5-9 10,7,20,37,16,52,0.5
6954,2021-5-9 11,7,20,47,16,66,0.5
6955,2021-5-9 12,7,10,40,14,87,0.5
6956,2021-5-9 13,7,7,32,13,105,0.5
6957,2021-5-9 14,6,5,28,12,114,0.5
6958,2021-5-9 15,7,6,27,11,104,0.4
6959,2021-5-9 16,6,8,27,14,106,0.4
6960,2021-5-9 17,7,9,29,18,118,0.4
6961,2021-5-9 18,7,12,35,18,97,0.4
6962,2021-5-9 19,8,17,33,18,75,0.4
6963,2021-5-9 20,8,20,28,18,65,0.4
6964,2021-5-9 21,8,29,28,18,49,0.4
6965,2021-5-9 22,8,31,41,17,37,0.4
6966,2021-5-9 23,8,17,29,13,48,0.4
6967,2021-5-10 0,8,12,20,10,49,0.4
6968,2021-5-10 1,9,7,13,9,56,0.3
6969,2021-5-10 2,8,7,13,8,55,0.3
6970,2021-5-10 3,8,6,12,8,55,0.3
6971,2021-5-10 4,8,6,12,6,51,0.3
6972,2021-5-10 5,8,6,7,6,49,0.3
6973,2021-5-10 6,8,7,9,5,49,0.3
6974,2021-5-10 7,8,9,6,5,48,0.3
6975,2021-5-10 8,8,8,5,4,45,0.3
6976,2021-5-10 9,8,7,11,4,45,0.3
6977,2021-5-10 10,8,6,17,3,52,0.3
6978,2021-5-10 11,8,6,21,4,58,0.3
6979,2021-5-10 12,9,5,22,4,63,0.3
6980,2021-5-10 13,9,5,24,5,69,0.3
6981,2021-5-10 14,8,6,26,6,68,0.3
6982,2021-5-10 15,8,6,27,5,69,0.3
6983,2021-5-10 16,7,7,29,6,68,0.3
6984,2021-5-10 17,7,9,26,7,69,0.3
6985,2021-5-10 18,7,13,26,8,70,0.3
6986,2021-5-10 19,6,13,24,8,63,0.4
6987,2021-5-10 20,7,14,22,8,55,0.4
6988,2021-5-10 21,7,11,12,7,52,0.4
6989,2021-5-10 22,8,10,11,6,50,0.3
6990,2021-5-10 23,7,7,12,6,51,0.3
6991,2021-5-11 0,8,6,12,5,49,0.3
6992,2021-5-11 1,8,6,7,5,50,0.3
6993,2021-5-11 2,8,5,13,5,55,0.3
6994,2021-5-11 3,8,5,14,5,54,0.3
6995,2021-5-11 4,7,4,10,4,53,0.3
6996,2021-5-11 5,7,5,10,4,50,0.3
6997,2021-5-11 6,8,6,11,4,48,0.3
6998,2021-5-11 7,8,14,14,6,38,0.4
6999,2021-5-11 8,8,13,25,6,39,0.4
7000,2021-5-11 9,7,12,21,6,42,0.4
7001,2021-5-11 10,7,12,34,6,45,0.4
7002,2021-5-11 11,7,10,31,7,51,0.3
7003,2021-5-11 12,8,9,38,7,56,0.3
7004,2021-5-11 13,9,6,35,6,68,0.3
7005,2021-5-11 14,8,6,32,6,67,0.3
7006,2021-5-11 15,8,6,19,5,76,0.3
7007,2021-5-11 16,8,6,17,6,75,0.3
7008,2021-5-11 17,9,8,21,7,70,0.3
7009,2021-5-11 18,8,12,25,7,57,0.4
7010,2021-5-11 19,8,12,24,9,47,0.4
7011,2021-5-11 20,8,12,22,8,43,0.4
7012,2021-5-11 21,8,13,15,8,41,0.4
7013,2021-5-11 22,9,10,14,7,43,0.3
7014,2021-5-11 23,8,7,11,6,46,0.3
7015,2021-5-12 0,10,9,14,6,40,0.3
7016,2021-5-12 1,10,6,20,6,41,0.3
7017,2021-5-12 2,10,5,13,6,42,0.3
7018,2021-5-12 3,10,6,16,7,39,0.3
7019,2021-5-12 4,11,9,14,7,34,0.3
7020,2021-5-12 5,9,24,19,9,11,0.4
7021,2021-5-12 6,8,26,22,10,6,0.4
7022,2021-5-12 7,9,23,27,11,9,0.5
7023,2021-5-12 8,10,24,38,14,15,0.5
7024,2021-5-12 9,9,9,47,13,42,0.4
7025,2021-5-12 10,8,7,44,14,52,0.3
7026,2021-5-12 11,8,6,20,13,63,0.3
7027,2021-5-12 12,7,7,24,12,70,0.3
7028,2021-5-12 13,8,6,22,11,74,0.3
7029,2021-5-12 14,8,6,31,10,66,0.3
7030,2021-5-12 15,7,5,21,9,63,0.3
7031,2021-5-12 16,8,5,18,9,61,0.3
7032,2021-5-12 17,10,5,18,7,60,0.3
7033,2021-5-12 18,12,8,27,7,57,0.4
7034,2021-5-12 19,11,9,19,8,51,0.4
7035,2021-5-12 20,8,10,24,8,47,0.3
7036,2021-5-12 21,8,14,17,8,39,0.3
7037,2021-5-12 22,9,11,25,8,41,0.3
7038,2021-5-12 23,9,6,16,7,45,0.3
7039,2021-5-13 0,10,6,15,8,44,0.3
7040,2021-5-13 1,10,8,20,10,40,0.3
7041,2021-5-13 2,10,13,26,11,35,0.4
7042,2021-5-13 3,11,13,35,11,36,0.4
7043,2021-5-13 4,11,5,11,8,42,0.3
7044,2021-5-13 5,10,5,12,9,42,0.3
7045,2021-5-13 6,10,6,15,13,41,0.3
7046,2021-5-13 7,11,5,18,17,44,0.3
7047,2021-5-13 8,8,6,12,15,45,0.3
7048,2021-5-13 9,8,10,30,15,44,0.4
7049,2021-5-13 10,8,10,34,13,54,0.4
7050,2021-5-13 11,8,9,29,11,58,0.4
7051,2021-5-13 12,7,12,33,10,55,0.4
7052,2021-5-13 13,7,7,22,8,59,0.3
7053,2021-5-13 14,7,5,21,7,54,0.3
7054,2021-5-13 15,7,5,12,6,55,0.3
7055,2021-5-13 16,7,9,25,8,55,0.3
7056,2021-5-13 17,8,8,20,9,55,0.3
7057,2021-5-13 18,7,11,28,9,55,0.3
7058,2021-5-13 19,8,11,16,10,47,0.4
7059,2021-5-13 20,7,14,23,10,39,0.4
7060,2021-5-13 21,8,17,13,9,31,0.3
7061,2021-5-13 22,7,18,14,9,27,0.3
7062,2021-5-13 23,9,13,37,8,38,0.4
7063,2021-5-14 0,9,8,11,7,38,0.3
7064,2021-5-14 1,8,6,14,6,40,0.3
7065,2021-5-14 2,9,10,16,6,36,0.3
7066,2021-5-14 3,9,12,18,8,34,0.3
7067,2021-5-14 4,8,5,17,11,45,0.3
7068,2021-5-14 5,8,6,18,12,44,0.3
7069,2021-5-14 6,9,8,21,16,42,0.3
7070,2021-5-14 7,10,14,28,17,36,0.4
7071,2021-5-14 8,9,11,33,13,42,0.4
7072,2021-5-14 9,10,12,26,8,41,0.4
7073,2021-5-14 10,10,9,16,6,50,0.4
7074,2021-5-14 11,10,9,25,8,57,0.4
7075,2021-5-14 12,10,7,24,8,64,0.4
7076,2021-5-14 13,10,6,29,9,66,0.4
7077,2021-5-14 14,9,9,23,10,63,0.4
7078,2021-5-14 15,8,7,26,9,60,0.3
7079,2021-5-14 16,8,8,21,10,59,0.3
7080,2021-5-14 17,9,9,28,9,60,0.3
7081,2021-5-14 18,9,12,26,9,50,0.3
7082,2021-5-14 19,8,10,22,8,52,0.3
7083,2021-5-14 20,8,12,26,9,48,0.3
7084,2021-5-14 21,9,11,19,9,52,0.3
7085,2021-5-14 22,9,11,22,7,45,0.3
7086,2021-5-14 23,10,14,22,6,38,0.3
7087,2021-5-15 0,9,14,22,7,38,0.3
7088,2021-5-15 1,9,12,22,6,36,0.3
7089,2021-5-15 2,9,9,13,5,39,0.3
7090,2021-5-15 3,9,6,12,6,42,0.3
7091,2021-5-15 4,9,6,13,5,40,0.3
7092,2021-5-15 5,8,13,14,7,33,0.3
7093,2021-5-15 6,9,13,42,8,32,0.3
7094,2021-5-15 7,10,9,26,7,41,0.3
7095,2021-5-15 8,10,10,18,7,45,0.4
7096,2021-5-15 9,10,6,24,8,59,0.4
7097,2021-5-15 10,9,5,20,8,69,0.3
7098,2021-5-15 11,9,5,22,8,76,0.3
7099,2021-5-15 12,9,7,34,10,76,0.3
7100,2021-5-15 13,8,5,28,9,78,0.3
7101,2021-5-15 14,9,6,24,8,81,0.3
7102,2021-5-15 15,9,8,38,9,82,0.3
7103,2021-5-15 16,9,10,47,9,84,0.2
7104,2021-5-15 17,10,6,39,10,94,0.2
7105,2021-5-15 18,9,6,37,11,90,0.2
7106,2021-5-15 19,9,10,28,13,76,0.2
7107,2021-5-15 20,10,8,28,10,74,0.2
7108,2021-5-15 21,9,9,16,9,64,0.2
7109,2021-5-15 22,11,8,14,8,61,0.2
7110,2021-5-15 23,10,7,17,8,60,0.1
7111,2021-5-16 0,11,5,14,7,60,0.1
7112,2021-5-16 1,11,5,10,6,58,0.1
7113,2021-5-16 2,11,5,12,6,56,0.1
7114,2021-5-16 3,11,5,13,6,53,0.1
7115,2021-5-16 4,12,5,12,7,49,0.1
7116,2021-5-16 5,12,5,11,6,47,0.1
7117,2021-5-16 6,11,5,10,6,47,0.1
7118,2021-5-16 7,11,7,10,6,44,0.1
7119,2021-5-16 8,10,9,14,6,45,0.1
7120,2021-5-16 9,10,7,16,5,51,0.1
7121,2021-5-16 10,10,6,28,5,59,0.1
7122,2021-5-16 11,8,6,42,5,70,0.2
7123,2021-5-16 12,8,5,31,8,77,0.3
7124,2021-5-16 13,9,5,28,9,82,0.4
7125,2021-5-16 14,9,6,40,8,82,0.4
7126,2021-5-16 15,9,5,32,8,81,0.4
7127,2021-5-16 16,10,6,24,9,77,0.4
7128,2021-5-16 17,10,6,24,9,76,0.4
7129,2021-5-16 18,9,10,31,8,65,0.5
7130,2021-5-16 19,9,11,31,9,55,0.5
7131,2021-5-16 20,9,13,19,10,47,0.5
7132,2021-5-16 21,8,15,16,9,42,0.5
7133,2021-5-16 22,8,12,17,9,46,0.5
7134,2021-5-16 23,9,7,19,8,50,0.5
7135,2021-5-17 0,9,6,20,7,49,0.4
7136,2021-5-17 1,8,5,15,6,49,0.4
7137,2021-5-17 2,8,6,17,6,49,0.4
7138,2021-5-17 3,8,5,16,6,49,0.4
7139,2021-5-17 4,8,6,10,5,46,0.4
7140,2021-5-17 5,9,5,11,5,47,0.4
7141,2021-5-17 6,10,6,6,10,44,0.5
7142,2021-5-17 7,11,10,13,7,38,0.5
7143,2021-5-17 8,12,8,14,4,41,0.5
7144,2021-5-17 9,12,8,7,5,42,0.5
7145,2021-5-17 10,12,7,25,4,49,0.4
7146,2021-5-17 11,10,7,17,5,64,0.4
7147,2021-5-17 12,10,8,25,4,71,0.5
7148,2021-5-17 13,10,6,17,2,79,0.4
7149,2021-5-17 14,10,5,17,2,83,0.4
7150,2021-5-17 15,10,6,21,2,78,0.4
7151,2021-5-17 16,10,7,25,2,74,0.4
7152,2021-5-17 17,10,8,29,4,59,0.5
7153,2021-5-17 18,10,12,14,4,50,0.5
7154,2021-5-17 19,9,10,23,5,44,0.5
7155,2021-5-17 20,10,12,23,6,38,0.5
7156,2021-5-17 21,10,14,11,6,37,0.6
7157,2021-5-17 22,9,10,12,6,37,0.6
7158,2021-5-17 23,9,9,4,4,36,0.6
7159,2021-5-18 0,8,9,9,4,34,0.6
7160,2021-5-18 1,7,10,9,5,32,0.6
7161,2021-5-18 2,9,8,14,5,35,0.6
7162,2021-5-18 3,8,12,5,4,29,0.7
7163,2021-5-18 4,8,19,9,4,18,0.7
7164,2021-5-18 5,8,9,13,5,30,0.7
7165,2021-5-18 6,7,8,18,6,33,0.7
7166,2021-5-18 7,8,10,8,6,31,0.7
7167,2021-5-18 8,8,9,15,6,37,0.7
7168,2021-5-18 9,7,5,11,5,48,0.7
7169,2021-5-18 10,7,5,29,5,52,0.7
7170,2021-5-18 11,7,5,24,5,56,0.7
7171,2021-5-18 12,6,6,14,5,67,0.7
7172,2021-5-18 13,7,5,16,6,81,0.7
7173,2021-5-18 14,6,5,23,8,85,0.7
7174,2021-5-18 15,6,7,38,8,76,0.7
7175,2021-5-18 16,6,9,24,9,76,0.7
7176,2021-5-18 17,8,11,27,8,63,0.7
7177,2021-5-18 18,9,16,17,9,49,0.7
7178,2021-5-18 19,9,15,30,8,47,0.7
7179,2021-5-18 20,9,15,23,9,43,0.7
7180,2021-5-18 21,8,15,20,9,45,0.7
7181,2021-5-18 22,8,16,9,8,42,0.7
7182,2021-5-18 23,8,12,24,8,41,0.7
7183,2021-5-19 0,9,6,20,8,45,0.7
7184,2021-5-19 1,10,6,20,8,41,0.7
7185,2021-5-19 2,10,6,17,7,41,0.7
7186,2021-5-19 3,9,4,8,7,50,0.7
7187,2021-5-19 4,10,5,17,8,49,0.7
7188,2021-5-19 5,10,6,15,7,46,0.7
7189,2021-5-19 6,9,5,21,7,44,0.7
7190,2021-5-19 7,9,6,7,7,41,0.7
7191,2021-5-19 8,10,6,2,7,41,0.7
7192,2021-5-19 9,8,6,15,10,47,0.7
7193,2021-5-19 10,9,5,14,12,57,0.7
7194,2021-5-19 11,10,4,17,15,60,0.6
7195,2021-5-19 12,10,4,20,13,63,0.5
7196,2021-5-19 13,11,4,28,12,65,0.5
7197,2021-5-19 14,10,6,28,13,64,0.4
7198,2021-5-19 15,10,5,24,11,65,0.4
7199,2021-5-19 16,10,5,19,11,61,0.4
7200,2021-5-19 17,10,5,16,12,61,0.4
7201,2021-5-19 18,10,7,35,14,58,0.5
7202,2021-5-19 19,11,6,19,14,58,0.5
7203,2021-5-19 20,11,6,20,14,55,0.5
7204,2021-5-19 21,11,5,12,11,53,0.4
7205,2021-5-19 22,11,5,14,10,54,0.4
7206,2021-5-19 23,10,6,26,10,51,0.4
7207,2021-5-20 0,10,5,15,10,51,0.4
7208,2021-5-20 1,10,7,15,10,48,0.4
7209,2021-5-20 2,11,5,16,10,49,0.4
7210,2021-5-20 3,12,4,12,8,48,0.4
7211,2021-5-20 4,11,4,10,8,48,0.4
7212,2021-5-20 5,10,5,12,7,48,0.4
7213,2021-5-20 6,10,5,11,7,51,0.4
7214,2021-5-20 7,11,7,13,8,47,0.5
7215,2021-5-20 8,10,10,16,8,42,0.5
7216,2021-5-20 9,10,14,17,10,40,0.5
7217,2021-5-20 10,10,9,36,8,47,0.5
7218,2021-5-20 11,10,9,27,9,54,0.5
7219,2021-5-20 12,10,7,18,8,66,0.5
7220,2021-5-20 13,10,6,23,8,72,0.4
7221,2021-5-20 14,10,5,39,8,75,0.4
7222,2021-5-20 15,11,8,24,8,72,0.4
7223,2021-5-20 16,11,10,44,10,63,0.4
7224,2021-5-20 17,12,10,28,10,67,0.4
7225,2021-5-20 18,11,11,30,10,63,0.5
7226,2021-5-20 19,11,12,25,9,49,0.5
7227,2021-5-20 20,11,12,21,10,43,0.5
7228,2021-5-20 21,10,11,18,9,40,0.5
7229,2021-5-20 22,10,10,18,8,39,0.5
7230,2021-5-20 23,10,7,20,7,38,0.5
7231,2021-5-21 0,10,6,16,7,38,0.5
7232,2021-5-21 1,10,6,13,7,36,0.4
7233,2021-5-21 2,9,6,17,7,33,0.4
7234,2021-5-21 3,10,8,7,7,29,0.4
7235,2021-5-21 4,10,6,15,6,33,0.4
7236,2021-5-21 5,10,7,10,5,33,0.4
7237,2021-5-21 6,10,11,14,6,27,0.5
7238,2021-5-21 7,10,25,26,8,8,0.5
7239,2021-5-21 8,10,14,11,7,29,0.5
7240,2021-5-21 9,10,12,20,7,34,0.5
7241,2021-5-21 10,10,11,31,7,43,0.5
7242,2021-5-21 11,10,9,22,7,51,0.5
7243,2021-5-21 12,9,7,20,6,58,0.4
7244,2021-5-21 13,10,6,22,6,64,0.4
7245,2021-5-21 14,9,5,17,6,71,0.4
7246,2021-5-21 15,9,5,16,6,72,0.4
7247,2021-5-21 16,9,6,28,6,70,0.4
7248,2021-5-21 17,8,6,18,7,61,0.4
7249,2021-5-21 18,7,6,19,6,53,0.4
7250,2021-5-21 19,6,7,18,6,45,0.4
7251,2021-5-21 20,5,6,18,7,40,0.4
7252,2021-5-21 21,4,6,13,7,36,0.4
7253,2021-5-21 22,5,7,17,6,36,0.4
7254,2021-5-21 23,5,5,17,6,37,0.4
7255,2021-5-22 0,5,5,9,5,38,0.4
7256,2021-5-22 1,5,4,10,4,40,0.4
7257,2021-5-22 2,6,5,14,2,40,0.4
7258,2021-5-22 3,5,5,11,2,37,0.4
7259,2021-5-22 4,6,5,6,2,36,0.4
7260,2021-5-22 5,6,8,4,2,31,0.4
7261,2021-5-22 6,6,26,27,4,7,0.5
7262,2021-5-22 7,5,20,29,5,14,0.6
7263,2021-5-22 8,5,8,5,3,33,0.5
7264,2021-5-22 9,6,6,16,4,43,0.5
7265,2021-5-22 10,6,5,10,5,53,0.5
7266,2021-5-22 11,7,4,17,6,62,0.4
7267,2021-5-22 12,6,4,15,7,67,0.4
7268,2021-5-22 13,6,4,23,8,68,0.4
7269,2021-5-22 14,7,4,20,8,65,0.4
7270,2021-5-22 15,6,6,27,8,62,0.4
7271,2021-5-22 16,5,7,43,10,58,0.4
7272,2021-5-22 17,5,7,28,9,55,0.4
7273,2021-5-22 18,5,6,21,8,51,0.4
7274,2021-5-22 19,5,5,18,8,49,0.5
7275,2021-5-22 20,5,7,13,7,44,0.5
7276,2021-5-22 21,6,7,13,6,41,0.5
7277,2021-5-22 22,6,11,4,6,37,0.4
7278,2021-5-22 23,6,8,14,5,39,0.4
7279,2021-5-23 0,7,5,12,4,43,0.4
7280,2021-5-23 1,7,5,10,2,41,0.4
7281,2021-5-23 2,6,5,9,1,43,0.4
7282,2021-5-23 3,6,5,2,1,45,0.4
7283,2021-5-23 4,7,5,4,1,47,0.4
7284,2021-5-23 5,7,5,7,1,45,0.4
7285,2021-5-23 6,7,6,6,1,46,0.4
7286,2021-5-23 7,7,8,8,1,42,0.5
7287,2021-5-23 8,7,9,7,1,44,0.4
7288,2021-5-23 9,6,6,22,1,48,0.4
7289,2021-5-23 10,6,5,21,1,54,0.4
7290,2021-5-23 11,6,5,16,1,58,0.4
7291,2021-5-23 12,5,4,20,1,61,0.4
7292,2021-5-23 13,5,3,10,2,57,0.4
7293,2021-5-23 14,5,4,15,2,60,0.4
7294,2021-5-23 15,5,5,16,2,61,0.4
7295,2021-5-23 16,5,5,21,2,61,0.4
7296,2021-5-23 17,5,5,20,3,65,0.4
7297,2021-5-23 18,6,6,21,4,60,0.4
7298,2021-5-23 19,7,10,18,6,47,0.4
7299,2021-5-23 20,6,13,23,8,38,0.4
7300,2021-5-23 21,5,16,24,8,34,0.4
7301,2021-5-23 22,6,13,37,7,40,0.4
7302,2021-5-23 23,7,10,21,5,46,0.4
7303,2021-5-24 0,7,7,8,3,42,0.4
7304,2021-5-24 1,6,6,9,4,39,0.4
7305,2021-5-24 2,6,6,6,4,38,0.4
7306,2021-5-24 3,7,5,5,3,38,0.4
7307,2021-5-24 4,7,5,3,4,42,0.4
7308,2021-5-24 5,7,5,8,3,43,0.4
7309,2021-5-24 6,6,8,6,4,37,0.5
7310,2021-5-24 7,7,20,11,5,20,0.5
7311,2021-5-24 8,6,17,8,4,26,0.5
7312,2021-5-24 9,6,12,5,4,38,0.5
7313,2021-5-24 10,6,10,24,5,51,0.5
7314,2021-5-24 11,5,7,28,5,66,0.4
7315,2021-5-24 12,5,12,23,6,71,0.5
7316,2021-5-24 13,5,13,20,6,76,0.4
7317,2021-5-24 14,5,21,13,8,66,0.5
7318,2021-5-24 15,6,21,22,10,64,0.5
7319,2021-5-24 16,5,15,0,6,66,0.4
7320,2021-5-24 17,5,22,26,7,62,0.5
7321,2021-5-24 18,5,21,27,6,67,0.5
7322,2021-5-24 19,5,22,33,6,58,0.5
7323,2021-5-24 20,5,17,19,5,59,0.5
7324,2021-5-24 21,5,28,18,8,42,0.5
7325,2021-5-24 22,6,47,38,17,19,0.6
7326,2021-5-24 23,6,52,49,12,5,0.6
7327,2021-5-25 0,6,24,48,4,30,0.5
7328,2021-5-25 1,6,40,36,9,6,0.6
7329,2021-5-25 2,6,35,39,7,8,0.6
7330,2021-5-25 3,6,41,29,11,6,0.6
7331,2021-5-25 4,6,44,47,12,5,0.6
7332,2021-5-25 5,8,34,37,14,15,0.6
7333,2021-5-25 6,8,30,32,18,16,0.6
7334,2021-5-25 7,7,25,32,16,24,0.6
7335,2021-5-25 8,7,23,31,17,33,0.7
7336,2021-5-25 9,7,22,36,15,48,0.7
7337,2021-5-25 10,7,23,58,12,69,0.6
7338,2021-5-25 11,7,8,26,6,78,0.5
7339,2021-5-25 12,7,7,28,4,71,0.5
7340,2021-5-25 13,6,10,17,4,47,0.4
7341,2021-5-25 14,6,17,13,4,39,0.5
