,pre_y0,pre_y1,pre_y2,pre_y3,pre_y4,pre_y5
6001,3.593065,14.96884,12.12098,9.363241,63.32581,0.1588223
6002,3.368821,15.46155,12.06041,9.202782,67.30575,0.1588493
6003,3.338931,16.30325,12.08797,9.142538,64.69711,0.1594277
6004,3.548756,18.09823,11.86186,8.863737,56.53239,0.1619227
6005,3.997108,21.03438,11.59587,8.457494,45.363,0.1654924
6006,4.833703,27.01304,11.78818,8.368538,30.0078,0.1745054
6007,5.815787,35.67125,12.60351,8.685563,10.365975,0.1864115
6008,6.212518,36.36581,13.03699,8.628608,2.066003,0.2037199
6009,7.487859,35.64575,13.4157,8.732422,0.4313379,0.2187568
6010,8.769302,36.84367,13.37904,8.700075,0.2882844,0.2296125
6011,10.246351,38.89379,13.39338,9.138353,0.046252,0.2990446
6012,9.207612,40.24201,13.30764,9.387028,0.013039057,0.3406891
6013,5.384947,36.3999,11.14996,7.707071,0.3819561,0.2987379
6014,2.170586,33.71319,10.271244,7.024352,5.246474,0.2351507
6015,1.80561,34.80331,10.195016,6.938689,6.17138,0.2236161
6016,1.773051,35.72397,10.19635,6.928012,7.27575,0.2226304
6017,2.0452,39.76476,10.60345,7.163605,3.8956159,0.2360804
6018,2.221943,41.57408,11.97433,7.923831,1.6051566,0.2626238
6019,3.366212,43.38492,15.34534,10.066024,1.0433876,0.3170057
6020,5.591455,42.99898,18.42121,12.28064,3.319185,0.3986366
6021,6.190209,37.60487,16.52061,11.31291,7.177924,0.391207
6022,6.420403,32.39291,14.50248,9.992002,15.039334,0.3562907
6023,5.565222,32.00954,13.99268,9.963525,25.37037,0.3215883
6024,4.130006,28.72792,13.65203,9.93201,43.20164,0.2828569
6025,4.201129,28.13623,12.82249,9.47773,56.46443,0.26303
6026,4.196896,28.11049,11.85733,8.848587,61.99753,0.2497048
6027,4.054339,27.13038,10.047325,7.479927,62.10003,0.2310326
6028,4.134297,27.52722,8.626007,6.171658,47.18843,0.21774
6029,3.449119,27.97002,9.094869,6.352454,27.45998,0.2127449
6030,3.038072,27.19149,9.746014,6.541105,11.445552,0.1992929
6031,3.15738,31.28554,11.55679,7.613529,1.360508,0.2227781
6032,2.682526,31.2147,11.73066,7.599676,0.06728748,0.227222
6033,2.837463,33.5537,11.25257,7.273855,0.1824754,0.2339553
6034,3.0259,35.27146,11.50293,7.52827,0.2453588,0.2428318
6035,2.89033,34.42391,10.195824,6.842227,0.6489986,0.2232699
6036,2.641773,31.71658,8.496412,5.848033,1.890914,0.192929
6037,2.292471,26.31478,7.173685,4.773415,4.655764,0.1816709
6038,1.248594,20.99303,6.370725,4.200633,7.210526,0.1511116
6039,1.369755,21.37603,6.636872,4.400615,6.183763,0.1449711
6040,1.437527,24.05467,7.606879,5.10931,3.792739,0.1521008
6041,1.3596308,24.59136,8.562122,5.736831,3.2785375,0.1622497
6042,1.52788,27.10488,9.778943,6.36707,2.6394845,0.1784035
6043,2.628451,32.59788,12.8291,8.224116,0.8336509,0.2315362
6044,3.76379,32.97067,14.2579,9.321208,3.328538,0.2866678
6045,3.681339,28.16398,14.64185,9.862604,10.771577,0.3233768
6046,3.082509,30.61363,14.30096,10.036633,13.355255,0.3061843
6047,2.613756,29.81573,10.988228,7.934571,22.7745,0.2539485
6048,3.676504,23.2258,8.821479,6.271429,44.7893,0.211393
6049,4.103188,21.74485,7.878479,5.796087,54.22102,0.2020134
6050,4.008965,22.45301,7.6366,5.750442,55.8665,0.2000219
6051,4.08536,23.25594,7.700031,5.754326,50.9428,0.1977054
6052,4.352471,24.10188,7.919224,5.806146,39.96534,0.2032879
6053,4.55094,24.95529,8.4681,6.126543,27.56996,0.210722
6054,5.293845,29.0429,9.176796,6.615453,15.36125,0.2255102
6055,5.395379,35.60972,10.679223,7.681818,2.295102,0.2480073
6056,4.040169,35.85816,11.34028,8.049564,0.2460834,0.2444919
6057,4.063005,37.91546,11.82437,8.42643,0.2679036,0.2489168
6058,4.936682,39.37551,13.53076,9.724479,0.142337289,0.2887337
6059,5.335544,39.42546,15.37875,11.24015,0.020020926,0.3409303
6060,4.765541,37.52208,14.86755,10.88441,0.040425625,0.3214895
6061,2.637734,28.19281,8.568721,6.076625,2.4164068,0.2207833
6062,1.28765,23.76693,7.049762,5.023807,7.760727,0.183009
6063,1.1083717,22.08191,7.029562,5.029779,9.967247,0.1783704
6064,1.1774898,25.13468,7.952505,5.624155,6.529488,0.1807719
6065,1.3951772,28.14302,9.645395,6.921049,3.5973264,0.1793073
6066,1.469841,29.68731,9.742811,6.881164,2.6015598,0.1723339
6067,2.456789,33.11132,12.14667,8.282468,1.0471435,0.2123827
6068,2.701477,26.38063,11.86717,8.33277,9.126851,0.2231033
6069,2.563196,24.67621,14.50252,10.5201,13.60162,0.2541648
6070,2.797192,27.15698,17.60147,13.3402,18.45791,0.2985481
6071,2.70941,28.51755,17.17925,13.39756,29.44765,0.2866898
6072,2.778669,32.09929,16.99943,13.80143,46.32775,0.287831
6073,2.984953,33.21823,17.61543,14.5676,64.31614,0.282272
6074,2.889711,31.40208,16.55128,13.62747,78.40897,0.2666683
6075,2.850037,30.79081,14.99889,12.35278,78.62272,0.2520283
6076,3.272819,33.75087,13.23484,10.942386,64.99219,0.2476288
6077,4.486933,37.31713,11.78985,9.615266,42.94772,0.24913
6078,5.375014,38.0163,10.927118,8.861305,22.54459,0.2409674
6079,5.614385,42.09695,11.459105,9.163358,3.354158,0.2499222
6080,5.42602,39.18764,12.225166,9.631118,0.10498495,0.2646944
6081,6.586455,38.40558,13.66512,10.757949,0.010278014,0.2893953
6082,7.26693,40.11571,15.91898,12.53017,0.006778713,0.3404783
6083,7.86338,41.46197,18.68643,14.89549,0.00550714,0.4117732
6084,9.248428,40.52018,17.50479,14.3428,0.003888014,0.3952296
6085,9.44447,32.61065,11.7696,9.514435,0.003636524,0.3358022
6086,4.871589,31.68555,11.05741,8.846174,0.12598473,0.2717013
6087,3.8968,30.25453,11.133334,8.844958,0.94886431,0.2525422
6088,4.007927,29.91239,10.933539,8.639268,0.938401048,0.2433094
6089,3.157098,29.83234,11.96179,9.366074,0.822462218,0.2590575
6090,1.395893,32.61782,21.21996,16.72052,0.37632744,0.3371814
6091,2.595693,35.06132,31.10068,25.23357,0.1530152,0.4256612
6092,2.694224,34.38692,27.33305,21.91657,2.034234,0.3674129
6093,2.661242,31.8973,28.25745,23.20466,6.16914,0.3441542
6094,5.555295,38.19905,25.56908,21.1438,17.86705,0.3454459
6095,8.206044,49.73172,24.71161,20.84897,60.26691,0.3523998
6096,7.365565,41.11692,26.45892,22.60201,121.78806,0.3477166
6097,5.919587,36.26524,27.43304,23.26121,141.35892,0.3394492
6098,5.588324,50.62875,29.13034,24.53921,115.24592,0.3468014
6099,3.981512,40.79849,25.21873,21.99488,126.713,0.2921778
6100,2.56366,27.58898,18.73525,16.12398,134.6697,0.2559992
6101,2.44703,31.78308,15.20359,12.952249,102.64455,0.2366411
6102,2.815019,43.22816,14.33636,11.98551,58.14716,0.2330464
6103,3.582314,56.54832,15.56354,12.7652,11.730291,0.264819
6104,4.692212,52.04033,18.2558,14.803,0.58647056,0.3044832
6105,6.499693,48.42473,19.46468,16.0027,0.008761305,0.329029
6106,8.197805,46.83442,20.75802,17.19995,0.00019993,0.3689224
6107,9.141259,45.3043,22.48167,18.4416,3.10E-05,0.4063535
6108,8.440001,43.08312,24.32948,19.6615,1.15E-06,0.4431251
6109,3.766773,31.39179,13.14016,10.375381,0.140481337,0.2365159
6110,3.498427,30.51376,12.73026,9.791782,1.4991711,0.1958285
6111,5.687306,29.59651,15.57703,11.12811,2.60149563,0.2324277
6112,6.114964,37.85701,22.92713,17.42599,2.445576,0.264946
6113,5.987269,66.7112,42.55563,38.18003,2.26234426,0.3427475
6114,9.961946,39.17374,19.17088,14.56613,4.84E-08,0.4069035
6115,8.554652,77.2854,62.15491,55.6023,4.8677229,0.4467094
6116,8.345211,83.52925,73.94317,66.33924,13.337524,0.474667
6117,10.071598,86.24784,71.53252,64.24793,24.071578,0.5051546
6118,9.143403,72.27738,61.30218,55.55881,42.172483,0.439924
6119,6.52294,61.15277,62.67223,57.62088,65.63497,0.3882604
6120,5.866388,42.32198,65.07787,60.41001,110.24022,0.3980947
6121,5.19513,25.78754,60.48327,56.72328,159.3743,0.3868207
6122,3.904897,19.39673,57.15887,53.93402,181.1332,0.3473831
6123,3.823033,20.99868,54.69892,51.35133,179.6878,0.3306147
6124,3.934641,30.06975,51.76107,48.06579,169.592,0.3183082
6125,3.697955,33.21704,46.84241,42.91891,164.5773,0.293993
6126,3.702386,46.7065,37.11505,31.86909,110.61489,0.2878244
6127,2.948598,57.71651,33.5283,26.61998,68.50762,0.3046778
6128,2.461853,56.62292,35.12761,27.48145,66.03735,0.3190085
6129,2.445014,52.32724,35.52801,27.56779,72.65579,0.3144701
6130,2.439604,42.72291,35.15374,26.73254,84.37979,0.2888725
6131,3.658655,35.73348,38.16749,28.35637,90.3922,0.2812997
6132,4.549641,34.73196,39.53293,30.14181,90.03912,0.2851966
6133,3.706209,35.65652,40.81112,32.03105,87.11033,0.2807515
6134,2.718796,41.59754,42.38586,33.61931,74.33825,0.2861008
6135,2.362417,46.45002,36.21628,28.93389,65.43053,0.2974328
6136,2.132314,50.79792,24.63796,20.0129,61.72843,0.3243765
6137,3.145097,53.94242,29.15008,24.37224,56.73749,0.3898767
6138,5.768629,36.54231,61.80435,55.64421,83.01977,0.3853861
6139,6.955428,48.78316,73.15914,66.4101,70.42614,0.3983911
6140,7.91618,62.52278,68.24671,61.9065,59.04607,0.4159256
6141,8.746462,69.87896,66.60537,60.3149,52.58934,0.4227453
6142,8.847644,83.18962,69.76467,62.56178,42.91741,0.4264558
6143,6.452762,81.19599,75.44166,67.71306,57.23393,0.3936426
6144,5.710717,71.78532,76.52681,69.03397,82.83995,0.3870162
6145,6.40894,83.63034,72.93985,66.13235,92.84684,0.3992704
6146,1.99466,35.68998,58.68266,52.24136,165.4852,0.3464487
6147,1.790176,24.70204,48.28849,41.94493,198.2176,0.3605994
6148,1.883201,28.18606,45.69313,38.95404,187.4834,0.3769098
6149,2.14721,35.4246,46.00455,38.88038,162.8496,0.3832202
6150,2.58886,48.05775,49.04775,40.50878,129.3052,0.4065576
6151,2.996356,60.4355,50.10412,39.70751,94.75027,0.4218845
6152,3.419641,64.46498,50.89085,38.65428,77.08952,0.4370681
6153,3.990377,65.89242,50.35878,37.15314,70.73187,0.4440484
6154,3.830757,58.67282,48.91623,35.66067,74.74391,0.4218506
6155,3.46774,46.43798,46.41726,33.65916,84.57093,0.38478
6156,3.10763,36.03559,43.77862,31.61928,92.4632,0.3478059
6157,2.776216,30.77168,45.98902,33.53988,94.80057,0.3324664
6158,2.161858,26.49548,45.4373,33.10905,95.65836,0.3085017
6159,3.387458,30.49759,47.26094,34.05713,87.25588,0.3125153
6160,8.351742,43.52622,52.10738,37.35048,69.72931,0.3606331
6161,8.119798,51.89071,53.10639,39.3553,59.59731,0.3642324
6162,6.858071,62.40538,55.80256,41.88174,49.95707,0.3591352
6163,6.888305,75.42985,62.92285,48.29337,40.24254,0.378974
6164,5.865917,66.10483,61.67881,48.45808,59.86665,0.3766318
6165,5.590302,57.43475,57.75657,46.13623,81.88114,0.3702667
6166,5.16053,47.15061,57.57155,46.94646,109.04735,0.3637606
6167,3.602248,36.73118,58.02882,48.49445,139.4183,0.3556554
6168,2.993438,22.01844,61.55709,53.15193,186.8929,0.3375555
6169,2.311694,17.92398,61.19378,52.92734,212.0254,0.337276
6170,2.437823,17.14575,55.7965,48.44123,225.7278,0.3399586
6171,2.604503,20.77213,53.65036,46.88933,232.0939,0.3488386
6172,3.055518,31.36888,54.91382,48.02598,220.0185,0.380623
6173,3.403756,48.03252,52.59135,44.92284,183.3631,0.4155531
6174,3.501529,60.94596,50.5808,42.26639,138.4962,0.4108171
6175,3.795183,74.34719,47.60471,38.59806,90.82771,0.4032174
6176,3.757854,78.13086,47.42954,37.34534,65.86374,0.4034957
6177,3.501285,68.56626,47.13518,35.76305,69.16383,0.3767213
6178,3.016743,54.88229,45.26542,33.84282,81.12274,0.3390139
6179,2.311437,36.91629,43.4861,33.09752,98.06918,0.2902213
6180,2.04114,24.93463,40.41435,31.03087,108.8511,0.25048
6181,1.112248,19.00186,40.42119,32.03209,116.2273,0.2427371
6182,0.7358904,15.48894,38.90171,30.68819,115.8604,0.2229007
6183,1.0318704,15.9738,37.85534,29.54281,112.176,0.2191951
6184,1.1341528,17.2433,38.61122,30.12843,107.66472,0.2215295
6185,2.232918,20.64006,39.04544,30.40072,98.61925,0.2308481
6186,4.388474,29.03934,40.7731,31.51547,85.03141,0.2500789
6187,5.14639,47.0218,44.63604,34.33814,65.01552,0.2764728
6188,4.565796,52.42461,45.80417,35.42474,64.65166,0.2857851
6189,3.001001,37.56081,45.45868,35.46875,85.02803,0.2698123
6190,2.79505,33.8186,44.29579,34.50948,97.06867,0.2751254
6191,2.168658,29.49376,43.35989,33.85414,112.0704,0.2798647
6192,1.852341,21.23112,43.0099,33.87678,131.9963,0.2744142
6193,1.810804,20.24315,41.77707,32.99591,138.2922,0.2733807
6194,1.836444,22.20688,39.4701,30.91146,134.3509,0.2736885
6195,1.852637,24.77555,36.57668,28.24043,123.2327,0.2720401
6196,1.926659,28.61369,34.6243,26.45107,109.1932,0.2708607
6197,2.066105,33.8233,33.21664,25.034,93.12508,0.2701036
6198,2.224194,41.1745,31.6815,22.76437,73.39539,0.2692625
6199,2.242531,49.16926,30.43563,20.40784,54.49394,0.2638702
6200,2.088046,51.82572,30.53861,19.9618,46.95188,0.2646454
6201,2.163901,52.43482,30.97334,20.16108,44.95481,0.2654317
6202,2.156432,47.57649,30.23137,19.70723,49.41341,0.2540255
6203,2.162472,38.66306,29.21547,19.24196,59.12411,0.235316
6204,2.00803,30.53973,28.20323,18.66217,67.41168,0.2138845
6205,1.405349,25.87121,29.5414,19.90291,72.97586,0.2066927
6206,0.9141084,20.42233,27.62925,18.54423,77.38253,0.1859953
6207,1.8031631,22.16781,27.29514,18.28998,74.95561,0.188868
6208,3.1413771,26.51113,27.76502,18.70364,69.70913,0.1995939
6209,2.9844817,27.5888,27.13639,18.20967,67.02639,0.1962275
6210,4.682184,34.80785,27.59856,18.19099,57.13333,0.2090158
6211,5.740396,57.67525,29.77865,19.66884,32.70947,0.2277948
6212,6.205921,74.00123,31.16946,21.23946,19.790908,0.2572402
6213,7.123094,80.877,33.88402,23.85305,16.04915,0.2825422
6214,7.607966,84.00116,34.18525,24.71454,17.30423,0.3070804
6215,7.006496,83.99797,33.10307,24.65503,19.16367,0.3346213
6216,5.075233,81.14172,34.72861,26.1204,20.8393,0.3042645
6217,5.521366,83.33153,32.84848,25.11843,22.64672,0.3251436
6218,6.239214,81.7466,36.02239,28.20663,26.63585,0.3984029
6219,5.040814,84.03297,35.99242,27.92622,31.85469,0.3365563
6220,6.871541,91.29623,33.863413,26.547115,31.28263,0.3352747
6221,3.688647,79.88899,25.04574,20.058687,35.35657,0.3248419
6222,2.2330892,88.45926,20.92269,16.950737,26.68937,0.3389088
6223,2.099156,108.1725,16.253333,12.810338,3.901379,0.3731655
6224,1.3288083,110.2734,15.22185,12.009689,0.083321622,0.4032902
6225,0.9737878,110.4035,13.249748,10.787124,0.11234725,0.4190835
6226,0.2760257,105.5396,6.875512,5.681655,1.1800165,0.4296071
6227,0.4382155,109.3547,4.03135,3.282792,0.6127787,0.4297648
6228,1.413097,111.2783,2.268995,1.905999,0.590077466,0.4383223
6229,6.050259,105.21739,27.093701,24.204599,5.212446,0.4600452
6230,4.039831,97.29707,17.02148,15.074349,13.206699,0.4431794
6231,4.133816,92.66379,18.635044,16.410834,17.488717,0.4301771
6232,3.207716,108.2884,16.99109,14.75195,6.001497,0.4464492
6233,2.321277,118.2688,20.3736,17.22936,1.45376285,0.4643861
6234,3.789527,119.2226,19.0639,15.22168,0.2436021,0.4650574
6235,4.462472,128.1815,26.93039,21.53018,0.5696306,0.6276765
6236,6.26539,109.6265,39.35927,33.65423,6.474957,0.5821846
6237,6.2387042,106.03419,34.01909,29.77876,12.512275,0.6241986
6238,8.873695,127.9581,46.18637,40.78047,7.408527,0.7059526
6239,9.158288,119.0282,47.15446,42.46445,17.36974,0.5414386
6240,8.235269,97.34286,46.89946,42.71455,42.77519,0.4818825
6241,7.030749,81.95212,45.10582,41.54849,68.3984,0.4564094
6242,6.368089,79.11961,44.43656,40.98333,77.879236,0.4558583
6243,7.20008,71.9342,38.2329,35.18886,91.96632,0.4439527
6244,7.314743,67.39551,34.54912,32.1058,99.94486,0.4258148
6245,7.99017,75.82023,39.18231,36.33746,103.28674,0.4055193
6246,8.103166,83.93491,39.2062,35.89977,105.94817,0.3960617
6247,7.837517,98.77483,42.75215,37.38136,78.78132,0.4390908
6248,4.965687,99.46731,39.58423,31.53295,41.89381,0.4613522
6249,4.84381,93.463,50.19172,34.88029,41.12853096,0.461156
6250,4.221889,87.23266,47.26031,30.7784,48.89594061,0.4239572
6251,7.409838,93.37262,47.35928,33.87597,62.05353,0.4452859
6252,12.776877,108.78657,52.95573,40.70873,64.43661,0.5239802
6253,8.185285,51.77029,42.27887,29.73459,68.45395,0.2781413
6254,7.819759,78.57329,48.721,35.63571,36.86649,0.2932784
6255,7.310415,68.30848,49.51025,37.61274,42.38682,0.2854058
6256,8.106965,64.52289,50.3129,39.47223,43.03488,0.2907853
6257,8.070858,68.3187,50.9409,40.34496,35.72125,0.2916441
6258,7.488675,76.25462,54.0305,42.09138,25.65303,0.2938684
6259,7.174833,87.82291,56.63081,43.33892,16.340184,0.309225
6260,7.335939,88.88421,52.55615,40.15602,23.77947,0.3248407
6261,7.132752,81.39092,49.60943,38.68396,43.0259,0.3221021
6262,6.358625,67.80118,46.45405,37.63254,66.02415,0.3121551
6263,5.94969,60.31374,44.63239,37.51346,79.58506,0.3101658
6264,5.827754,56.42036,44.10466,38.12697,91.17253,0.3089159
6265,7.010783,56.44767,44.44428,38.7553,106.8655,0.3202341
6266,7.703658,43.87318,42.64159,36.94563,147.5286,0.3162859
6267,6.155154,31.58663,37.46085,32.1479,170.3282,0.2883453
6268,4.696877,27.32559,31.48415,26.48158,165.1787,0.2662787
6269,4.218964,33.58934,27.65535,22.28606,136.8466,0.2588631
6270,3.897815,46.33974,26.45347,19.89327,97.66123,0.2671977
6271,3.479026,55.04138,25.02172,17.13254,67.17395,0.2646926
6272,2.987134,55.18033,24.20287,15.47519,54.54713,0.2562794
6273,2.672389,50.29604,23.74299,14.39674,54.11883,0.2384209
6274,2.508401,43.39023,22.96254,13.46651,57.84047,0.2116664
6275,2.510537,34.8902,21.65816,12.725564,63.7256,0.1872978
6276,2.47358,29.00047,20.7485,12.216638,67.7633,0.1724271
6277,2.201122,28.73163,21.10864,12.70694,70.92352,0.1752195
6278,1.829136,27.01786,19.87488,11.55251,70.49551,0.1636911
6279,3.338594,31.71599,20.18161,11.21947,65.13605,0.1745983
6280,4.961831,34.41915,21.40868,11.62894,63.34043,0.1873049
6281,4.97943,34.77187,22.39492,12.29289,62.57301,0.1865593
6282,5.067961,41.94439,24.24053,13.5542,53.90737,0.195239
6283,5.970343,58.26587,27.1474,16.02082,36.87886,0.2225219
6284,6.985458,56.7418,26.11836,16.18566,41.64278,0.2412115
6285,6.68609,49.72208,25.60498,16.59758,54.00081,0.235507
6286,5.979435,44.97507,25.56944,17.29818,64.47511,0.226218
6287,5.230318,39.29206,25.58508,17.85002,79.07218,0.2163501
6288,3.997791,25.30699,24.80687,17.82623,111.3742,0.1966401
6289,2.80979,16.35638,22.74684,16.62867,129.5954,0.1869823
6290,2.170678,17.6233,20.59996,14.73766,124.6322,0.1946376
6291,1.701981,19.32165,18.4716,12.92732,113.3495,0.2001302
6292,1.708577,22.69735,18.5604,12.94084,97.42666,0.2046365
6293,1.870451,27.37481,19.55746,13.6585,81.22503,0.209549
6294,2.252633,36.93052,19.97258,13.81693,60.31808,0.2246358
6295,2.969148,55.40954,21.16631,14.28794,33.42148,0.2541521
6296,3.264151,65.35573,22.22305,14.53467,15.71573,0.2820843
6297,3.845784,69.25392,23.39393,14.94573,8.514634,0.305385
6298,4.335244,69.96203,23.79138,14.91586,6.975797,0.3132623
6299,4.467683,65.40492,23.12682,14.27633,9.437761,0.298284
6300,4.264913,57.74869,22.39435,13.43477,14.220469,0.2711535
6301,3.583131,49.96334,24.7838,14.79649,18.3854,0.240689
6302,2.079454,41.39126,23.69617,13.64439,25.91035,0.2079288
6303,1.758781,39.29144,23.7343,13.30611,27.83209,0.196568
6304,1.526435,34.44204,22.33122,12.44758,32.45808,0.1846577
6305,1.0767265,26.0983,18.64497,10.65877,40.18436,0.1650165
6306,1.197893,32.71475,17.98934,10.077867,32.82225,0.1701565
6307,2.079333,50.23028,21.18032,11.77136,15.08681,0.2121183
6308,3.386066,45.40995,22.73272,13.499,20.09964,0.2589715
6309,2.799084,34.98189,19.9345,11.93261,30.60614,0.2455693
6310,2.747475,31.67425,19.29216,11.7841,38.79336,0.2509653
6311,2.696563,29.81876,18.7834,11.88378,50.38657,0.2561492
6312,2.659169,30.19465,20.43964,13.28427,61.55148,0.2576174
6313,2.889138,28.78515,19.07441,12.62046,74.08776,0.246208
6314,3.231025,30.27372,16.47633,10.80574,73.73704,0.2290737
6315,2.888727,28.55572,15.0136,9.815039,73.03482,0.2247197
6316,2.760861,30.77528,14.64125,9.508547,66.89098,0.2291185
6317,3.102179,38.52631,14.10667,9.093664,52.24102,0.2429261
6318,4.205856,46.96246,14.41698,9.323503,35.89699,0.2620342
6319,5.97197,62.05309,15.49492,10.11521,9.522275,0.2981935
6320,5.743214,63.94291,17.273,11.45858,0.16581252,0.3514747
6321,7.102067,62.66814,19.03003,12.75491,0.082722875,0.3957781
6322,8.781207,61.93005,20.9949,14.152114,0.038826934,0.4292153
6323,9.508569,60.98157,21.78913,14.63787,0.018672828,0.442742
6324,10.576929,60.20624,20.6915,13.79787,0.002592228,0.4388133
6325,10.440665,56.46738,19.9247,12.81634,7.64E-05,0.395717
6326,7.609799,55.75008,18.51713,11.60605,0.000144811,0.3362776
6327,6.717628,57.05168,20.72541,12.837,0.000197008,0.3742698
6328,5.64072,56.91964,20.5141,12.23433,0.01515016,0.3781266
6329,5.170874,56.37923,20.87458,12.27409,0.043032401,0.3587263
6330,5.712699,57.47012,23.34265,13.67923,0.003177423,0.3964482
6331,6.490014,56.61786,26.98135,16.13683,0.9256717,0.4274109
6332,9.134217,52.13383,25.48977,16.20387,6.771164,0.4708416
6333,9.558095,49.08053,21.83009,13.98488,14.6798,0.4614952
6334,8.458525,50.62981,21.20647,14.18799,26.00271,0.4403129
6335,7.105393,51.36326,20.53723,14.12063,43.34348,0.3986223
6336,6.153367,52.96746,20.81551,14.9923,59.09159,0.39419
6337,5.892925,57.10508,22.58819,16.78035,67.84915,0.4174005
6338,5.575291,54.58128,22.68637,17.4054,81.7926,0.3830292
6339,5.286427,46.02938,19.36445,15.24731,93.04446,0.3211603
6340,5.759597,40.31775,14.80166,11.56963,86.09846,0.2888313
6341,5.097698,32.45662,10.850562,8.162741,78.84676,0.2711973
6342,5.821488,38.67404,9.929093,7.040584,54.88031,0.2667916
6343,8.301985,56.28345,10.21558,6.868179,17.61408,0.293529
6344,7.761141,58.55818,10.69603,7.108198,2.68686,0.3279958
6345,8.794408,52.61807,11.77894,7.698365,0.0951634,0.3839997
6346,11.15034,47.7996,12.68954,8.336926,0.001829976,0.4169534
6347,11.108209,46.20758,12.17797,8.005781,0.011422622,0.3901702
6348,10.963825,46.56818,11.93421,7.752266,0.080285905,0.3842876
6349,7.689841,44.46333,11.80116,7.222728,0.55551906,0.2917084
6350,5.5671,44.42724,12.02593,7.170185,0.585342,0.2823511
6351,5.468626,45.76364,13.10829,7.768431,0.2271122,0.3367709
6352,3.992014,46.21329,14.31614,8.225261,0.07298051,0.3757194
6353,4.508752,47.94681,15.42056,9.20875,0.702769929,0.3171367
6354,6.692246,41.23985,14.57147,8.966874,6.791366041,0.2690879
6355,3.749081,36.70757,12.68238,7.508597,13.630687,0.2093646
6356,3.628373,34.61293,12.72623,7.864167,18.993128,0.2148376
6357,3.113463,29.51553,11.89921,7.635545,25.9841,0.2023738
6358,2.692231,22.40614,10.85543,6.841526,35.40289,0.1761162
6359,2.051105,19.80622,11.13913,6.793041,46.84659,0.1782042
6360,1.723572,17.32384,11.2979,6.823206,58.08648,0.1765985
6361,1.684451,18.13145,12.86045,7.948197,63.41316,0.1854753
6362,1.777908,20.61225,14.00545,8.713478,62.86428,0.1960679
6363,1.939336,27.56396,15.11505,9.468773,55.15213,0.2121557
6364,2.118269,30.76161,16.75667,10.66763,51.282,0.229811
6365,2.225894,32.31608,20.04276,13.036241,49.62052,0.2510078
6366,2.2745,37.26388,22.0801,14.45825,39.83432,0.2617576
6367,2.1795,44.10294,23.90531,15.583472,27.79299,0.2648955
6368,1.971666,47.48568,27.56206,18.10808,28.04576,0.2843218
6369,2.02986,48.41734,31.29355,21.16775,34.35103,0.299126
6370,1.889369,40.63842,31.78792,21.4376,43.04993,0.2709759
6371,1.686698,31.40625,29.39553,19.41124,46.93401,0.2313759
6372,1.519145,24.17931,26.00854,16.70504,50.55025,0.1970623
6373,1.3657082,19.01965,27.06449,17.62747,57.72333,0.1820111
6374,1.0062185,16.86067,24.69124,15.89928,59.08919,0.1678873
6375,1.8423828,18.10958,23.06232,14.63929,56.7381,0.1667687
6376,2.399299,19.40719,22.33079,14.0148,54.58252,0.1663283
6377,3.13807,22.37378,20.74272,12.60467,50.66842,0.1722321
6378,4.001392,29.43455,23.27727,13.93373,45.78503,0.18935
6379,4.909257,42.60969,27.84489,17.04847,36.60934,0.2232562
6380,5.105325,42.0557,29.5295,18.68125,42.53297,0.2425122
6381,4.251636,32.90272,29.5463,18.95747,55.4557,0.2326716
6382,2.76435,25.78613,28.32231,17.91828,67.63062,0.2236085
6383,1.813167,22.47293,27.65732,17.00479,78.87699,0.2295819
6384,1.606015,21.62328,28.20672,17.33191,86.31091,0.2357462
6385,1.658202,21.64466,29.2861,18.34257,92.49694,0.238672
6386,1.92854,23.84743,28.49649,17.80052,90.33284,0.2414413
6387,2.160886,28.16107,26.61525,16.48994,79.73193,0.244006
6388,2.527151,34.37975,26.10909,16.12803,68.24105,0.2577397
6389,3.034841,40.65227,25.99513,16.24391,54.67829,0.2746807
6390,3.250092,48.25063,25.0896,15.68979,37.10331,0.2822876
6391,3.332371,60.08728,25.04155,15.66058,19.107008,0.2940702
6392,3.150183,62.41024,25.94186,16.27233,12.875776,0.2992904
6393,3.422523,63.7916,28.27062,17.5893,10.6410881,0.3108083
6394,3.63633,65.39172,29.46557,18.24688,9.22804165,0.32698
6395,3.151056,59.70243,29.16662,17.76397,14.684002,0.2993955
6396,2.17183,42.94125,28.91472,17.3574,29.35234,0.2411932
6397,1.483452,31.224,27.2524,16.43674,39.6527,0.2048176
6398,0.9359098,26.22387,26.34443,15.63689,43.96445,0.1860492
6399,0.8109694,23.74283,26.49511,15.84563,46.11188,0.1738796
6400,0.7816466,21.53576,25.91609,15.7412,47.9847,0.1585596
6401,1.3208341,23.67253,25.12504,15.08871,44.78741,0.160608
6402,2.172915,33.50625,24.47127,14.72331,32.83302,0.1743938
6403,3.56369,48.14637,24.511,15.09342,17.71789,0.2082712
6404,5.173104,47.07885,22.70355,14.70912,21.32462,0.2292484
6405,5.149952,40.22201,19.94934,13.3249,30.96923,0.2225014
6406,4.191755,36.1108,19.56974,13.12698,39.59998,0.2202193
6407,3.895514,33.22067,20.89404,14.12166,52.87001,0.230109
6408,3.115626,30.32656,21.6514,14.88107,71.56875,0.2264415
6409,2.735607,24.13116,21.28429,15.12083,96.45198,0.2123378
